0,1,2
give,mommy,a
mommy,a,hug
a,hug,<\s>
<s>,mommy,a
mommy,a,hug
a,hug,come
hug,come,give
come,give,mommy
give,mommy,a
mommy,a,hug
a,hug,<\s>
<s>,give,me
give,me,a
me,a,kiss
a,kiss,and
kiss,and,i'll
and,i'll,get
i'll,get,the
get,the,xxx
the,xxx,for
xxx,for,you
for,you,<\s>
<s>,okay,okay
okay,okay,here's
okay,here's,the
here's,the,crayon
the,crayon,<\s>
<s>,do,you
do,you,want
you,want,a
want,a,crayon
a,crayon,<\s>
<s>,okay,<\s>
<s>,pret,pretty
pret,pretty,<\s>
<s>,where's,the
where's,the,baby
the,baby,<\s>
<s>,where's,the
where's,the,baby
the,baby,<\s>
<s>,there's,the
there's,the,hat
the,hat,<\s>
<s>,mhm,<\s>
<s>,no,it's
no,it's,a
it's,a,baby
a,baby,<\s>
<s>,we,saw
we,saw,snow
saw,snow,<\s>
<s>,mhm,snow
mhm,snow,at
snow,at,the
at,the,window
the,window,huh
window,huh,<\s>
<s>,want,to
want,to,go
to,go,see
go,see,the
see,the,snow
the,snow,<\s>
<s>,snow,yes
snow,yes,pretty
yes,pretty,snow
pretty,snow,<\s>
<s>,see,want
see,want,me
want,me,to
me,to,wash
to,wash,your
wash,your,teeth
your,teeth,<\s>
<s>,here,<\s>
<s>,okay,come
okay,come,on
come,on,let
on,let,me
let,me,get
me,get,you
get,you,xxx
you,xxx,here
xxx,here,sweetie
here,sweetie,now
sweetie,now,<\s>
<s>,is,that
is,that,a
that,a,toy
a,toy,<\s>
<s>,what's,that
what's,that,honey
that,honey,<\s>
<s>,rock,yes
rock,yes,<\s>
<s>,rock,<\s>
<s>,yes,that
yes,that,is
that,is,a
is,a,house
a,house,<\s>
<s>,block,<\s>
<s>,what,are
what,are,these
are,these,sweetheart
these,sweetheart,<\s>
<s>,glasses,<\s>
<s>,glasses,<\s>
<s>,uhhuh,<\s>
<s>,what,xxx
what,xxx,<\s>
<s>,birdie,<\s>
<s>,what's,this
what's,this,<\s>
<s>,horsie,right
horsie,right,want
right,want,to
want,to,build
to,build,a
build,a,tower
a,tower,<\s>
<s>,show,me
show,me,a
me,a,tower
a,tower,show
tower,show,me
show,me,a
me,a,tower
a,tower,tower
tower,tower,<\s>
<s>,what,me
what,me,to
me,to,help
to,help,<\s>
<s>,look,<\s>
<s>,i,put
i,put,that
put,that,down
that,down,the
down,the,wrong
the,wrong,way
wrong,way,<\s>
<s>,it's,better
it's,better,to
better,to,build
to,build,it
build,it,on
it,on,here
on,here,honey
here,honey,where
honey,where,the
where,the,floor
the,floor,is
floor,is,<\s>
<s>,better,to
better,to,not
to,not,do
not,do,it
do,it,on
it,on,the
on,the,rug
the,rug,how's
rug,how's,that
how's,that,sweetie
that,sweetie,<\s>
<s>,how's,that
how's,that,tower
that,tower,<\s>
<s>,is,that
is,that,alright
that,alright,<\s>
<s>,that's,a
that's,a,kitty
a,kitty,huh
kitty,huh,<\s>
<s>,what,are
what,are,those
are,those,kitties
those,kitties,eating
kitties,eating,sweetie
eating,sweetie,<\s>
<s>,what,are
what,are,they
are,they,eating
they,eating,<\s>
<s>,what,do
what,do,kitties
do,kitties,eat
kitties,eat,<\s>
<s>,kitties,eat
kitties,eat,milk
eat,milk,<\s>
<s>,kitties,eat
kitties,eat,milk
eat,milk,<\s>
<s>,milk,kitties
milk,kitties,eat
kitties,eat,cheese
eat,cheese,<\s>
<s>,cheese,yeah
cheese,yeah,<\s>
<s>,that's,a
that's,a,<\s>
<s>,who's,that
who's,that,sweetie
that,sweetie,<\s>
<s>,there,is
there,is,a
is,a,car
a,car,out
car,out,there
out,there,<\s>
<s>,look,look
look,look,look
look,look,there
look,there,is
there,is,a
is,a,car
a,car,<\s>
<s>,you,can
you,can,see
can,see,a
see,a,car
a,car,out
car,out,that
out,that,window
that,window,<\s>
<s>,look,who
look,who,is
who,is,that
is,that,<\s>
<s>,yes,daddy
yes,daddy,<\s>
<s>,look,he
look,he,is
he,is,going
is,going,to
going,to,get
to,get,out_of
get,out_of,the
out_of,the,car
the,car,<\s>
<s>,he,is
he,is,going
is,going,to
going,to,turn
to,turn,off
turn,off,the
off,the,lights
the,lights,<\s>
<s>,lights,<\s>
<s>,daddy,go
daddy,go,see
go,see,daddy
see,daddy,<\s>
<s>,go,to
go,to,the
to,the,door
the,door,honey
door,honey,<\s>
<s>,go,to
go,to,the
to,the,door
the,door,in
door,in,the
in,the,kitchen
the,kitchen,in
kitchen,in,the
in,the,kitchen
the,kitchen,honey
kitchen,honey,<\s>
<s>,go,in
go,in,the
in,the,kitchen
the,kitchen,and
kitchen,and,see
and,see,daddy
see,daddy,<\s>
<s>,go,see
go,see,daddy
see,daddy,okay
daddy,okay,naomi
okay,naomi,say
naomi,say,something
say,something,<\s>
<s>,who,is
who,is,that
is,that,<\s>
<s>,what's,this
what's,this,<\s>
<s>,yes,ah
yes,ah,ah
ah,ah,xxx
ah,xxx,pretty
xxx,pretty,huh
pretty,huh,<\s>
<s>,put,baby
put,baby,night_night
baby,night_night,honey
night_night,honey,<\s>
<s>,that's,good
that's,good,i
good,i,can
i,can,plug
can,plug,it
plug,it,right
it,right,in
right,in,here
in,here,<\s>
<s>,no,walrus
no,walrus,naomi
walrus,naomi,<\s>
<s>,that's,a
that's,a,walrus
a,walrus,<\s>
<s>,walrus,<\s>
<s>,squirrel,<\s>
<s>,no,<\s>
<s>,i,can
i,can,put
can,put,a
put,a,xxx
a,xxx,in
xxx,in,here
in,here,too
here,too,now
too,now,i
now,i,think
i,think,<\s>
<s>,oh,that
oh,that,was
that,was,good
was,good,she
good,she,got
she,got,all
got,all,<\s>
<s>,goldie,<\s>
<s>,oh,<\s>
<s>,what,are
what,are,you
are,you,doing
you,doing,nomi
doing,nomi,<\s>
<s>,whatcha,what
whatcha,what,are
what,are,you
are,you,doing
you,doing,<\s>
<s>,what's,the
what's,the,doggie
the,doggie,doing
doggie,doing,<\s>
<s>,is,the
is,the,doggie
the,doggie,smelling
doggie,smelling,<\s>
<s>,goldie,<\s>
<s>,doggie,yeah
doggie,yeah,<\s>
<s>,yeah,but
yeah,but,i
but,i,decided
i,decided,maybe
decided,maybe,she
maybe,she,would
she,would,be
would,be,learning
be,learning,to
learning,to,use
to,use,them
use,them,very
them,very,soon
very,soon,<\s>
<s>,okay,get
okay,get,the
get,the,green
the,green,one
green,one,nomi
one,nomi,<\s>
<s>,get,the
get,the,green
the,green,one
green,one,over
one,over,there
over,there,<\s>
<s>,there's,one
there's,one,more
one,more,<\s>
<s>,here's,a
here's,a,white
a,white,one
white,one,<\s>
<s>,oh,yes
oh,yes,<\s>
<s>,kitty,<\s>
<s>,did,you
did,you,leave
you,leave,the
leave,the,other
the,other,slipper
other,slipper,outside
slipper,outside,nomi
outside,nomi,<\s>
<s>,i'll,get
i'll,get,the
get,the,other
the,other,slipper
other,slipper,<\s>
<s>,monkey,<\s>
<s>,monkey,<\s>
<s>,if,you
if,you,want
you,want,to
want,to,call
to,call,it
call,it,that
it,that,it's
that,it's,fine
it's,fine,with
fine,with,me
with,me,<\s>
<s>,come,on
come,on,sweetie
on,sweetie,<\s>
<s>,come,on
come,on,in
on,in,here
in,here,<\s>
<s>,will,you
will,you,come
you,come,in
come,in,here
in,here,and
here,and,we
and,we,will
we,will,play
will,play,with
play,with,mouse
with,mouse,we'll
mouse,we'll,play
we'll,play,with
play,with,the
with,the,mouse
the,mouse,house
mouse,house,<\s>
<s>,come,on
come,on,play
on,play,with
play,with,the
with,the,mouse
the,mouse,house
mouse,house,<\s>
<s>,what's,that
what's,that,<\s>
<s>,what's,that
what's,that,<\s>
<s>,yes,goldie
yes,goldie,write
goldie,write,down
write,down,goldie
down,goldie,<\s>
<s>,daddy's,going
daddy's,going,to
going,to,bring
to,bring,the
bring,the,paper
the,paper,honey
paper,honey,<\s>
<s>,stay,in
stay,in,here
in,here,daddy's
here,daddy's,going
daddy's,going,to
going,to,bring
to,bring,the
bring,the,paper
the,paper,<\s>
<s>,there's,the
there's,the,paper
the,paper,honey
paper,honey,and
honey,and,the
and,the,book
the,book,<\s>
<s>,what's,is
what's,is,this
is,this,thing
this,thing,<\s>
<s>,what,are
what,are,those
are,those,<\s>
<s>,is,it
is,it,goldie
it,goldie,<\s>
<s>,here's,goldie
here's,goldie,<\s>
<s>,ah,look
ah,look,nomi
look,nomi,a
nomi,a,coloring
a,coloring,book
coloring,book,<\s>
<s>,what's,this
what's,this,<\s>
<s>,uh,<\s>
<s>,um,kitty
um,kitty,<\s>
<s>,wagon,<\s>
<s>,mhm,<\s>
<s>,nomi,this
nomi,this,is
this,is,a
is,a,vase
a,vase,<\s>
<s>,can,you
can,you,say
you,say,that
say,that,<\s>
<s>,vase,<\s>
<s>,this,is
this,is,a
is,a,windmill
a,windmill,<\s>
<s>,rabbit,<\s>
<s>,kitty,<\s>
<s>,birdie,<\s>
<s>,how,does
how,does,the
does,the,birdie
the,birdie,go
birdie,go,<\s>
<s>,this,is
this,is,a
is,a,nut
a,nut,<\s>
<s>,uhhuh,<\s>
<s>,apple,<\s>
<s>,kangaroo,kangaroo
kangaroo,kangaroo,<\s>
<s>,rabbit,<\s>
<s>,rabbit,<\s>
<s>,queen,queen
queen,queen,<\s>
<s>,owl,<\s>
<s>,crane,<\s>
<s>,birdie,<\s>
<s>,birdie,<\s>
<s>,get,down
get,down,<\s>
<s>,lie,down
lie,down,now
down,now,<\s>
<s>,duck,says
duck,says,quack
says,quack,<\s>
<s>,quack,quack
quack,quack,<\s>
<s>,quack,<\s>
<s>,quack,<\s>
<s>,quack,quack
quack,quack,<\s>
<s>,quack,quack
quack,quack,<\s>
<s>,what's,this
what's,this,nomi
this,nomi,<\s>
<s>,mhm,<\s>
<s>,flipper,<\s>
<s>,mhm,<\s>
<s>,what's,this
what's,this,honey
this,honey,<\s>
<s>,what's,this
what's,this,<\s>
<s>,boot,<\s>
<s>,let's,call
let's,call,it
call,it,xxx
it,xxx,say
xxx,say,shoe
say,shoe,<\s>
<s>,shoe,<\s>
<s>,this,is
this,is,a
is,a,big
a,big,shoe
big,shoe,<\s>
<s>,shoe,<\s>
<s>,here's,a
here's,a,mouse
a,mouse,<\s>
<s>,spoon,where's
spoon,where's,the
where's,the,spoon
the,spoon,<\s>
<s>,kitty,eating
kitty,eating,<\s>
<s>,what's,the
what's,the,kitty
the,kitty,eating
kitty,eating,<\s>
<s>,what's,this
what's,this,the
this,the,kitty
the,kitty,is
kitty,is,eating
is,eating,nomi
eating,nomi,<\s>
<s>,what,is
what,is,it
is,it,<\s>
<s>,honey,what
honey,what,are
what,are,these
are,these,<\s>
<s>,like,mommy
like,mommy,has
mommy,has,on
has,on,<\s>
<s>,um,what
um,what,are
what,are,those
are,those,<\s>
<s>,um,what
um,what,are
what,are,they
are,they,<\s>
<s>,they,are
they,are,called
are,called,glasses
called,glasses,<\s>
<s>,glasses,<\s>
<s>,what,is
what,is,this
is,this,honey
this,honey,<\s>
<s>,what,is
what,is,this
is,this,<\s>
<s>,uhhuh,say
uhhuh,say,it
say,it,again
it,again,<\s>
<s>,what,is
what,is,it
is,it,<\s>
<s>,birdie,<\s>
<s>,good,and
good,and,the
and,the,birdie
the,birdie,says
birdie,says,<\s>
<s>,tweet,tweet
tweet,tweet,<\s>
<s>,good,<\s>
<s>,good,<\s>
<s>,what,is
what,is,this
is,this,<\s>
<s>,a,puppy
a,puppy,<\s>
<s>,puppy,<\s>
<s>,good,puppy
good,puppy,<\s>
<s>,okay,<\s>
<s>,now,how
now,how,do
how,do,you
do,you,say
you,say,<\s>
<s>,blanket,<\s>
<s>,blanket,<\s>
<s>,okay,say
okay,say,it
say,it,again
it,again,<\s>
<s>,blanket,<\s>
<s>,okay,blanket
okay,blanket,<\s>
<s>,what,are
what,are,these
are,these,nomi
these,nomi,<\s>
<s>,okay,piggie
okay,piggie,<\s>
<s>,okay,piggie
okay,piggie,<\s>
<s>,i'm,trying
i'm,trying,to
trying,to,get
to,get,words
get,words,with
words,with,b
with,b,and
b,and,p
and,p,now
p,now,<\s>
<s>,look,nomi
look,nomi,the
nomi,the,car
the,car,doesn't
car,doesn't,have
doesn't,have,any
have,any,wheels
any,wheels,on
wheels,on,it
on,it,<\s>
<s>,the,car
the,car,doesn't
car,doesn't,have
doesn't,have,any
have,any,wheels
any,wheels,it's
wheels,it's,broken
it's,broken,<\s>
<s>,broken,<\s>
<s>,say,it
say,it,again
it,again,sweetie
again,sweetie,<\s>
<s>,broken,<\s>
<s>,uhhuh,<\s>
<s>,okay,<\s>
<s>,tell,me
tell,me,again
me,again,what
again,what,is
what,is,this
is,this,<\s>
<s>,no,<\s>
<s>,blanket,<\s>
<s>,blanket,sweetie
blanket,sweetie,<\s>
<s>,blanket,<\s>
<s>,blanket,<\s>
<s>,uhhuh,button
uhhuh,button,<\s>
<s>,hug,yeah
hug,yeah,<\s>
<s>,hug,<\s>
<s>,don't,draw
don't,draw,no
draw,no,no
no,no,don't
no,don't,draw
don't,draw,<\s>
<s>,no,no
no,no,<\s>
<s>,don't,draw
don't,draw,on
draw,on,the
on,the,baby
the,baby,<\s>
<s>,don't,you
don't,you,draw
you,draw,on
draw,on,the
on,the,baby
the,baby,<\s>
<s>,no,no
no,no,<\s>
<s>,kiss,baby
kiss,baby,<\s>
<s>,good,kiss
good,kiss,<\s>
<s>,baby,hug
baby,hug,<\s>
<s>,pillow,<\s>
<s>,pillow,<\s>
<s>,come,up
come,up,here
up,here,a
here,a,minute
a,minute,with
minute,with,me
with,me,<\s>
<s>,i,want
i,want,to
want,to,hold
to,hold,you
hold,you,for
you,for,a
for,a,minute
a,minute,<\s>
<s>,okay,now
okay,now,i
now,i,want
i,want,you
want,you,to
you,to,say
to,say,say
say,say,<\s>
<s>,blanket,<\s>
<s>,blanket,<\s>
<s>,say,<\s>
<s>,blanket,<\s>
<s>,okay,now
okay,now,say
now,say,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,broken,broken
broken,broken,<\s>
<s>,okay,now
okay,now,say
now,say,blanket
say,blanket,again
blanket,again,<\s>
<s>,okay,<\s>
<s>,good,baby
good,baby,<\s>
<s>,okay,say
okay,say,<\s>
<s>,baby,<\s>
<s>,okay,say
okay,say,<\s>
<s>,pottie,<\s>
<s>,pottie,pottie
pottie,pottie,say
pottie,say,<\s>
<s>,pottie,<\s>
<s>,say,<\s>
<s>,pin,<\s>
<s>,okay,pin
okay,pin,<\s>
<s>,say,<\s>
<s>,pen,<\s>
<s>,no,say
no,say,<\s>
<s>,birdie,<\s>
<s>,get,down
get,down,okay
down,okay,<\s>
<s>,did,you
did,you,lose
you,lose,a
lose,a,crayon
a,crayon,honey
crayon,honey,<\s>
<s>,let,me
let,me,see
me,see,<\s>
<s>,you,have
you,have,one
have,one,two
one,two,three
two,three,<\s>
<s>,that's,right
that's,right,<\s>
<s>,are,you
are,you,riding
you,riding,your
riding,your,gogo
your,gogo,<\s>
<s>,gogo,<\s>
<s>,come,on
come,on,gogo
on,gogo,<\s>
<s>,alright,nomi
alright,nomi,i
nomi,i,want
i,want,you
want,you,to
you,to,nap
to,nap,now
nap,now,<\s>
<s>,i,want
i,want,you
want,you,to
you,to,be
to,be,covered
be,covered,with
covered,with,your
with,your,blanket
your,blanket,<\s>
<s>,no,no
no,no,lie
no,lie,down
lie,down,sweetheart
down,sweetheart,lie
sweetheart,lie,down
lie,down,<\s>
<s>,yes,the
yes,the,baby
the,baby,is
baby,is,lying
is,lying,down
lying,down,<\s>
<s>,no,you
no,you,lie
you,lie,down
lie,down,too
down,too,<\s>
<s>,you,lie
you,lie,down
lie,down,too
down,too,you
too,you,lie
you,lie,down
lie,down,with
down,with,the
with,the,baby
the,baby,<\s>
<s>,nomi,lie
nomi,lie,down
lie,down,too
down,too,<\s>
<s>,night_night,sweetie
night_night,sweetie,<\s>
<s>,i,think
i,think,nomi
think,nomi,is
nomi,is,tired
is,tired,<\s>
<s>,you,lie
you,lie,down
lie,down,too
down,too,with
too,with,the
with,the,baby
the,baby,<\s>
<s>,put,your
put,your,head
your,head,down
head,down,<\s>
<s>,yes,that's
yes,that's,a
that's,a,good
a,good,girl
good,girl,<\s>
<s>,one,mouse
one,mouse,<\s>
<s>,goldie,yeah
goldie,yeah,<\s>
<s>,goldie,<\s>
<s>,whoops,goldie
whoops,goldie,fell
goldie,fell,out
fell,out,<\s>
<s>,lay,down
lay,down,<\s>
<s>,whoopsie,<\s>
<s>,whoopsie,goldie
whoopsie,goldie,fell
goldie,fell,down
fell,down,again
down,again,<\s>
<s>,put,goldie
put,goldie,through
goldie,through,the
through,the,chimney
the,chimney,honey
chimney,honey,<\s>
<s>,put,goldie
put,goldie,through
goldie,through,the
through,the,chimney
the,chimney,<\s>
<s>,there's,goldie
there's,goldie,again
goldie,again,<\s>
<s>,put,goldie
put,goldie,through
goldie,through,the
through,the,chimney
the,chimney,honey
chimney,honey,put
honey,put,goldie
put,goldie,through
goldie,through,the
through,the,chimney
the,chimney,<\s>
<s>,goldie,fell
goldie,fell,down
fell,down,<\s>
<s>,poor,goldie
poor,goldie,<\s>
