0,1,2
read,it,<\s>
go,stir,it
stir,it,<\s>
<s>,clean,her
clean,her,up
her,up,<\s>
fraser,read,it
read,it,<\s>
<s>,tape,it
tape,it,go
it,go,round
<s>,i,writing
i,writing,<\s>
<s>,i,see
i,see,fraser
<s>,i,see
i,see,me
i,see,me
see,me,<\s>
<s>,i,see
i,see,you
i,see,you
see,you,<\s>
<s>,i,see
i,see,fraser
<s>,i,see
i,see,me
i,see,me
see,me,<\s>
<s>,i,see
i,see,me
i,see,me
see,me,<\s>
<s>,i,see
i,see,me
i,see,me
see,me,<\s>
<s>,i,see
i,see,me
i,see,me
see,me,<\s>
<s>,i,have
i,have,<\s>
<s>,i,have
i,have,grape
<s>,play,it
play,it,<\s>
<s>,play,it
play,it,<\s>
<s>,i,run
i,run,<\s>
<s>,i,run
i,run,get
<s>,at,you
at,you,one
you,one,day
fraser,read,it
read,it,<\s>
sarah,do,it
do,it,in
it,in,bed
<s>,i,put
i,put,napkin
<s>,put,me
put,me,in
me,in,the
<s>,put,me
put,me,in
me,in,the
<s>,i,put
i,put,me
i,put,me
put,me,in
me,in,the
<s>,i,put
i,put,me
i,put,me
put,me,in
me,in,the
no,put,me
put,me,in
me,in,the
<s>,i,writing
i,writing,fraser
<s>,i,writing
i,writing,xxx
<s>,put,me
put,me,in
me,in,the
<s>,yeah,i
yeah,i,put
i,put,me
i,put,me
put,me,in
me,in,the
<s>,i,put
i,put,me
i,put,me
put,me,in
me,in,the
<s>,i,put
i,put,mommy
<s>,i,put
i,put,mommy
<s>,i,put
i,put,<\s>
sue,do,it
do,it,<\s>
<s>,we,both
we,both,put
<s>,put,me
put,me,in
me,in,the
<s>,put,me
put,me,in
me,in,the
<s>,put,me
put,me,in
me,in,the
no,put,me
put,me,in
me,in,the
<s>,you,put
you,put,milk
milk,in,it
in,it,<\s>
<s>,i,coming
i,coming,upstair
<s>,i,coming
i,coming,upstair
<s>,i,rocking
i,rocking,baby
<s>,i,put
i,put,it
i,put,it
put,it,back
it,back,<\s>
<s>,i,carry
i,carry,it
i,carry,it
carry,it,<\s>
<s>,i,rocking
i,rocking,baby
<s>,i,put
i,put,xxx
<s>,i,put
i,put,on
<s>,it,laba
it,laba,do
<s>,it,laba
it,laba,do
<s>,it,have_to
it,have_to,do
<s>,i,turn
i,turn,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
day,to,you
to,you,<\s>
<s>,i,take
i,take,off
sue,do,it
do,it,<\s>
day,to,you
to,you,<\s>
sue,do,it
do,it,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
sue,do,it
do,it,<\s>
sue,do,it
do,it,<\s>
sue,do,it
do,it,again
it,again,<\s>
day,to,you
to,you,<\s>
day,to,you
to,you,<\s>
<s>,he,sitting
he,sitting,he
sitting,he,sitting
he,sitting,he
sitting,he,sitting
he,sitting,<\s>
<s>,you,play
you,play,lion
<s>,you,pipe
you,pipe,<\s>
<s>,you,pipe
you,pipe,<\s>
<s>,i,have
i,have,it
i,have,it
have,it,<\s>
<s>,he,go
he,go,firetruck
<s>,i,pull
i,pull,it
i,pull,it
pull,it,<\s>
<s>,i,pull
i,pull,<\s>
<s>,i,<\s>
<s>,it,a
it,a,orange
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,i,pick
i,pick,up
<s>,i,put
i,put,in
<s>,i,take
i,take,walk
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,i,sit
i,sit,down
<s>,i,sitting
i,sitting,down
water,in,it
in,it,<\s>
water,in,it
in,it,<\s>
<s>,i,put
i,put,in
<s>,i,put
i,put,in
<s>,i,put
i,put,way
<s>,put,it
put,it,back
it,back,<\s>
<s>,you,got
you,got,fraser
<s>,i,i
i,i,put
i,put,the
<s>,i,i
i,i,xxx
i,xxx,put
xxx,put,it
put,it,back
it,back,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,i,xxx
i,xxx,find
xxx,find,it
find,it,<\s>
<s>,i,think
i,think,in
<s>,i,think
i,think,in
<s>,i,hold
i,hold,it
i,hold,it
hold,it,<\s>
<s>,sit,you
sit,you,chair
you,chair,<\s>
<s>,i,peel
i,peel,it
i,peel,it
peel,it,<\s>
<s>,write,it
write,it,down
it,down,my
sue,get,it
get,it,<\s>
<s>,i,cut
i,cut,the
<s>,you,want
you,want,some
mom,let,me
let,me,see
me,see,<\s>
<s>,i,fall
i,fall,down
<s>,you,step
you,step,out
<s>,i,drink
i,drink,all
<s>,i,put
i,put,hole
<s>,i,k
i,k,cried
<s>,let,me
let,me,<\s>
what,am,i
am,i,doing
i,doing,<\s>
<s>,let,me
let,me,turn
me,turn,back
<s>,i,turning
i,turning,back
<s>,i,turning
i,turning,<\s>
<s>,i,put
i,put,fraser
<s>,i,put
i,put,fraser
<s>,i,put
i,put,my
<s>,we,make
we,make,some
<s>,le,me
le,me,play
me,play,with
<s>,i,playing
i,playing,game
<s>,i,playing
i,playing,game
<s>,i,playing
i,playing,game
<s>,me,too
me,too,<\s>
<s>,fix,it
fix,it,out
it,out,there
<s>,i,sit
i,sit,here
<s>,now,i
now,i,take
i,take,it
i,take,it
take,it,back
it,back,<\s>
<s>,i,sit
i,sit,that
my,sponge,i
sponge,i,can't
i,can't,find
can't,find,it
find,it,<\s>
<s>,no,i
no,i,dancing
i,dancing,<\s>
<s>,i,drop
i,drop,the
where,are,you
are,you,<\s>
<s>,i,have
i,have,a
a,cool,it
cool,it,<\s>
<s>,let,me
let,me,cool
me,cool,it
me,cool,it
cool,it,<\s>
mom,dry,it
dry,it,<\s>
<s>,i,drop
i,drop,it
i,drop,it
drop,it,<\s>
<s>,i,put
i,put,cheese
<s>,fraser,i
fraser,i,havin
i,havin,fruit
<s>,i,having
i,having,fruit
<s>,i,having
i,having,lunch
<s>,i,having
i,having,lunch
<s>,cool,it
cool,it,<\s>
have_to,cool,it
cool,it,<\s>
mom,eating,you
eating,you,<\s>
<s>,let,me
let,me,eat
me,eat,it
me,eat,it
eat,it,<\s>
<s>,i,having
i,having,fruit
<s>,me,too
me,too,<\s>
<s>,he,eat
he,eat,fast
<s>,you,slow
you,slow,<\s>
<s>,let,me
let,me,get
me,get,it
me,get,it
get,it,<\s>
<s>,let,me
let,me,writing
me,writing,<\s>
my,peel,it
peel,it,<\s>
eve,peel,it
peel,it,<\s>
<s>,you,get
you,get,my
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,did,you
did,you,ever
you,ever,<\s>
xxx,sharpened,it
sharpened,it,<\s>
there,cromer,i
cromer,i,put
i,put,hole
in,dit,it
dit,it,<\s>
<s>,i,put
i,put,hole
in,dit,it
dit,it,<\s>
mom,sharpened,it
sharpened,it,<\s>
mom,sharpened,it
sharpened,it,<\s>
<s>,i,have
i,have,one
sharpened,xxx,it
xxx,it,<\s>
<s>,i,sharpen
i,sharpen,fraser
<s>,let,me
let,me,see
me,see,it
me,see,it
see,it,<\s>
<s>,let,me
let,me,see
me,see,papa
<s>,let,me
let,me,see
me,see,it
me,see,it
see,it,<\s>
<s>,me,come
me,come,back
<s>,me,come
me,come,back
<s>,put,it
put,it,<\s>
<s>,as,she
as,she,plays
she,plays,with
we'll,cut,it
cut,it,<\s>
pop,cut,it
cut,it,<\s>
<s>,i,have
i,have,other
<s>,i,drink
i,drink,my
<s>,show,me
show,me,you
show,me,you
me,you,<\s>
me,you,<\s>
<s>,show,me
show,me,you
show,me,you
me,you,<\s>
me,you,<\s>
<s>,show,me
show,me,papa
me,papa,push
<s>,i,drink
i,drink,all
<s>,i,think
i,think,put
<s>,i,put
i,put,the
<s>,i,put
i,put,the
<s>,i,put
i,put,here
<s>,i,put
i,put,the
<s>,i,put
i,put,duck
<s>,fraser,i
fraser,i,have
i,have,lunch
ice,make,it
make,it,better
it,better,<\s>
ice,make,it
make,it,better
it,better,<\s>
<s>,i,write
i,write,<\s>
<s>,got,it
got,it,<\s>
<s>,i,writing
i,writing,<\s>
<s>,i,bring
i,bring,doll
<s>,i,goin
i,goin,use
<s>,i,put
i,put,it
i,put,it
put,it,in
it,in,the
<s>,i,i
i,i,better
i,better,put
what,happen,it
happen,it,<\s>
<s>,put,it
put,it,back
it,back,in
mom,fix,it
fix,it,<\s>
<s>,you,peeking
you,peeking,again
<s>,fraser,i
fraser,i,have
i,have,pencil
<s>,i,drop
i,drop,my
<s>,i,better
i,better,put
<s>,fraser,i
fraser,i,still
i,still,have
<s>,fraser,i
fraser,i,drink
i,drink,all
<s>,fraser,i
fraser,i,drink
i,drink,all
<s>,i,write
i,write,sue
<s>,i,have
i,have,fraser's
<s>,put,it
put,it,down
it,down,fraser
<s>,put,it
put,it,down
it,down,right
<s>,what,i
what,i,fraser
i,fraser,doing
<s>,me,too
me,too,<\s>
<s>,i,write
i,write,with
<s>,i,write
i,write,<\s>
<s>,let,me
let,me,have
me,have,somes
<s>,le,me
le,me,see
me,see,<\s>
<s>,le,me
le,me,see
me,see,<\s>
<s>,i,put
i,put,in
<s>,i,have
i,have,two
<s>,i,have
i,have,two
<s>,i,put
i,put,in
<s>,i,put
i,put,in
<s>,put,them
put,them,in
them,in,pocket
<s>,look,i
look,i,have
i,have,another
look,mom,i
mom,i,have
i,have,another
mommy,use,it
use,it,<\s>
mommy,use,it
use,it,<\s>
<s>,got,it
got,it,fraser
it,fraser,<\s>
<s>,got,it
got,it,<\s>
birthday,to,you
to,you,<\s>
birthday,to,you
to,you,<\s>
birthday,to,you
to,you,<\s>
birthday,to,you
to,you,<\s>
<s>,i,put
i,put,on
<s>,i,tryin
i,tryin,a
a,fix,it
fix,it,<\s>
<s>,i,have
i,have,take
<s>,i,have_to
i,have_to,take
have_to,wash,it
wash,it,fraser
it,fraser,<\s>
have_to,wash,it
wash,it,<\s>
<s>,open,it
open,it,<\s>
<s>,open,it
open,it,fraser
it,fraser,<\s>
<s>,open,it
open,it,<\s>
<s>,i,go
i,go,play
<s>,i,goin
i,goin,talk
<s>,fraser,i
fraser,i,go
i,go,talk
<s>,fraser,i
fraser,i,forgot
i,forgot,to
xxx,put,it
put,it,on
it,on,the
hi,fraser,i
fraser,i,xxx
i,xxx,put
<s>,i,have
i,have,write
<s>,fraser,i
fraser,i,have
i,have,fraser's
<s>,fraser,i
fraser,i,have
i,have,twos
<s>,put,it
put,it,right
it,right,there
<s>,i,can't
i,can't,find
can't,find,it
find,it,<\s>
<s>,i,can't
i,can't,find
can't,find,it
find,it,<\s>
<s>,i,can't
i,can't,find
can't,find,it
find,it,<\s>
<s>,i,play
i,play,with
<s>,turn,it
turn,it,<\s>
have,turn,it
turn,it,<\s>
<s>,i,put
i,put,jim
<s>,i,want
i,want,something
<s>,i,put
i,put,the
<s>,i,gotta
i,gotta,put
<s>,i,put
i,put,there
<s>,i,gotta
i,gotta,put
<s>,i,can't
i,can't,find
<s>,i,better
i,better,put
<s>,it,falled
it,falled,fell
<s>,it,falled
it,falled,fell
<s>,then,i
then,i,have
i,have,lunch
<s>,no,i
no,i,have_to
i,have_to,move
have_to,move,it
move,it,<\s>
look,fraser,i
fraser,i,have
i,have,tapioca
<s>,she,slep
she,slep,all
<s>,you,slep
you,slep,all
<s>,i,bobbing
i,bobbing,up
<s>,i,bobbing
i,bobbing,up
<s>,let,me
let,me,see
me,see,fraser
<s>,put,it
put,it,in
it,in,<\s>
<s>,let,me
let,me,hold
me,hold,it
me,hold,it
hold,it,<\s>
no,let,me
let,me,hold
me,hold,it
me,hold,it
hold,it,<\s>
papa,tie,it
tie,it,<\s>
<s>,i,tie
i,tie,other
<s>,i,tying
i,tying,papa
<s>,i,go
i,go,get
<s>,i,get
i,get,the
<s>,look,it
look,it,<\s>
<s>,look,it
look,it,fraser
it,fraser,<\s>
<s>,look,it
look,it,fraser
it,fraser,<\s>
<s>,look,it
look,it,<\s>
<s>,look,it
look,it,<\s>
<s>,it,fall
it,fall,xxx
papa,tie,it
tie,it,<\s>
<s>,look,it
look,it,<\s>
<s>,i,have_to
i,have_to,get
<s>,fraser,i
fraser,i,get
i,get,another
<s>,i,gotta
i,gotta,put
<s>,i,hava
i,hava,have_to
<s>,fraser,i
fraser,i,get
i,get,another
<s>,i,can
i,can,write
<s>,i,can
i,can,write
<s>,i,have
i,have,eat
<s>,i,want
i,want,sandwich
<s>,i,want
i,want,i
want,i,want
i,want,sandwich
<s>,i,spilled
i,spilled,it
i,spilled,it
spilled,it,<\s>
<s>,i,got
i,got,sugar
<s>,let,me
let,me,see
me,see,it
me,see,it
see,it,mom
it,mom,<\s>
<s>,let,me
let,me,have
me,have,it
me,have,it
have,it,<\s>
<s>,i,better
i,better,blow
better,blow,it
blow,it,<\s>
sue,hold,it
hold,it,<\s>
<s>,you,give
you,give,for
<s>,it,hot
it,hot,<\s>
<s>,i,got
i,got,peanut
<s>,i,bite
i,bite,it
i,bite,it
bite,it,<\s>
<s>,fraser,i
fraser,i,bit
i,bit,a
hole,in,it
in,it,<\s>
<s>,fraser,i
fraser,i,drinking
i,drinking,milk
<s>,i,bit
i,bit,a
hole,in,it
in,it,<\s>
<s>,i,hit
i,hit,my
<s>,it,have
it,have,something
<s>,it,have
it,have,something
<s>,it,have
it,have,it
have,it,<\s>
<s>,it,hat
it,hat,<\s>
<s>,it,hat
it,hat,<\s>
<s>,it,had
it,had,a
<s>,i,bit
i,bit,a
hole,in,it
in,it,<\s>
<s>,sue,i
sue,i,bit
i,bit,a
hole,in,it
in,it,<\s>
<s>,i,bit
i,bit,a
hole,in,it
in,it,<\s>
<s>,i,bite
i,bite,a
hole,in,it
in,it,<\s>
<s>,i,bite
i,bite,a
hole,in,it
in,it,<\s>
<s>,i,sit
i,sit,in
<s>,look,it
look,it,sarah
it,sarah,<\s>
<s>,she,gonna
she,gonna,have
gonna,have,you
have,you,lunch
you,lunch,<\s>
<s>,she,goin
she,goin,in
<s>,it,too
it,too,heavy
<s>,yep,it
yep,it,too
it,too,heavy
<s>,it,too
it,too,heavy
<s>,it,too
it,too,heavy
<s>,i,have
i,have,put
have,put,it
put,it,back
it,back,<\s>
<s>,it,too
it,too,heavy
fraser,read,it
read,it,<\s>
<s>,you,have
you,have,teeth
<s>,i,have
i,have,little
<s>,no,you
no,you,pencil
you,pencil,<\s>
<s>,me,too
me,too,write
<s>,you,write
you,write,with
not,in,you
in,you,briefcase
you,briefcase,<\s>
not,in,you
in,you,briefcase
you,briefcase,<\s>
<s>,it,going
it,going,away
<s>,it,going
it,going,away
<s>,i,write
i,write,yours
<s>,i,get
i,get,another
<s>,no,i
no,i,got
i,got,put
<s>,op,it
op,it,<\s>
<s>,it,fall
it,fall,down
<s>,i,better
i,better,take
<s>,i,go
i,go,throw
go,throw,it
throw,it,<\s>
<s>,i,throwing
i,throwing,<\s>
<s>,i,have
i,have,in
<s>,i,making
i,making,xxx
<s>,i,making
i,making,a
<s>,look,it
look,it,<\s>
<s>,fix,it
fix,it,with
it,with,the
<s>,fraser,i
fraser,i,throwing
i,throwing,my
<s>,i,fall
i,fall,down
<s>,i,spill
i,spill,my
<s>,i,spill
i,spill,xxx
pap,where,you
where,you,cookbook
you,cookbook,<\s>
<s>,fraser,i
fraser,i,lay
i,lay,on
<s>,i,can't
i,can't,see
can't,see,you
see,you,<\s>
<s>,i,can't
i,can't,see
can't,see,you
see,you,<\s>
<s>,where,you
where,you,shoes
you,shoes,<\s>
<s>,it,what
it,what,<\s>
<s>,he,bringing
he,bringing,the
<s>,turn,it
turn,it,again
it,again,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,doing,it
doing,it,again
it,again,<\s>
<s>,turn,it
turn,it,<\s>
<s>,we,take
we,take,that
<s>,we,play
we,play,game
<s>,she,fall
she,fall,down
<s>,let,me
let,me,have
me,have,it
me,have,it
have,it,<\s>
<s>,i,see
i,see,box
<s>,let,me
let,me,blow
me,blow,mommy
<s>,i,turn
i,turn,it
i,turn,it
turn,it,<\s>
cromer,turn,it
turn,it,<\s>
<s>,i,put
i,put,them
i,put,them
put,them,<\s>
<s>,i,put
i,put,<\s>
<s>,i,don't
i,don't,sit
<s>,he,chirps
he,chirps,<\s>
<s>,i,i
i,i,breaking
i,breaking,dolly
<s>,turn,it
turn,it,<\s>
what,time,it
time,it,is
it,is,<\s>
what,time,it
time,it,is
it,is,<\s>
what,time,it
time,it,is
it,is,<\s>
<s>,fraser,i
fraser,i,go
i,go,have
have,lunch,i
lunch,i,go
i,go,have
sarah,wearing,it
wearing,it,<\s>
<s>,no,i
no,i,don't
i,don't,want
don't,want,it
want,it,<\s>
<s>,i,go
i,go,get
<s>,fraser,i
fraser,i,get
i,get,some
<s>,fraser,i
fraser,i,get
i,get,xxx
<s>,i,write
i,write,there
<s>,it,falled
it,falled,fell
<s>,i,drinking
i,drinking,grape
<s>,i,write
i,write,right
<s>,i,write
i,write,there
<s>,i,go
i,go,write
<s>,i,have
i,have,fix
<s>,i,writing
i,writing,d
<s>,i,writing
i,writing,d
<s>,no,me
no,me,<\s>
fraser,taking,it
taking,it,it
it,it,<\s>
<s>,fraser,i
fraser,i,put
i,put,it
i,put,it
put,it,in
it,in,<\s>
sue,let,me
let,me,<\s>
<s>,let,me
let,me,put
me,put,put
put,put,it
put,it,in
it,in,the
<s>,i,playing
i,playing,with
playing,with,it
with,it,<\s>
<s>,i,playing
i,playing,with
playing,with,it
with,it,<\s>
<s>,sue,we
sue,we,have
we,have,a
<s>,pap,you
pap,you,have
you,have,fix
plate,because,it
because,it,broke
it,broke,<\s>
<s>,it,broke
it,broke,<\s>
<s>,sue,you
sue,you,goin
you,goin,read
<s>,i,go
i,go,bring
go,bring,it
bring,it,hippity_hop
it,hippity_hop,saturday
<s>,oh,it
oh,it,came
it,came,apart
mom,do,it
do,it,for
it,for,me
it,for,me
for,me,<\s>
papa,do,it
do,it,<\s>
mom,do,it
do,it,<\s>
mom,fix,it
fix,it,for
it,for,me
it,for,me
