0,1,2
<s>,i,got
i,got,the
<s>,i,want
i,want,i
want,i,want
i,want,look
<s>,rub,it
rub,it,<\s>
<s>,i,do
i,do,<\s>
<s>,it,floor
it,floor,<\s>
<s>,it,a
it,a,duck
<s>,it,green
it,green,<\s>
<s>,i,want
i,want,mummy
<s>,it,gone
it,gone,<\s>
<s>,it,eat
it,eat,bear
<s>,it,xxx
it,xxx,<\s>
<s>,me,<\s>
<s>,i,want
i,want,flying
<s>,i,want
i,want,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,on
it,on,<\s>
<s>,i,want
i,want,<\s>
<s>,i,sit
i,sit,there
<s>,i,sit
i,sit,there
<s>,i,want
i,want,<\s>
<s>,i,like
i,like,<\s>
<s>,it,top
it,top,there
<s>,it,that
it,that,light
<s>,it,flash
it,flash,<\s>
<s>,it,man
it,man,sit
<s>,it,big
it,big,one
<s>,it,one
it,one,<\s>
<s>,it,stuck
it,stuck,<\s>
<s>,it,<\s>
<s>,it,<\s>
<s>,i,got
i,got,a
<s>,it,broke
it,broke,<\s>
<s>,i,got
i,got,a
<s>,it,got
it,got,xxx
<s>,it,got
it,got,<\s>
<s>,it,xxx
it,xxx,<\s>
<s>,it,got
it,got,wet
<s>,it,<\s>
<s>,it,wet
it,wet,<\s>
<s>,it,got
it,got,xxx
<s>,it,boy
it,boy,<\s>
<s>,it,a
it,a,bin
<s>,they,late
they,late,<\s>
<s>,it,daddy
it,daddy,sit
<s>,it,put
it,put,sand
<s>,i,got
i,got,a
<s>,i,got
i,got,a
<s>,it,gone
it,gone,<\s>
<s>,i,drive
i,drive,a
<s>,i,drive
i,drive,a
<s>,put,it
put,it,that
it,that,<\s>
<s>,hold,it
hold,it,<\s>
<s>,i,get
i,get,out
<s>,i,got
i,got,<\s>
<s>,and,me
and,me,sit
me,sit,there
sit,there,me
there,me,<\s>
<s>,drive,it
drive,it,<\s>
<s>,it,a
it,a,bad
<s>,i,like
i,like,like
<s>,me,sit
me,sit,there
<s>,it,broke
it,broke,<\s>
<s>,it,xxx
it,xxx,broke
<s>,he,sit
he,sit,there
<s>,me,sit
me,sit,there
<s>,it,broken
it,broken,<\s>
<s>,it,broken
it,broken,<\s>
<s>,it,broken
it,broken,<\s>
<s>,you,put
you,put,spot
<s>,i,got
i,got,xxx
<s>,it,not
it,not,<\s>
<s>,i,going
i,going,<\s>
want,want,it
want,it,<\s>
<s>,want,it
want,it,<\s>
<s>,want,it
want,it,<\s>
<s>,want,it
want,it,<\s>
<s>,want,it
want,it,<\s>
<s>,i,get
i,get,out
<s>,i,get
i,get,a
<s>,i,shot
i,shot,a
<s>,i,shot
i,shot,a
<s>,i,shoot
i,shoot,a
<s>,i,shot
i,shot,mummy
<s>,i,shot
i,shot,a
<s>,i,shoot
i,shoot,a
<s>,i,shoot
i,shoot,a
<s>,i,shoot
i,shoot,a
<s>,i,shot
i,shot,<\s>
<s>,i,shoot
i,shoot,<\s>
<s>,i,shot
i,shot,a
<s>,it,not
it,not,in
<s>,it,cow
it,cow,<\s>
<s>,me,<\s>
<s>,me,<\s>
<s>,that,me
that,me,<\s>
<s>,that,me
that,me,<\s>
<s>,that,me
that,me,<\s>
<s>,it,neenaw
it,neenaw,<\s>
<s>,i,drive
i,drive,that
<s>,i,go
i,go,drive
<s>,i,go
i,go,drive
<s>,it,truck
it,truck,<\s>
<s>,i,see
i,see,that
<s>,i,see
i,see,that
<s>,i,see
i,see,that
<s>,i,drive
i,drive,i
drive,i,could
i,could,drive
<s>,i,could
i,could,drive
<s>,i,drive
i,drive,that
<s>,i,drive
i,drive,that
<s>,i,dump
i,dump,truck
<s>,me,<\s>
<s>,fix,it
fix,it,<\s>
<s>,i,wet
i,wet,<\s>
<s>,i,jump
i,jump,out
<s>,i,jump
i,jump,out
<s>,i,jump
i,jump,out
<s>,it,sore
it,sore,<\s>
<s>,i,told
i,told,daddy
<s>,i,told
i,told,daddy
<s>,i,go
i,go,home
<s>,it,hard
it,hard,that
<s>,i,can
i,can,drive
of,that,me
that,me,<\s>
gone,has,he
has,he,<\s>
<s>,it,out
it,out,<\s>
<s>,it,outside
it,outside,<\s>
<s>,it,xxx
it,xxx,<\s>
<s>,it,gone
it,gone,<\s>
<s>,i,ride
i,ride,a
lion,eat,me
eat,me,<\s>
<s>,i,fly
i,fly,that
<s>,i,xxx
i,xxx,<\s>
<s>,i,go
i,go,drive
<s>,i,go
i,go,hide
<s>,i,get
i,get,that
<s>,are,you
are,you,going
you,going,to
<s>,i,do
i,do,that
<s>,i,can't
i,can't,xxx
truck,get,me
get,me,<\s>
<s>,i,take
i,take,it
i,take,it
take,it,take
it,take,it
take,it,it
it,it,out
it,out,<\s>
<s>,it,eat
it,eat,meat
<s>,it,broke
it,broke,off
<s>,i,go
i,go,home
<s>,i,go
i,go,home
<s>,i,go
i,go,out
<s>,i,go
i,go,bang
<s>,i,go
i,go,bang
<s>,i,go
i,go,bang
<s>,i,go
i,go,bang
<s>,i,bang
i,bang,<\s>
<s>,i,go
i,go,bang
<s>,i,go
i,go,bang
<s>,i,go
i,go,drive
<s>,i,sit
i,sit,there
<s>,i,go
i,go,drive
<s>,i,go
i,go,drive
<s>,me,<\s>
<s>,i,get
i,get,that
<s>,i,throw
i,throw,<\s>
<s>,i,throw
i,throw,<\s>
<s>,i,go
i,go,xxx
<s>,i,go
i,go,<\s>
<s>,i,got
i,got,xxx
<s>,i,want
i,want,play
<s>,i,want
i,want,<\s>
<s>,i,not
i,not,do
<s>,it,doll
it,doll,toe
<s>,i,have
i,have,got
<s>,i,bring
i,bring,that
<s>,i,bring
i,bring,that
<s>,i,take
i,take,that
<s>,them,in
them,in,there
<s>,i,find
i,find,more
<s>,i,find
i,find,more
<s>,i,see
i,see,mummy
<s>,i,want
i,want,take
<s>,i,want
i,want,the
<s>,i,want
i,want,sit
<s>,i,sleep
i,sleep,<\s>
<s>,i,want
i,want,<\s>
<s>,i,find
i,find,that
<s>,me,<\s>
<s>,i,drive
i,drive,that
<s>,i,drive
i,drive,<\s>
<s>,fit,me
fit,me,<\s>
<s>,it,hot
it,hot,<\s>
<s>,i,drive
i,drive,that
<s>,i,drive
i,drive,that
<s>,i,go
i,go,drive
<s>,i,xxx
i,xxx,<\s>
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,go
i,go,<\s>
<s>,i,want
i,want,them
i,want,them
want,them,<\s>
<s>,it,got
it,got,a
<s>,lady,i
lady,i,go
i,go,home
<s>,i,took
i,took,out
<s>,i,took
i,took,out
<s>,i,took
i,took,out
<s>,it,daddy
it,daddy,<\s>
<s>,i,knock
i,knock,it
i,knock,it
knock,it,down
it,down,<\s>
<s>,i,no
i,no,<\s>
<s>,i,took
i,took,out
<s>,i,took
i,took,out
<s>,i,go
i,go,get
<s>,i,want
i,want,dress
<s>,i,want
i,want,dress
<s>,i,dress
i,dress,doll
<s>,i,get
i,get,wet
<s>,i,get
i,get,the
<s>,i,have
i,have,got
<s>,i,go
i,go,shop
<s>,i,go
i,go,<\s>
<s>,me,<\s>
<s>,i,have
i,have,xxx
<s>,i,drop
i,drop,down
<s>,i,drop
i,drop,now
<s>,i,drop
i,drop,now
<s>,i,drop
i,drop,now
<s>,i,went
i,went,i
went,i,went
i,went,on
<s>,i,find
i,find,gumdrop
<s>,it,dump
it,dump,truck
<s>,it,dump
it,dump,truck
<s>,i,broke
i,broke,that
<s>,i,show
i,show,lady
<s>,that,me
that,me,<\s>
<s>,that,me
that,me,<\s>
<s>,i,go
i,go,my
<s>,it,dark
it,dark,<\s>
<s>,it,soldier
it,soldier,<\s>
<s>,it,fish
it,fish,there
<s>,it,eat
it,eat,grass
<s>,it,dog
it,dog,<\s>
<s>,he,eat
he,eat,meat
<s>,it,<\s>
<s>,it,pipe
it,pipe,down
<s>,i,go
i,go,get
<s>,i,can
i,can,i
can,i,can
i,can,drive
<s>,i,miss
i,miss,i
miss,i,miss
i,miss,mar_mar
<s>,i,miss
i,miss,daddy
<s>,i,trip
i,trip,<\s>
<s>,i,sit
i,sit,there
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,i,am
i,am,stuck
<s>,i,move
i,move,that
<s>,i,am
i,am,stuck
<s>,i,stuck
i,stuck,my
<s>,it,a
it,a,truck
<s>,i,put
i,put,in
<s>,i,put
i,put,in
<s>,it,gone
it,gone,<\s>
<s>,me,<\s>
give,that,me
that,me,<\s>
<s>,i,throw
i,throw,house
<s>,i,catch
i,catch,<\s>
<s>,i,have
i,have,lost
<s>,it,that
it,that,<\s>
<s>,it,pipe
it,pipe,there
<s>,i,want
i,want,ball
<s>,i,want
i,want,my
<s>,i,look
i,look,<\s>
<s>,i,want
i,want,<\s>
<s>,i,want
i,want,my
<s>,i,want
i,want,my
<s>,i,want
i,want,the
<s>,it,bike
it,bike,<\s>
<s>,it,bike
it,bike,<\s>
<s>,i,do
i,do,train
<s>,i,want
i,want,train
<s>,i,want
i,want,that
<s>,i,i
i,i,drive
i,drive,<\s>
<s>,i,drive
i,drive,<\s>
what,is,it
is,it,<\s>
<s>,me,<\s>
<s>,it,hot
it,hot,tea
<s>,i,need
i,need,xxx
<s>,i,need
i,need,a
<s>,it,the
it,the,bear
<s>,it,drop
it,drop,on
<s>,i,got
i,got,<\s>
<s>,i,got
i,got,apple
<s>,where,i
where,i,put
i,put,that
<s>,i,sit
i,sit,<\s>
<s>,i,put
i,put,that
<s>,i,get
i,get,down
<s>,i,get
i,get,down
<s>,i,get
i,get,down
<s>,it,a
it,a,man
<s>,it,gumdrop
it,gumdrop,lady
<s>,i,get
i,get,rat
<s>,i,oh
i,oh,i
oh,i,go
i,go,that
<s>,i,got
i,got,it
i,got,it
got,it,<\s>
<s>,i,take
i,take,green
<s>,i,better
i,better,put
<s>,i,do
i,do,that
<s>,i,wear
i,wear,those
<s>,i,wear
i,wear,trousers
<s>,i,wear
i,wear,that
<s>,i,get
i,get,that
<s>,i,have
i,have,got
<s>,i,want
i,want,my
<s>,i,want
i,want,<\s>
<s>,i,drive
i,drive,my
<s>,me,<\s>
<s>,it,go
it,go,round
<s>,i,have
i,have,got
<s>,i,want
i,want,my
<s>,i,want
i,want,floor
<s>,it,goes
it,goes,in
<s>,it,<\s>
<s>,i,want
i,want,my
<s>,it,one
it,one,<\s>
<s>,it,fit
it,fit,in
<s>,it,fit
it,fit,in
<s>,it,fit
it,fit,in
nicola,got,me
got,me,now
me,now,<\s>
<s>,it,in
it,in,there
<s>,it,in
it,in,there
<s>,i,don't
i,don't,need
<s>,it,beepbeep
it,beepbeep,<\s>
<s>,stuck,it
stuck,it,in
it,in,there
<s>,me,beepbeep
me,beepbeep,again
<s>,it,a
it,a,beepbeep
<s>,beep,me
beep,me,in
me,in,truck
<s>,me,gumdrop
me,gumdrop,car
<s>,i,want
i,want,my
<s>,i,mummy
i,mummy,get
<s>,i,want
i,want,my
<s>,throw,it
throw,it,lady
it,lady,the
the,ball,me
ball,me,<\s>
<s>,i,don't
i,don't,want
<s>,i,want
i,want,<\s>
<s>,i,go
i,go,up
<s>,i,go
i,go,up
<s>,i,got
i,got,pat
<s>,i,went
i,went,up
<s>,it,a
it,a,lawnmower
<s>,i,can't
i,can't,go
<s>,it,there
it,there,<\s>
<s>,i,<\s>
<s>,i,run
i,run,<\s>
<s>,i,run
i,run,<\s>
<s>,i,get
i,get,<\s>
<s>,i,got
i,got,water
<s>,i,got
i,got,i
got,i,got
i,got,water
<s>,i,want
i,want,duck
<s>,i,take
i,take,a
<s>,it,there
it,there,<\s>
<s>,i,want
i,want,<\s>
<s>,i,want
i,want,sleep
<s>,i,want
i,want,sleep
<s>,i,want
i,want,sleep
<s>,i,have
i,have,got
have,got,i
got,i,have
i,have,got
<s>,i,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,want
i,want,my
<s>,me,in
me,in,there
<s>,i,<\s>
<s>,i,have
i,have,been
<s>,i,can't
i,can't,see
<s>,i,can't
i,can't,see
<s>,i,can't
i,can't,see
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,got
i,got,<\s>
<s>,i,have
i,have,got
<s>,i,throw
i,throw,<\s>
<s>,i,duck
i,duck,want
<s>,i,got
i,got,that
<s>,i,want
i,want,my
<s>,i,want
i,want,my
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,can't
i,can't,see
<s>,i,want
i,want,one
<s>,me,<\s>
<s>,i,want
i,want,that
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,am
i,am,tired
<s>,i,want
i,want,go
<s>,i,am
i,am,tired
<s>,i,have
i,have,tea
<s>,i,get
i,get,<\s>
<s>,i,make
i,make,a
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,can
i,can,do
can,do,it
do,it,<\s>
<s>,i,want
i,want,doll
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,do
i,do,this
<s>,i,can't
i,can't,<\s>
<s>,i,sit
i,sit,there
<s>,i,sit
i,sit,on
<s>,i,want
i,want,<\s>
<s>,i,drive
i,drive,<\s>
<s>,case,it
case,it,rains
it,rains,<\s>
<s>,i,can
i,can,<\s>
<s>,i,can
i,can,do
<s>,i,can
i,can,do
<s>,i,do
i,do,this
<s>,i,do
i,do,myself
<s>,that's,it
that's,it,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,go
i,go,get
<s>,i,can't
i,can't,see
<s>,i,can't
i,can't,see
<s>,i,put
i,put,that
<s>,i,climb
i,climb,<\s>
<s>,i,get
i,get,<\s>
<s>,i,get
i,get,<\s>
<s>,i,do
i,do,that
<s>,i,share
i,share,my
<s>,it,my
it,my,tractor
<s>,i,get
i,get,one
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,i
i,i,<\s>
<s>,i,down
i,down,<\s>
<s>,i,go
i,go,up
<s>,i,can't
i,can't,<\s>
<s>,no,i
no,i,can't
i,can't,<\s>
<s>,i,go
i,go,<\s>
<s>,i,sleep
i,sleep,<\s>
<s>,i,ride
i,ride,that
<s>,i,miss
i,miss,<\s>
<s>,i,miss
i,miss,<\s>
<s>,throw,it
throw,it,<\s>
<s>,i,miss
i,miss,<\s>
<s>,catch,it
catch,it,<\s>
<s>,i,miss
i,miss,<\s>
<s>,i,miss
i,miss,<\s>
<s>,i,miss
i,miss,<\s>
<s>,i,miss
i,miss,<\s>
<s>,i,miss
i,miss,<\s>
<s>,it,go
it,go,on
<s>,it,go
it,go,<\s>
<s>,i,throw
i,throw,<\s>
<s>,i,have
i,have,done
have,done,it
done,it,<\s>
<s>,i,miss
i,miss,<\s>
<s>,i,get
i,get,<\s>
<s>,i,throw
i,throw,too
<s>,i,throw
i,throw,it
i,throw,it
throw,it,at
it,at,the
<s>,i,throw
i,throw,again
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,miss
i,miss,again
<s>,i,miss
i,miss,again
<s>,i,have
i,have,got
<s>,i,get
i,get,some
<s>,i,put
i,put,that
<s>,i,get
i,get,that
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,get
i,get,<\s>
<s>,put,i
put,i,put
i,put,lady
<s>,i,put
i,put,lady
<s>,do,it
do,it,<\s>
<s>,i,have
i,have,got
<s>,i,got
i,got,<\s>
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,go
i,go,put
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,got
i,got,<\s>
<s>,i,load
i,load,one
<s>,i,have
i,have,got
<s>,kiss,it
kiss,it,off
it,off,<\s>
<s>,i,put
i,put,one
<s>,it,go
it,go,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,go
it,go,there
<s>,is,it
is,it,<\s>
<s>,i,don't
i,don't,want
not,play,me
play,me,<\s>
<s>,she,she
she,she,go
she,go,in
<s>,i,pull
i,pull,i
pull,i,pull
i,pull,girl
<s>,i,pull
i,pull,girl
<s>,i,can't
i,can't,find
<s>,i,can't
i,can't,find
<s>,i,can't
i,can't,<\s>
<s>,i,build
i,build,<\s>
<s>,i,put
i,put,i
put,i,put
i,put,that
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,it,go
it,go,<\s>
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,have
i,have,got
don't,want,it
want,it,<\s>
<s>,i,don't
i,don't,mummy
<s>,i,xxx
i,xxx,<\s>
<s>,i,xxx
i,xxx,<\s>
<s>,i,dump
i,dump,lady
<s>,i,play
i,play,<\s>
<s>,i,go
i,go,to
<s>,i,want
i,want,play
<s>,i,hurt
i,hurt,my
<s>,i,hurt
i,hurt,my
<s>,i,have
i,have,got
<s>,i,got
i,got,biscuit
<s>,i,have
i,have,got
<s>,i,have
i,have,got
<s>,i,shop
i,shop,<\s>
<s>,it,go
it,go,<\s>
<s>,me,egg
me,egg,<\s>
<s>,i,got
i,got,change
<s>,i,police
i,police,van
<s>,i,got
i,got,<\s>
<s>,i,get
i,get,that
<s>,i,put
i,put,my
<s>,i,get
i,get,my
<s>,i,have
i,have,got
<s>,i,go
i,go,on
<s>,i,go
i,go,a
<s>,i,pick
i,pick,grass
<s>,it,too
it,too,big
<s>,i,pick
i,pick,grass
<s>,i,want
i,want,that
<s>,it,over
it,over,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,want
i,want,i
want,i,want
i,want,<\s>
<s>,i,put
i,put,that
<s>,are,you
are,you,putting
you,putting,that
<s>,knock,it
knock,it,over
it,over,<\s>
<s>,knock,it
knock,it,over
it,over,<\s>
<s>,i,see
i,see,one
<s>,i,xxx
i,xxx,<\s>
<s>,it,race
it,race,car
<s>,i,get
i,get,some
<s>,i,got
i,got,grass
<s>,me,in
me,in,the
<s>,me,in
me,in,car
<s>,me,in
me,in,car
<s>,me,<\s>
<s>,i,get
i,get,some
<s>,it,that
it,that,mhm
<s>,i,bring
i,bring,that
<s>,i,lost
i,lost,a
<s>,i,get
i,get,a
<s>,i,get
i,get,hammer
<s>,i,think
i,think,so
<s>,pick,it
pick,it,up
it,up,back
<s>,i,get
i,get,a
<s>,oh,i
oh,i,not
i,not,find
<s>,i,go
i,go,blow
<s>,it,get
it,get,a
<s>,i,get
i,get,one
<s>,i,get
i,get,<\s>
<s>,i,go
i,go,get
<s>,i,have
i,have,got
<s>,it,got
it,got,a
<s>,it,go
it,go,on
<s>,i,drive
i,drive,that
<s>,i,drive
i,drive,that
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,sit
i,sit,on
<s>,get,it
get,it,off
it,off,<\s>
<s>,i,go
i,go,the
<s>,it,a
it,a,spanner
<s>,put,i
put,i,put
i,put,spanner
<s>,it,cry
it,cry,<\s>
<s>,it,fall
it,fall,over
<s>,i,play
i,play,<\s>
<s>,i,can't
i,can't,get
<s>,it,got
it,got,mummy
<s>,i,have
i,have,got
<s>,he,got
he,got,my
<s>,can,i
can,i,<\s>
<s>,i,got
i,got,whee
<s>,it,go
it,go,out
<s>,it,go
it,go,out
want,eat,it
eat,it,up
it,up,<\s>
<s>,i,do
i,do,it
i,do,it
do,it,<\s>
<s>,i,drive
i,drive,<\s>
<s>,i,want
i,want,fall
want,fall,it
fall,it,down
it,down,<\s>
<s>,me,down
me,down,<\s>
throw,throw,it
throw,it,down
it,down,<\s>
<s>,throw,it
throw,it,down
it,down,<\s>
<s>,i,want
i,want,this
<s>,i,get
i,get,on
<s>,i,put
i,put,piece
<s>,i,put
i,put,piece
<s>,i,put
i,put,piece
<s>,i,get
i,get,up
<s>,i,fall
i,fall,off
<s>,get,me
get,me,out
me,out,<\s>
<s>,me,<\s>
<s>,it,a
it,a,it
a,it,a
it,a,trunk
<s>,i,go
i,go,away
<s>,i,go
i,go,back
<s>,i,go
i,go,<\s>
<s>,i,want
i,want,i
want,i,want
i,want,<\s>
<s>,it,wet
it,wet,in
<s>,it,car
it,car,it
car,it,car
it,car,in
<s>,pull,it
pull,it,over
it,over,<\s>
<s>,pull,it
pull,it,over
it,over,<\s>
<s>,pull,it
pull,it,over
it,over,<\s>
<s>,i,am
i,am,in
<s>,i,go
i,go,there
<s>,i,get
i,get,a
<s>,drop,me
drop,me,in
me,in,the
<s>,i,am
i,am,in
<s>,it,a
it,a,balloon
<s>,it,balloon
it,balloon,<\s>
<s>,it,nicola
it,nicola,balloon
<s>,i,get
i,get,that
<s>,i,do
i,do,hat
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,get
i,get,balloon
<s>,there,it
there,it,is
it,is,lady
<s>,there,it
there,it,is
it,is,<\s>
<s>,it,go
it,go,<\s>
hat,put,it
put,it,on
it,on,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,put
i,put,it
i,put,it
put,it,on
it,on,the
<s>,put,it
put,it,on
it,on,cat
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,stick
i,stick,it
i,stick,it
stick,it,on
it,on,the
<s>,i,see
i,see,it
i,see,it
see,it,in
it,in,the
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,fit,it
fit,it,fit
it,fit,it
fit,it,on
it,on,the
<s>,fit,it
fit,it,on
it,on,kite
<s>,there,it
there,it,is
it,is,<\s>
<s>,it,a
it,a,balloon
<s>,it,make
it,make,noise
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,me,chop
me,chop,nest
<s>,oh,it
oh,it,too
it,too,big
<s>,put,it
put,it,on
it,on,this
<s>,it,my
it,my,hammer
<s>,it,my
it,my,<\s>
<s>,it,move
it,move,sand
<s>,it,my
it,my,hammer
<s>,find,it
find,it,<\s>
<s>,it,goes
it,goes,in
<s>,i,bang
i,bang,it
i,bang,it
bang,it,<\s>
<s>,i,bang
i,bang,it
i,bang,it
bang,it,<\s>
<s>,i,bang
i,bang,it
i,bang,it
bang,it,<\s>
<s>,i,bang
i,bang,it
i,bang,it
bang,it,<\s>
<s>,it,gone
it,gone,<\s>
that,got,me
got,me,<\s>
<s>,that,it
that,it,<\s>
<s>,he,drive
he,drive,he
drive,he,drive
he,drive,a
<s>,i,can't
i,can't,do
<s>,i,can't
i,can't,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,want
i,want,dog
<s>,i,load
i,load,sand
<s>,i,load
i,load,sand
<s>,i,load
i,load,sand
<s>,it,it
it,it,a
it,a,train
<s>,it,on
it,on,bike
<s>,me,<\s>
<s>,i,pull
i,pull,that
<s>,it,that
it,that,digger
<s>,there,it
there,it,is
it,is,<\s>
<s>,want,it
want,it,out
it,out,<\s>
<s>,want,it
want,it,out
it,out,<\s>
<s>,i,want
i,want,the
lady,do,it
do,it,<\s>
lady,do,it
do,it,<\s>
<s>,here,you
here,you,are
you,are,<\s>
lady,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
can't,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
lady,do,it
do,it,<\s>
<s>,i,put
i,put,it
i,put,it
put,it,in
it,in,now
<s>,it,go
it,go,<\s>
<s>,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,want
i,want,put
want,put,it
put,it,in
it,in,there
<s>,put,it
put,it,in
it,in,there
<s>,i,want
i,want,put
<s>,i,want
i,want,<\s>
<s>,it,is
it,is,tractor
<s>,he,go
he,go,on
<s>,there,it
there,it,is
it,is,<\s>
<s>,put,it
put,it,on
it,on,there
<s>,put,it
put,it,there
it,there,<\s>
<s>,i,have
i,have,got
<s>,i,have
i,have,got
mummy,fix,it
