0,1,2
<s>,leave,it
leave,it,<\s>
<s>,leave,it
leave,it,a
it,a,look
<s>,leave,it
leave,it,alone
it,alone,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,what's,it
what's,it,<\s>
<s>,take,it
take,it,out
it,out,mouth
<s>,take,it
take,it,out
it,out,mouth
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,i,want
i,want,it
i,want,it
want,it,hug
it,hug,<\s>
<s>,put,it
put,it,back
it,back,<\s>
<s>,change,you
change,you,<\s>
<s>,change,you
change,you,<\s>
<s>,move,it
move,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,coffee
i,coffee,<\s>
<s>,i,coffee
i,coffee,<\s>
<s>,i,coffee
i,coffee,<\s>
<s>,i,coffee
i,coffee,<\s>
<s>,i,coffee
i,coffee,<\s>
<s>,i,wan
i,wan,coffee
<s>,i,wan
i,wan,coffee
<s>,i,wan
i,wan,coffee
<s>,i,wan
i,wan,coffee
<s>,got,it
got,it,on
it,on,<\s>
<s>,wan,it
wan,it,<\s>
<s>,i,wan
i,wan,it
i,wan,it
wan,it,<\s>
<s>,xxx,it
xxx,it,<\s>
<s>,tear,it
tear,it,<\s>
<s>,tear,it
tear,it,<\s>
where,is,it
is,it,<\s>
<s>,i,read
i,read,it
i,read,it
read,it,<\s>
<s>,read,it
read,it,<\s>
<s>,read,it
read,it,<\s>
<s>,read,it
read,it,<\s>
<s>,read,it
read,it,<\s>
<s>,put,it
put,it,back
it,back,<\s>
<s>,got,it
got,it,in
it,in,<\s>
<s>,got,it
got,it,in
it,in,<\s>
<s>,got,it
got,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,xxx,it
xxx,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,<\s>
<s>,get,it
get,it,<\s>
<s>,get,it
get,it,<\s>
<s>,get,it
get,it,<\s>
<s>,get,it
get,it,<\s>
<s>,i,feeling
i,feeling,better
<s>,i,feeling
i,feeling,better
<s>,i,drawing
i,drawing,<\s>
<s>,i,drawing
i,drawing,<\s>
<s>,need,it
need,it,<\s>
<s>,i,washing
i,washing,<\s>
<s>,i,wan
i,wan,see
<s>,watch,it
watch,it,<\s>
<s>,i,want
i,want,get
<s>,i,wan
i,wan,it
i,wan,it
wan,it,<\s>
<s>,i,wan
i,wan,it
i,wan,it
wan,it,<\s>
<s>,wash,it
wash,it,<\s>
<s>,like,it
like,it,<\s>
<s>,i,want
i,want,bread
<s>,i,want
i,want,bread
<s>,i,want
i,want,bread
<s>,i,want
i,want,banana
<s>,i,want
i,want,banana
<s>,i,want
i,want,banana
<s>,i,want
i,want,apple
<s>,i,want
i,want,apple
<s>,i,want
i,want,banana
<s>,i,want
i,want,banana
<s>,peel,it
peel,it,<\s>
<s>,i,want
i,want,peanut
<s>,it,hurt
it,hurt,<\s>
<s>,i,want
i,want,juice
<s>,i,need
i,need,the
<s>,i,need
i,need,the
<s>,i,want
i,want,<\s>
<s>,i,want
i,want,<\s>
<s>,i,want
i,want,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,want
i,want,get
<s>,i,got
i,got,peanut
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,i,want
i,want,apple
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,need
i,need,it
i,need,it
need,it,<\s>
<s>,i,need
i,need,de
<s>,i,need
i,need,de
<s>,i,want
i,want,read
<s>,i,want
i,want,read
<s>,i,want
i,want,read
<s>,i,need
i,need,de
<s>,put,it
put,it,on
it,on,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,want
i,want,dinner
<s>,cups,it
cups,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,i,want
i,want,xxx
<s>,i,don't
i,don't,like
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,i,want
i,want,juice
look,at,it
at,it,<\s>
look,at,it
at,it,<\s>
<s>,read,it
read,it,<\s>
<s>,i,need
i,need,book
<s>,i,get
i,get,it
i,get,it
get,it,egg
it,egg,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,egg
it,egg,<\s>
<s>,take,it
take,it,out
it,out,<\s>
<s>,take,it
take,it,out
it,out,<\s>
<s>,read,it
read,it,<\s>
<s>,fix,it
fix,it,<\s>
<s>,i,banging
i,banging,<\s>
<s>,put,them
put,them,in
them,in,there
<s>,them,in
them,in,there
<s>,i,get
i,get,a
where,is,it
is,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,xxx
i,xxx,<\s>
<s>,where'd,it
where'd,it,go
it,go,<\s>
<s>,going,it
going,it,<\s>
<s>,going,it
going,it,<\s>
<s>,bring,it
bring,it,<\s>
<s>,bring,it
bring,it,<\s>
going,goin,it
goin,it,<\s>
<s>,i,slide
i,slide,down
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,i,fell
i,fell,xxx
fell,xxx,it
xxx,it,<\s>
<s>,i,want
i,want,get
<s>,i,fall
i,fall,down
<s>,i,throwed
i,throwed,it
i,throwed,it
throwed,it,<\s>
<s>,i,fall
i,fall,down
<s>,i,throwed
i,throwed,it
i,throwed,it
throwed,it,<\s>
<s>,i,throwed
i,throwed,it
i,throwed,it
throwed,it,<\s>
<s>,i,throwed
i,throwed,it
i,throwed,it
throwed,it,<\s>
<s>,i,fall
i,fall,down
<s>,i,throwed
i,throwed,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,fall
i,fall,down
<s>,i,fall
i,fall,down
<s>,get,it
get,it,<\s>
<s>,he,<\s>
<s>,he,<\s>
<s>,i,playing
i,playing,<\s>
<s>,hold,it
hold,it,<\s>
<s>,hold,it
hold,it,down
it,down,<\s>
<s>,i,don't
i,don't,want
<s>,i,get
i,get,georgie
<s>,i,get
i,get,<\s>
<s>,i,pushed
i,pushed,it
i,pushed,it
pushed,it,<\s>
<s>,pushed,it
pushed,it,<\s>
<s>,pushed,it
pushed,it,<\s>
<s>,pushed,it
pushed,it,<\s>
<s>,push,it
push,it,<\s>
<s>,i,reading
i,reading,de
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,sit
i,sit,<\s>
<s>,i,sit
i,sit,<\s>
<s>,read,it
read,it,<\s>
<s>,i,singing
i,singing,<\s>
<s>,i,singing
i,singing,up
<s>,i,singing
i,singing,<\s>
don't,like,it
like,it,<\s>
<s>,is,it
is,it,hard
it,hard,<\s>
<s>,need,it
need,it,book
it,book,<\s>
<s>,i,open
i,open,it
i,open,it
open,it,<\s>
<s>,open,it
open,it,<\s>
<s>,i,open
i,open,it
i,open,it
open,it,<\s>
<s>,i,have
i,have,milk
<s>,i,have
i,have,milk
<s>,take,it
take,it,out
it,out,<\s>
<s>,i,singing
i,singing,<\s>
<s>,i,singing
i,singing,<\s>
<s>,i,dropped
i,dropped,a
can't,get,it
get,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,i,want
i,want,this
<s>,i,like
i,like,it
i,like,it
like,it,<\s>
<s>,is,it
is,it,broke
it,broke,<\s>
<s>,is,it
is,it,fixed
it,fixed,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,ice
it,ice,<\s>
nomi,drop,it
drop,it,<\s>
nomi,drop,it
drop,it,de
it,de,the
nomi,drop,it
drop,it,ice
it,ice,<\s>
<s>,on,it
on,it,<\s>
milk,in,it
in,it,<\s>
<s>,i,don't
i,don't,want
<s>,me,too
me,too,<\s>
<s>,me,too
me,too,<\s>
<s>,me,too
me,too,<\s>
<s>,is,it
is,it,eat
it,eat,it
eat,it,up
it,up,<\s>
cheerios,in,it
in,it,<\s>
<s>,eat,it
eat,it,up
it,up,<\s>
nomi,eat,it
eat,it,cheerios
it,cheerios,<\s>
<s>,on,it
on,it,<\s>
<s>,on,it
on,it,<\s>
<s>,on,it
on,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,it,sticky
it,sticky,<\s>
<s>,i,reading
i,reading,de
<s>,i,reading
i,reading,book
<s>,i,reading
i,reading,a
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,i,eating
i,eating,toast
<s>,behind,you
behind,you,<\s>
<s>,behind,you
behind,you,<\s>
<s>,i,drop
i,drop,it
i,drop,it
drop,it,<\s>
<s>,i,want
i,want,get
<s>,i,want
i,want,get
<s>,i,want
i,want,get
<s>,i,want
i,want,get
<s>,i,want
i,want,i
want,i,want
i,want,i
want,i,want
i,want,some
<s>,is,it
is,it,raining
it,raining,<\s>
<s>,is,it
is,it,raining
it,raining,<\s>
<s>,watch,it
watch,it,<\s>
<s>,i,fixing
i,fixing,<\s>
<s>,i,fixing
i,fixing,<\s>
<s>,i,fixing
i,fixing,<\s>
<s>,i,fixing
i,fixing,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,want
i,want,drop_drops
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
paper,off,it
off,it,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,i,singing
i,singing,down
<s>,i,sing
i,sing,up
<s>,i,sing
i,sing,down
<s>,leave,it
leave,it,alone
it,alone,<\s>
<s>,where'd,it
where'd,it,go
it,go,<\s>
<s>,where'd,it
where'd,it,go
it,go,<\s>
<s>,where'd,it
where'd,it,go
it,go,<\s>
<s>,where'd,it
where'd,it,go
it,go,<\s>
<s>,is,it
is,it,gone
it,gone,<\s>
<s>,is,it
is,it,gone
it,gone,<\s>
<s>,is,it
is,it,going
it,going,to
<s>,is,he
is,he,going
he,going,to
<s>,is,he
is,he,going
he,going,to
<s>,is,he
is,he,going
he,going,to
<s>,is,he
is,he,going
he,going,to
<s>,i,close
i,close,door
where,did,it
did,it,go
it,go,<\s>
where,did,it
did,it,go
it,go,<\s>
where,did,it
did,it,go
it,go,<\s>
<s>,i,find
i,find,sheep
<s>,i,find
i,find,sheep
can,take,it
take,it,<\s>
can,take,it
take,it,<\s>
can,take,it
take,it,<\s>
<s>,i,want
i,want,something
<s>,i,want
i,want,something
<s>,i,want
i,want,something
<s>,i,find
i,find,<\s>
<s>,i,find
i,find,foot
<s>,i,find
i,find,foot
<s>,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,eat,them
eat,them,<\s>
<s>,i,hit
i,hit,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,can't
i,can't,<\s>
<s>,can,i
can,i,get
i,get,down
<s>,can,i
can,i,get
i,get,down
<s>,can,i
can,i,get
i,get,down
<s>,can,i
can,i,get
i,get,down
<s>,i,standing
i,standing,up
<s>,i,lyinging
i,lyinging,down
<s>,can,i
can,i,get
i,get,up
<s>,i,feel
i,feel,better
<s>,i,get
i,get,up
<s>,i,want
i,want,more
<s>,i,want
i,want,cookie
<s>,i,want
i,want,cookie
<s>,i,want
i,want,cookie
<s>,i,want
i,want,cookie
<s>,i,want
i,want,that
xxx,like,it
like,it,<\s>
<s>,i,want
i,want,cookie
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,is,it
is,it,hot
it,hot,<\s>
xxx,turn,it
turn,it,off
it,off,<\s>
you're,shuttinging,it
shuttinging,it,off
it,off,<\s>
you're,shuttinging,it
shuttinging,it,off
it,off,<\s>
you're,shuttinging,it
shuttinging,it,off
it,off,<\s>
<s>,i,want
i,want,hot
<s>,i,want
i,want,that
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,i,want
i,want,that
<s>,i,want
i,want,that
<s>,i,want
i,want,coffee
<s>,i,want
i,want,coffee
don't,like,it
like,it,<\s>
<s>,i,want
i,want,coffee
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,can't
i,can't,<\s>
<s>,i,can't
i,can't,<\s>
<s>,i,want
i,want,that
<s>,i,want
i,want,that
can,climb,it
climb,it,<\s>
can,climb,it
climb,it,<\s>
can,climb,it
climb,it,<\s>
can,climb,it
climb,it,<\s>
can,climb,it
climb,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
don't,like,it
like,it,book
it,book,<\s>
don't,like,it
like,it,book
it,book,<\s>
<s>,closed,it
closed,it,<\s>
<s>,closed,it
closed,it,<\s>
<s>,closed,it
closed,it,<\s>
<s>,closed,it
closed,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
bathrobe,on,me
on,me,<\s>
<s>,is,it
is,it,white
it,white,<\s>
<s>,is,it
is,it,red
it,red,<\s>
<s>,is,it
is,it,red
it,red,<\s>
<s>,throw,it
throw,it,<\s>
<s>,i,throw
i,throw,it
i,throw,it
throw,it,<\s>
<s>,they,carrying
they,carrying,<\s>
can,eat,it
eat,it,<\s>
can,eat,it
eat,it,ice
it,ice,<\s>
<s>,i,eated
i,eated,it
i,eated,it
eated,it,<\s>
<s>,i,eated
i,eated,it
i,eated,it
eated,it,<\s>
<s>,i,like
i,like,it
i,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,eat,it
eat,it,<\s>
<s>,i,eat
i,eat,it
i,eat,it
eat,it,<\s>
<s>,i,eat
i,eat,it
i,eat,it
eat,it,<\s>
<s>,i,eat
i,eat,it
i,eat,it
eat,it,<\s>
<s>,i,eat
i,eat,it
i,eat,it
eat,it,<\s>
<s>,i,eat
i,eat,it
i,eat,it
eat,it,<\s>
<s>,enjoy,it
enjoy,it,<\s>
<s>,enjoy,it
enjoy,it,<\s>
<s>,enjoy,it
enjoy,it,<\s>
<s>,eat,it
eat,it,ice
it,ice,<\s>
<s>,eat,it
eat,it,ice
it,ice,<\s>
nuts,in,it
in,it,<\s>
<s>,i,want
i,want,juice
<s>,push,it
push,it,<\s>
<s>,move,it
move,it,over
it,over,there
<s>,move,it
move,it,over
it,over,there
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,want
i,want,that
<s>,i,want
i,want,that
<s>,i,want
i,want,that
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,you,eat
you,eat,it
you,eat,it
eat,it,mommy
it,mommy,<\s>
<s>,i,like
i,like,it
i,like,it
like,it,<\s>
<s>,i,doed
i,doed,it
i,doed,it
doed,it,<\s>
<s>,i,liking
i,liking,<\s>
<s>,i,eating
i,eating,<\s>
<s>,i,don't
i,don't,like
don't,like,it
like,it,<\s>
<s>,take,it
take,it,take
it,take,it
take,it,<\s>
<s>,can,i
can,i,read
i,read,this
<s>,can,i
can,i,read
i,read,this
<s>,i,find
i,find,camel
<s>,i,find
i,find,no
<s>,there,it
there,it,goes
it,goes,<\s>
stop,pushing,me
pushing,me,<\s>
can,make,it
make,it,<\s>
<s>,kiss,it
kiss,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,he,dropped
he,dropped,it
he,dropped,it
dropped,it,<\s>
<s>,get,it
get,it,<\s>
<s>,give,me
give,me,<\s>
<s>,i,drink
i,drink,it
i,drink,it
drink,it,<\s>
<s>,i,drink
i,drink,it
i,drink,it
drink,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
<s>,i,want
i,want,toast
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,cleaned
i,cleaned,this
<s>,i,cleaned
i,cleaned,it
i,cleaned,it
cleaned,it,<\s>
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
<s>,i,want
i,want,peanut
mommy,clean,it
clean,it,up
it,up,<\s>
don't,want,it
want,it,<\s>
<s>,do,you
do,you,want
you,want,some
<s>,do,you
do,you,want
you,want,some
<s>,do,you
do,you,want
you,want,some
<s>,you,more
you,more,<\s>
<s>,i,want
i,want,more
<s>,do,you
do,you,want
you,want,some
<s>,do,you
do,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,yes,i
yes,i,like
i,like,it
i,like,it
like,it,<\s>
<s>,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,see,you
see,you,later
you,later,<\s>
<s>,see,you
see,you,later
you,later,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,you,boo
you,boo,daddy
<s>,you,boo
you,boo,<\s>
<s>,you,boo
you,boo,daddy
<s>,you,boo
you,boo,the
<s>,color,it
color,it,<\s>
<s>,i,finish
i,finish,my
<s>,i,did
i,did,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,find
i,find,it
i,find,it
find,it,<\s>
<s>,i,drink
i,drink,it
i,drink,it
drink,it,up
it,up,<\s>
can,drink,it
drink,it,<\s>
can,drink,it
drink,it,<\s>
don't,like,it
like,it,<\s>
don't,like,it
like,it,<\s>
can,drink,it
drink,it,<\s>
<s>,you,broke
you,broke,it
you,broke,it
broke,it,<\s>
<s>,you,push
you,push,it
you,push,it
push,it,<\s>
<s>,you,push
you,push,it
you,push,it
push,it,<\s>
<s>,you,push
you,push,it
you,push,it
push,it,daddy
it,daddy,<\s>
<s>,push,it
push,it,down
it,down,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
<s>,i,push
i,push,it
i,push,it
push,it,<\s>
<s>,i,did
i,did,it
i,did,it
did,it,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,put,it
put,it,on
it,on,ear
<s>,put,it
put,it,on
it,on,ear
don't,like,it
like,it,<\s>
<s>,i,want
i,want,some
<s>,it,itches
it,itches,<\s>
<s>,pick,me
pick,me,up
me,up,<\s>
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,open,it
open,it,<\s>
<s>,you,open
you,open,it
you,open,it
open,it,<\s>
<s>,you,open
you,open,it
you,open,it
open,it,<\s>
<s>,i,close
i,close,it
i,close,it
close,it,<\s>
<s>,i,snapped
i,snapped,it
i,snapped,it
snapped,it,<\s>
<s>,i,snapped
i,snapped,it
i,snapped,it
snapped,it,gammy
it,gammy,<\s>
<s>,you,take
you,take,it
you,take,it
take,it,off
it,off,<\s>
<s>,i,see
i,see,train
<s>,i,boo
i,boo,gammy
<s>,i,bumped
i,bumped,head
<s>,i,kiss
i,kiss,it
i,kiss,it
kiss,it,<\s>
<s>,i,bumped
i,bumped,his
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,put,it
put,it,hair
it,hair,<\s>
<s>,you,do
you,do,this
<s>,you,do
you,do,this
<s>,you,do
you,do,this
<s>,you,do
you,do,this
don't,like,it
like,it,<\s>
<s>,i,like
i,like,this
<s>,i,like
i,like,this
<s>,do,it
do,it,<\s>
<s>,you,close
you,close,it
you,close,it
close,it,<\s>
<s>,you,close
you,close,it
you,close,it
close,it,<\s>
<s>,you,put
you,put,ham
don't,push,it
push,it,<\s>
<s>,turn,it
turn,it,off
it,off,<\s>
<s>,turned,it
turned,it,on
it,on,<\s>
don't,like,it
like,it,<\s>
<s>,i,put
i,put,it
i,put,it
put,it,on
it,on,<\s>
<s>,put,it
put,it,on
it,on,<\s>
<s>,put,it
put,it,on
it,on,<\s>
<s>,i,put
i,put,it
i,put,it
put,it,on
it,on,<\s>
<s>,i,put
i,put,it
i,put,it
put,it,on
it,on,<\s>
<s>,put,it
