0,1,2
take,them,out
them,out,<\s>
<s>,no,it
no,it,doesn't
it,doesn't,go
there,does,it
does,it,<\s>
better,isn't,it
isn't,it,<\s>
<s>,it,doesn't
it,doesn't,go
there,does,it
does,it,<\s>
green,is,it
is,it,<\s>
<s>,there,you
there,you,are
you,are,<\s>
again,aren't,you
aren't,you,<\s>
one,isn't,it
isn't,it,<\s>
<s>,is,it
is,it,stuck
it,stuck,<\s>
what,are,you
are,you,going
you,going,to
<s>,does,it
does,it,go
it,go,through
color,is,it
is,it,<\s>
<s>,is,it
is,it,yellow
it,yellow,<\s>
rest,of,them
of,them,are
them,are,up
<s>,here,you
here,you,are
you,are,<\s>
<s>,have,you
have,you,put
you,put,them
you,put,them
put,them,all
them,all,away
<s>,have,you
have,you,tidied
you,tidied,up
<s>,picked,them
picked,them,up
them,up,<\s>
many,have,you
have,you,got
you,got,<\s>
<s>,it,is
it,is,dong
dong,isn't,it
isn't,it,on
it,on,the
<s>,are,you
are,you,going
you,going,to
suitcase,so,you
so,you,can
you,can,play
<s>,are,you
are,you,going
you,going,to
<s>,are,you
are,you,stuck
you,stuck,<\s>
humpty_dumpty,isn't,it
isn't,it,<\s>
<s>,there,you
there,you,are
you,are,<\s>
what,are,you
are,you,going
you,going,to
what,is,it
is,it,<\s>
<s>,is,it
is,it,cheese
it,cheese,<\s>
<s>,do,you
do,you,like
you,like,cheese
<s>,do,you
do,you,<\s>
<s>,do,you
do,you,like
you,like,ham
<s>,do,you
do,you,<\s>
what,are,we
are,we,having
we,having,with
what,are,we
are,we,having
we,having,<\s>
<s>,here,you
here,you,are
you,are,<\s>
bang,isn't,it
isn't,it,<\s>
<s>,well,i
well,i,don't
i,don't,know
where,did,you
did,you,leave
you,leave,it
you,leave,it
leave,it,<\s>
daddy,take,it
take,it,off
it,off,you
it,off,you
off,you,because
you,because,you
because,you,were
you,were,hitting
something,that,you
that,you,shouldn't
you,shouldn't,have
<s>,did,he
did,he,<\s>
look,for,it
for,it,next
it,next,<\s>
<s>,did,it
did,it,go
it,go,in
<s>,he,didn't
he,didn't,take
didn't,take,it
take,it,in
it,in,the
car,with,him
with,him,<\s>
oh,here,we
here,we,are
we,are,<\s>
all,is,it
is,it,<\s>
<s>,yes,it
yes,it,does
it,does,<\s>
to,turn,it
turn,it,round
it,round,haven't
round,haven't,you
haven't,you,<\s>
<s>,put,it
put,it,in
it,in,<\s>
<s>,have,you
have,you,put
you,put,the
toy,isn't,it
isn't,it,<\s>
<s>,you,haven't
you,haven't,got
there,have,you
have,you,<\s>
in,banging,it
banging,it,is
it,is,there
<s>,haven't,you
haven't,you,got
you,got,something
something,quieter,you
quieter,you,can
you,can,play
oh,there,he
there,he,is
he,is,<\s>
minny,isn't,it
isn't,it,<\s>
din_din,haven't,you
haven't,you,<\s>
<s>,it,rhymes
it,rhymes,with
tractor,are,you
are,you,<\s>
color,is,it
is,it,<\s>
color,is,it
is,it,<\s>
<s>,there's,you
there's,you,tractor
you,tractor,<\s>
<s>,i,thought
i,thought,you
i,thought,you
thought,you,liked
you,liked,your
banging,haven't,we
haven't,we,<\s>
<s>,is,it
is,it,<\s>
<s>,oh,i
oh,i,don't
i,don't,think
don't,think,it
think,it,will
it,will,will
will,will,it
will,it,<\s>
that,drives,it
drives,it,<\s>
where,is,he
is,he,<\s>
now,haven't,you
haven't,you,<\s>
one,haven't,you
haven't,you,<\s>
<s>,it,goes
it,goes,by
itself,doesn't,it
doesn't,it,<\s>
<s>,will,it
will,it,climb
it,climb,over
<s>,will,it
will,it,<\s>
<s>,bring,it
bring,it,back
it,back,and
oh,missed,it
missed,it,haven't
it,haven't,we
it,haven't,we
haven't,we,<\s>
knife,is,it
is,it,<\s>
what,is,it
is,it,<\s>
<s>,you,come
you,come,and
what,have,we
have,we,got
we,got,in
train,isn't,it
isn't,it,<\s>
engine,isn't,it
isn't,it,<\s>
smiling,aren't,they
aren't,they,<\s>
<s>,it,isn't
it,isn't,<\s>
running,over,it
over,it,hasn't
it,hasn't,he
it,hasn't,he
hasn't,he,<\s>
party,isn't,he
isn't,he,<\s>
sad,because,he
because,he,can't
he,can't,take
driver,isn't,it
isn't,it,<\s>
why,is,he
is,he,sad
he,sad,<\s>
<s>,is,it
is,it,the
it,the,driver
what,are,they
are,they,<\s>
tractor,haven't,you
haven't,you,<\s>
what,are,they
are,they,<\s>
wheels,aren't,they
aren't,they,<\s>
as_well,hasn't,it
hasn't,it,<\s>
rails,don't,they
don't,they,<\s>
<s>,so,he
so,he,can
he,can,only
engine,isn't,it
isn't,it,<\s>
passengers,isn't,it
isn't,it,<\s>
<s>,we,went
we,went,on
week,didn't,we
didn't,we,<\s>
<s>,yes,we
yes,we,went
we,went,on
who,did,we
did,we,go
we,go,with
who,were,we
were,we,with
we,with,when
with,when,we
when,we,had
we,had,our
grandma,weren't,we
weren't,we,<\s>
oh,no,i
no,i,don't
i,don't,<\s>
rest,isn't,he
isn't,he,<\s>
what,is,it
is,it,<\s>
engine,is,it
is,it,<\s>
what,did,we
did,we,go
we,go,on
what,did,we
did,we,go
we,go,on
<s>,yes,we
yes,we,went
we,went,on
<s>,we,gave
we,gave,our
driver,didn't,we
didn't,we,<\s>
<s>,we,got
we,got,off
library,didn't,we
didn't,we,<\s>
where,did,we
did,we,go
we,go,<\s>
<s>,we,went
we,went,to
what,did,we
did,we,buy
we,buy,aran
tractor,didn't,we
didn't,we,<\s>
rides,isn't,it
isn't,it,<\s>
bus,isn't,it
isn't,it,<\s>
stuck,isn't,it
isn't,it,in
it,in,the
stones,isn't,it
isn't,it,<\s>
<s>,what's,he
what's,he,got
he,got,on
<s>,what's,he
what's,he,wearing
he,wearing,there
<s>,it,isn't
it,isn't,a
what,is,it
is,it,<\s>
what,is,it
is,it,<\s>
shirt,isn't,it
isn't,it,<\s>
<s>,yes,you
yes,you,like
you,like,playing
ties,don't,you
don't,you,<\s>
what,have,we
have,we,got
we,got,here
head,hasn't,she
hasn't,she,<\s>
mud,hasn't,it
hasn't,it,<\s>
ending,isn't,it
isn't,it,<\s>
one,isn't,it
isn't,it,<\s>
<s>,are,you
are,you,going
you,going,to
<s>,what's,he
what's,he,doing
he,doing,<\s>
what,does,he
does,he,needta
he,needta,clean
<s>,you,like
you,like,big
bang,do,you
do,you,<\s>
<s>,is,it
is,it,your
it,your,favorite
<s>,do,you
do,you,like
you,like,big
<s>,i,thought
i,thought,you
i,thought,you
thought,you,like
you,like,your
<s>,we,saw
we,saw,a
today,didn't,we
didn't,we,when
we,when,we
when,we,went
we,went,out
<s>,he,was
he,was,up
pole,wasn't,he
wasn't,he,<\s>
that's,so,it
so,it,fits
it,fits,your
that's,how,you
how,you,wear
you,wear,it
you,wear,it
wear,it,isn't
it,isn't,it
isn't,it,<\s>
what,are,you
are,you,going
you,going,to
oh,goodness,me
goodness,me,<\s>
car,isn't,it
isn't,it,<\s>
<s>,it,is
it,is,isn't
is,isn't,it
isn't,it,<\s>
banging,isn't,it
isn't,it,<\s>
these,hasn't,she
hasn't,she,<\s>
i've,seen,them
seen,them,when
them,when,we've
oh,now,we
now,we,had
we,had,a
that,didn't,we
didn't,we,<\s>
<s>,we,were
we,were,reading
shoes,aren't,they
aren't,they,<\s>
panda,isn't,it
isn't,it,<\s>
hair,doesn't,she
doesn't,she,<\s>
what,do,you
do,you,do
you,do,to
<s>,pull,it
pull,it,don't
it,don't,you
it,don't,you
don't,you,<\s>
mummy,had,her
had,her,hair
her,hair,cut
cut,isn't,it
isn't,it,<\s>
<s>,is,it
is,it,a
it,a,ribbon
lovely,isn't,it
isn't,it,<\s>
doll,haven't,you
haven't,you,<\s>
<s>,yes,it
yes,it,uses
it,uses,his
drink,doesn't,he
doesn't,he,<\s>
those,are,her
are,her,eyes
her,eyes,aren't
eyes,aren't,they
aren't,they,<\s>
sleep,hasn't,she
hasn't,she,<\s>
up,hasn't,she
hasn't,she,<\s>
<s>,what're,you
what're,you,going
you,going,to
you've,got,them
got,them,in
them,in,the
<s>,you,want
you,want,the
hat,do,you
do,you,<\s>
<s>,would,you
would,you,like
you,like,a
<s>,oh,it
oh,it,says
it,says,big
outside,doesn't,it
doesn't,it,<\s>
bigger,isn't,it
isn't,it,<\s>
one,is,it
is,it,<\s>
<s>,because,it
because,it,won't
it,won't,willn't
here,haven't,you
haven't,you,<\s>
not,put,them
put,them,on
them,on,the
else,shall,we
shall,we,play
we,play,with
these,when,we
when,we,go
we,go,to
<s>,i,don't
i,don't,think
don't,think,i
think,i,don't
i,don't,think
don't,think,you
think,you,could
you,could,have
have,done,it
done,it,better
it,better,actually
actually,if,you
if,you,were
you,were,asked
to,mix,them
mix,them,up
them,up,<\s>
way,isn't,it
isn't,it,<\s>
big,is,it
is,it,<\s>
<s>,no,we
no,we,put
we,put,the
first,don't,we
don't,we,<\s>
you've,got,them
got,them,all
them,all,in
place,haven't,you
haven't,you,<\s>
toys,aren't,they
aren't,they,<\s>
what,did,we
did,we,have
we,have,for
what,did,we
did,we,have
we,have,for
<s>,we,didn't
we,didn't,have
<s>,we,went
we,went,to
macdonalds,didn't,we
didn't,we,<\s>
what,did,we
did,we,have
we,have,<\s>
chips,didn't,we
didn't,we,<\s>
else,did,we
did,we,have
we,have,<\s>
<s>,oh,it
oh,it,was
it,was,hot
hot,wasn't,it
wasn't,it,<\s>
<s>,we,hadta
we,hadta,wait
ages,for,it
for,it,to
it,to,cool
down,didn't,we
didn't,we,<\s>
else,did,we
did,we,have
we,have,<\s>
<s>,we,had
we,had,some
fish,didn't,we
didn't,we,<\s>
food,isn't,it
isn't,it,<\s>
cats,isn't,it
isn't,it,<\s>
<s>,that,you
that,you,buy
you,buy,in
<s>,no,it
no,it,doesn't
it,doesn't,say
<s>,you,use
you,use,those
with,don't,you
don't,you,<\s>
what,do,you
do,you,have
you,have,sometimes
<s>,oh,i
oh,i,don't
i,don't,know
<s>,you,can't
you,can't,cut
though,can,you
can,you,<\s>
is,what,it
what,it,looks
it,looks,like
inside,isn't,it
isn't,it,<\s>
inside,isn't,it
isn't,it,<\s>
what,is,it
is,it,<\s>
soldiers,aren't,they
aren't,they,<\s>
egg,isn't,it
isn't,it,<\s>
that's,what,it
what,it,looks
it,looks,when
go,with,it
with,it,<\s>
<s>,oh,i
oh,i,think
i,think,she's
upset,about,it
about,it,<\s>
<s>,give,her
give,her,a
her,a,big
better,give,her
give,her,a
her,a,big
<s>,are,you
are,you,going
you,going,to
to,give,her
give,her,a
her,a,kiss
<s>,are,you
are,you,going
you,going,to
to,give,her
give,her,a
her,a,kiss
<s>,you,don't
you,don't,wanna
play,with,you
with,you,isn't
you,isn't,she
you,isn't,she
isn't,she,<\s>
<s>,is,she
is,she,going
she,going,to
oh,are,you
are,you,going
you,going,to
to,give,her
give,her,a
her,a,piggy
<s>,are,you
are,you,<\s>
<s>,shall,we
shall,we,put
we,put,this
skirt,on,her
on,her,<\s>
oh,is,it
is,it,a
it,a,dress
dresses,don't,they
don't,they,<\s>
<s>,are,you
are,you,putting
you,putting,those
<s>,are,you
are,you,<\s>
what,do,you
do,you,usually
you,usually,do
<s>,you,usually
you,usually,eat
usually,eat,them
eat,them,don't
them,don't,you
them,don't,you
don't,you,<\s>
mary,give,us
give,us,this
us,this,morning
mary,give,us
give,us,this
us,this,morning
one,do,you
do,you,like
you,like,<\s>
<s>,you,eat
you,eat,it
you,eat,it
eat,it,don't
it,don't,you
it,don't,you
don't,you,<\s>
favorites,aren't,they
aren't,they,<\s>
though,aren't,they
aren't,they,<\s>
dolly,eating,them
eating,them,<\s>
what,are,they
are,they,<\s>
bananas,aren't,they
aren't,they,<\s>
<s>,let,me
let,me,put
me,put,the
tins,aren't,they
aren't,they,<\s>
silly,are,we
are,we,<\s>
cake,isn't,it
isn't,it,<\s>
<s>,we,went
we,went,to
what,did,you
did,you,have
you,have,<\s>
what,did,you
did,you,have
you,have,for
what,did,you
did,you,have
you,have,for
pear,isn't,it
isn't,it,<\s>
pie,isn't,it
isn't,it,<\s>
it's,what,you
what,you,had
you,had,for
lunch,isn't,it
isn't,it,<\s>
ice,isn't,it
isn't,it,<\s>
<s>,you,can't
you,can't,actually
actually,eat,it
eat,it,can
it,can,you
it,can,you
can,you,<\s>
to,eat,it
eat,it,<\s>
<s>,isn't,it
isn't,it,<\s>
<s>,no,we
no,we,won't
we,won't,willn't
willn't,eat,it
eat,it,<\s>
hippo,isn't,it
isn't,it,<\s>
<s>,that's,it
that's,it,<\s>
fish,isn't,it
isn't,it,<\s>
mummy,saved,you
saved,you,didn't
you,didn't,she
you,didn't,she
didn't,she,<\s>
mummy,saved,you
saved,you,from
you,from,the
monster,didn't,she
didn't,she,<\s>
<s>,did,you
did,you,swim
you,swim,<\s>
<s>,did,you
did,you,<\s>
<s>,you,nearly
you,nearly,did
did,didn't,you
didn't,you,<\s>
<s>,i,think
i,think,the
much,for,her
for,her,isn't
her,isn't,it
her,isn't,it
isn't,it,<\s>
<s>,is,it
is,it,an
it,an,apple
what,are,they
are,they,<\s>
what,do,you
do,you,have
you,have,for
favorites,aren't,they
aren't,they,<\s>
green,aren't,they
aren't,they,<\s>
grapes,aren't,they
aren't,they,<\s>
<s>,it,looks
it,looks,a
bit,like,it
like,it,though
it,though,doesn't
though,doesn't,it
doesn't,it,<\s>
sausage,isn't,it
isn't,it,<\s>
<s>,yes,you
yes,you,cut
you,cut,it
you,cut,it
cut,it,with
it,with,a
knife,don't,you
don't,you,<\s>
upstairs,haven't,you
haven't,you,<\s>
<s>,you,go
you,go,to
meg,don't,you
don't,you,<\s>
this,is,she
is,she,<\s>
hair,hasn't,she
hasn't,she,<\s>
no,well,you
well,you,don't
you,don't,pull
hair,do,we
do,we,<\s>
<s>,because,it
because,it,hurts
it,hurts,doesn't
hurts,doesn't,it
doesn't,it,<\s>
and,then,they
then,they,cry
they,cry,don't
cry,don't,they
don't,they,<\s>
<s>,we,know
we,know,all
that,don't,we
don't,we,<\s>
cheeks,aren't,they
aren't,they,<\s>
else,have,we
have,we,got
we,got,in
what,is,it
is,it,<\s>
<s>,they,haven't
they,haven't,gone
what,have,we
have,we,got
we,got,here
<s>,there,we
there,we,are
we,are,<\s>
here,haven't,we
haven't,we,<\s>
<s>,what's,it
what's,it,got
it,got,<\s>
<s>,is,it
is,it,going
it,going,to
to,eat,you
eat,you,<\s>
<s>,are,you
are,you,going
you,going,to
to,share,it
share,it,<\s>
<s>,are,you
are,you,<\s>
to,share,it
share,it,<\s>
share,with,you
with,you,this
you,this,morning
mary,give,us
give,us,<\s>
<s>,was,it
was,it,peaches
it,peaches,<\s>
<s>,was,it
was,it,<\s>
<s>,off,her
off,her,tree
her,tree,<\s>
<s>,no,we
no,we,don't
we,don't,touch
that,do,we
do,we,<\s>
<s>,which,you
which,you,haven't
you,haven't,taken
of,have,you
have,you,<\s>
<s>,can,i
can,i,have
i,have,a
<s>,i,think
i,think,we've
that,haven't,we
haven't,we,<\s>
<s>,yes,it
yes,it,makes
it,makes,a
noise,when,it
when,it,bangs
it,bangs,on
there,doesn't,it
doesn't,it,<\s>
<s>,it,spends
it,spends,most
fire,doesn't,it
doesn't,it,<\s>
to,put,it
put,it,there
it,there,<\s>
yours,is,it
is,it,<\s>
<s>,is,it
is,it,hot
it,hot,<\s>
<s>,is,it
is,it,<\s>
now,hasn't,it
hasn't,it,<\s>
<s>,but,it
but,it,was
it,was,hot
<s>,we,don't
we,don't,touch
hot,do,we
do,we,<\s>
cup,isn't,it
isn't,it,<\s>
drop,shall,i
shall,i,<\s>
<s>,is,it
is,it,sticky
it,sticky,<\s>
<s>,is,it
is,it,a
it,a,stick
<s>,is,it
is,it,cold
it,cold,<\s>
don't,touch,it
touch,it,aran
it,aran,<\s>
<s>,leave,it
leave,it,where
it,where,it
where,it,is
it,is,<\s>
here,for,you
for,you,to
you,to,play
<s>,hasn't,it
hasn't,it,got
it,got,a
<s>,no,we
no,we,don't
we,don't,stand
stand,on,it
on,it,do
it,do,we
it,do,we
do,we,<\s>
<s>,you,can't
you,can't,pick
can't,pick,it
pick,it,up
it,up,when
you're,on,it
on,it,can
it,can,you
it,can,you
can,you,<\s>
what,is,it
is,it,<\s>
<s>,is,it
is,it,a
it,a,monkey
<s>,are,you
are,you,putting
you,putting,the
<s>,are,you
are,you,going
you,going,to
to,put,them
put,them,back
them,back,<\s>
<s>,they,have
they,have,gone
you've,thrown,them
thrown,them,away
them,away,haven't
away,haven't,you
haven't,you,<\s>
though,isn't,it
isn't,it,<\s>
to,get,them
get,them,in
them,in,the
or,else,they
else,they,won't
they,won't,willn't
on,will,they
will,they,<\s>
what,are,they
are,they,<\s>
<s>,are,they
are,they,rings
they,rings,<\s>
<s>,you,can
you,can,take
can,take,it
take,it,to
it,to,the
supermarket,isn't,it
isn't,it,<\s>
<s>,you,take
you,take,a
supermarket,don't,we
don't,we,<\s>
what,do,we
do,we,collect
we,collect,<\s>
things,don't,we
don't,we,<\s>
you'll,find,it
find,it,easier
it,easier,to
to,put,them
put,them,ion
them,ion,there
won't,willn't,you
willn't,you,<\s>
<s>,you,put
you,put,that
<s>,you,can't
you,can't,get
now,can,you
can,you,<\s>
on,haven't,you
haven't,you,<\s>
down,aren't,they
aren't,they,<\s>
<s>,can,you
can,you,stack
you,stack,them
you,stack,them
stack,them,properly
them,properly,<\s>
<s>,aren't,you
aren't,you,talking
you,talking,to
talking,to,us
to,us,<\s>
<s>,you,bring
you,bring,them
you,bring,them
bring,them,all
them,all,to
mummy'll,show,you
show,you,what
you,what,to
won't,willn't,she
willn't,she,<\s>
one,isn't,it
isn't,it,<\s>
<s>,give,me
give,me,the
me,the,pink
<s>,well,you
well,you,put
you,put,the
<s>,but,they
but,they,won't
they,won't,willn't
there,will,they
will,they,<\s>
<s>,i,think
i,think,we'll
hafta,get,you
get,you,one
you,one,of
to,keep,you
keep,you,quiet
you,quiet,for
<s>,i,never
i,never,thought
never,thought,you
thought,you,were
you,were,really
dolly,help,you
help,you,<\s>
<s>,can,she
can,she,help
she,help,you
she,help,you
help,you,<\s>
ring,are,you
are,you,going
you,going,to
to,give,her
give,her,<\s>
<s>,are,you
are,you,going
you,going,to
to,give,her
give,her,one
her,one,<\s>
<s>,can,she
can,she,have
she,have,one
<s>,can,she
can,she,have
she,have,that
she'll,put,it
put,it,in
it,in,her
it,in,her
in,her,hand
her,hand,won't
won't,willn't,she
willn't,she,<\s>
oh,have,you
have,you,put
you,put,it
you,put,it
put,it,over
it,over,your
<s>,is,it
is,it,a
it,a,bracelet
that's,what,we
what,we,did
we,did,yesterday
yesterday,isn't,it
isn't,it,<\s>
<s>,you,had
you,had,one
arm,didn't,you
didn't,you,<\s>
<s>,you,had
you,had,an
arm,didn't,you
didn't,you,<\s>
and,then,you
then,you,went
you,went,for
swim,didn't,you
didn't,you,<\s>
<s>,you,splashed
you,splashed,mummy
mummy,didn't,you
didn't,you,<\s>
<s>,you,got
you,got,mummy's
wet,didn't,you
didn't,you,<\s>
<s>,show,me
show,me,how
me,how,to
good,isn't,it
isn't,it,<\s>
hafta,get,you
get,you,some
you,some,armbands
won't,willn't,we
willn't,we,<\s>
<s>,shall,we
shall,we,take
we,take,this
underneath,hasn't,she
hasn't,she,<\s>
the,ones,you
ones,you,had
you,had,on
again,are,you
are,you,<\s>
<s>,are,they
are,they,<\s>
where,are,you
are,you,putting
you,putting,them
you,putting,them
putting,them,<\s>
<s>,are,they
are,they,going
they,going,in
<s>,yes,we
yes,we,did
we,did,get
did,get,them
get,them,at
them,at,the
shop,didn't,we
didn't,we,<\s>
lady,gave,you
gave,you,them
gave,you,them
you,them,to
you,them,to
them,to,you
them,to,you
to,you,<\s>
where,did,we
did,we,go
we,go,then
where,did,we
did,we,go
we,go,<\s>
where,did,you
did,you,wanna
you,wanna,go
<s>,i,think
i,think,that's
aim,isn't,it
isn't,it,<\s>
we'll,find,them
find,them,later
them,later,on
won't,willn't,we
willn't,we,if
we,if,there
<s>,i,think
i,think,you've
pence,haven't,you
haven't,you,<\s>
<s>,are,you
are,you,putting
you,putting,them
you,putting,them
putting,them,in
them,in,that
<s>,are,you
are,you,<\s>
<s>,are,they
are,they,your
they,your,pennys
<s>,can't,you
can't,you,get
you,get,your
<s>,let,me
let,me,have
me,have,a
pound,isn't,it
isn't,it,<\s>
<s>,yes,you
yes,you,told
you,told,daddy
told,daddy,it
daddy,it,was
it,was,a
day,didn't,you
didn't,you,<\s>
now,isn't,it
isn't,it,<\s>
what,is,it
is,it,aran
it,aran,<\s>
<s>,are,we
are,we,going
we,going,shopping
<s>,are,we
are,we,<\s>
not,taking,it
taking,it,<\s>
carpet,isn't,it
isn't,it,<\s>
<s>,are,you
are,you,going
you,going,to
i'll,give,you
give,you,a
you,a,cake
cake,if,you
if,you,give
you,give,me
you,give,me
give,me,some
me,some,money
<s>,here,you
here,you,are
you,are,cake
<s>,if,you
if,you,give
you,give,me
you,give,me
give,me,some
me,some,money
<s>,are,you
are,you,having
you,having,the
<s>,what're,you
what're,you,going
you,going,to
do,with,it
with,it,<\s>
<s>,is,it
is,it,a
it,a,real
<s>,is,it
is,it,<\s>
cake,have,you
have,you,<\s>
<s>,you,can
you,can,open
can,open,it
open,it,<\s>
cake,aren't,you
aren't,you,<\s>
<s>,i,don't
i,don't,think
cake,isn't,it
isn't,it,<\s>
mary,gave,us
gave,us,some
us,some,peaches
peaches,off,her
off,her,tree
her,tree,didn't
tree,didn't,she
didn't,she,<\s>
<s>,are,we
are,we,going
we,going,on
<s>,are,we
are,we,<\s>
<s>,are,you
are,you,going
you,going,to
<s>,i,thought
i,thought,it
i,thought,it
thought,it,might
it,might,be
you've,ruined,them
ruined,them,<\s>
<s>,what's,it
what's,it,delivering
it,delivering,<\s>
truck,isn't,it
isn't,it,<\s>
truck,isn't,it
isn't,it,<\s>
there,hasn't,it
hasn't,it,<\s>
<s>,yes,you
yes,you,move
you,move,that
site,isn't,he
isn't,he,<\s>
<s>,i,think
i,think,that
horse,isn't,it
isn't,it,<\s>
i've,got,them
got,them,out
them,out,aren't
out,aren't,you
aren't,you,going
you,going,to
