0,1,2
<s>,hm,xxx
hm,xxx,<\s>
<s>,hm,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,xxx
xxx,xxx,xxx
xxx,xxx,<\s>
<s>,wheel,<\s>
<s>,hm,wheel
hm,wheel,turn
wheel,turn,touch
turn,touch,<\s>
<s>,huh,<\s>
<s>,xxx,<\s>
<s>,xxx,touch
xxx,touch,<\s>
<s>,pliers,<\s>
<s>,pliers,pliers
pliers,pliers,<\s>
<s>,can,opener
can,opener,<\s>
<s>,xxx,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,broke,<\s>
<s>,broke,<\s>
<s>,xxx,yyy
xxx,yyy,<\s>
<s>,hm,<\s>
<s>,book,book
book,book,<\s>
<s>,mm,<\s>
<s>,book,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,book,<\s>
<s>,paper,<\s>
<s>,huh,book
huh,book,<\s>
<s>,xxx,<\s>
<s>,book,<\s>
<s>,huh,<\s>
<s>,xxx,<\s>
<s>,toy,<\s>
<s>,toy,<\s>
<s>,man,<\s>
<s>,get,up
get,up,<\s>
<s>,books,xxx
books,xxx,books
xxx,books,<\s>
<s>,hm,<\s>
<s>,turtle,<\s>
<s>,toy,<\s>
<s>,toy,<\s>
<s>,toys,<\s>
<s>,toys,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,hm,<\s>
<s>,tricycle,<\s>
<s>,yyy,<\s>
<s>,toys,<\s>
<s>,aka,<\s>
<s>,train,<\s>
<s>,broom,broom
broom,broom,<\s>
<s>,hm,<\s>
<s>,mm,<\s>
<s>,hello,<\s>
<s>,hello,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,tape,recorder
tape,recorder,close
recorder,close,close
close,close,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,yyy,yyy
yyy,yyy,<\s>
<s>,xxx,<\s>
<s>,yyy,yyy
yyy,yyy,yyy
yyy,yyy,yyy
yyy,yyy,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,suit,case
suit,case,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,mm,<\s>
<s>,yyy,<\s>
<s>,hm,<\s>
<s>,yyy,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,fix,<\s>
<s>,fix,xxx
fix,xxx,<\s>
<s>,mm,<\s>
<s>,pocket,<\s>
<s>,pocket,pocket
pocket,pocket,<\s>
<s>,xxx,yyy
xxx,yyy,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,xxx,xxx
xxx,xxx,hello
xxx,hello,<\s>
<s>,picture,<\s>
<s>,mm,<\s>
<s>,picture,<\s>
<s>,hello,<\s>
<s>,xxx,<\s>
<s>,hm,<\s>
<s>,hello,xxx
hello,xxx,hello
xxx,hello,<\s>
<s>,xxx,<\s>
<s>,oh,<\s>
<s>,box,box
box,box,box
box,box,box
box,box,box
box,box,box
box,box,<\s>
<s>,box,<\s>
<s>,xxx,box
xxx,box,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,bag,<\s>
<s>,seesaw,<\s>
<s>,mouse,<\s>
<s>,donkey,<\s>
<s>,siren,<\s>
<s>,siren,<\s>
<s>,siren,siren
siren,siren,<\s>
<s>,fire,truck
fire,truck,<\s>
<s>,yyy,fire
yyy,fire,truck
fire,truck,fire
truck,fire,truck
fire,truck,<\s>
<s>,mm,<\s>
<s>,sun,<\s>
<s>,sun,shine
sun,shine,<\s>
<s>,puzzle,puzzle
puzzle,puzzle,puzzle
puzzle,puzzle,puzzle
puzzle,puzzle,puzzle
puzzle,puzzle,<\s>
<s>,puzzle,puzzle
puzzle,puzzle,puzzle
puzzle,puzzle,<\s>
<s>,peter,<\s>
<s>,mm,<\s>
<s>,part,<\s>
<s>,broken,<\s>
<s>,ear,<\s>
<s>,ears,<\s>
<s>,eye,<\s>
<s>,ear,xxx
ear,xxx,xxx
xxx,xxx,xxx
xxx,xxx,<\s>
<s>,hm,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,seesaw,xxx
seesaw,xxx,<\s>
<s>,seesaw,daw
seesaw,daw,seesaw
daw,seesaw,xxx
seesaw,xxx,<\s>
<s>,saw,she
saw,she,saw
she,saw,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,see,seesaw
see,seesaw,<\s>
<s>,oops,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,see
seesaw,see,seesaw
see,seesaw,see
seesaw,see,seesaw
see,seesaw,<\s>
<s>,seesaw,see
seesaw,see,seesaw
see,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,let's
seesaw,let's,see
let's,see,let's
see,let's,see
let's,see,if
see,if,this
if,this,little
this,little,cow
little,cow,would
cow,would,like
would,like,to
like,to,ride
to,ride,the
ride,the,seesaw
the,seesaw,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,yyy,seesaw
yyy,seesaw,seesaw
seesaw,seesaw,xxx
seesaw,xxx,yyy
xxx,yyy,seesaw
yyy,seesaw,seesaw
seesaw,seesaw,yyy
seesaw,yyy,yyy
yyy,yyy,<\s>
<s>,xxx,<\s>
<s>,eh,doggie
eh,doggie,<\s>
<s>,doggie,doggie
doggie,doggie,<\s>
<s>,yyy,cookie
yyy,cookie,<\s>
<s>,cow,<\s>
<s>,mouse,<\s>
<s>,mouse,<\s>
<s>,seesaw,see
seesaw,see,seesaw
see,seesaw,see
seesaw,see,seesaw
see,seesaw,see
seesaw,see,<\s>
<s>,mouse,<\s>
<s>,mouse,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,train,<\s>
<s>,toot,toot
toot,toot,<\s>
<s>,train,xxx
train,xxx,<\s>
<s>,thank_you,<\s>
<s>,man,<\s>
<s>,six,<\s>
<s>,xxx,<\s>
<s>,mouse,mouse
mouse,mouse,<\s>
<s>,nice,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,xxx
seesaw,xxx,seesaw
xxx,seesaw,xxx
seesaw,xxx,seesaw
xxx,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,seesaw,seesaw
seesaw,seesaw,<\s>
<s>,eh,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,patsy,<\s>
<s>,lois,<\s>
<s>,lois,<\s>
<s>,lois,<\s>
<s>,xxx,<\s>
<s>,seesaw,<\s>
<s>,xxx,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,blocks,<\s>
<s>,blocks,<\s>
<s>,mm,<\s>
<s>,hm,<\s>
<s>,blocks,<\s>
<s>,hm,hm
hm,hm,blocks
hm,blocks,<\s>
<s>,blocks,<\s>
<s>,xxx,box
xxx,box,<\s>
<s>,box,<\s>
<s>,triangle,go
triangle,go,down
go,down,<\s>
<s>,triangle,<\s>
<s>,triangle,<\s>
<s>,cube,<\s>
<s>,more,<\s>
<s>,more,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,triangle,<\s>
<s>,xxx,<\s>
<s>,noise,doggie
noise,doggie,<\s>
<s>,doggie,<\s>
<s>,yyy,yyy
yyy,yyy,<\s>
<s>,get,up
get,up,<\s>
<s>,yyy,<\s>
<s>,pen,<\s>
<s>,penny,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,stop,<\s>
<s>,yyy,<\s>
<s>,penny,<\s>
<s>,doggie,doggie
doggie,doggie,<\s>
<s>,yyy,<\s>
<s>,mm,<\s>
<s>,policeman,<\s>
<s>,policeman,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,xxx,<\s>
<s>,xxx,seesaw
xxx,seesaw,xxx
seesaw,xxx,xxx
xxx,xxx,<\s>
<s>,yyy,car
yyy,car,<\s>
<s>,xxx,<\s>
<s>,car,<\s>
<s>,penny,pen
penny,pen,<\s>
<s>,pen,<\s>
<s>,pen,<\s>
<s>,hm,<\s>
<s>,pen,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,hm,<\s>
<s>,xxx,<\s>
<s>,peter,<\s>
<s>,down,<\s>
<s>,microphone,<\s>
<s>,xxx,<\s>
<s>,paper,<\s>
<s>,pen,pen
pen,pen,<\s>
<s>,hm,<\s>
<s>,doggie,doggie
doggie,doggie,<\s>
<s>,hm,<\s>
<s>,there,<\s>
<s>,penny,<\s>
<s>,paper,xxx
paper,xxx,<\s>
<s>,xxx,<\s>
<s>,mama,<\s>
<s>,yyy,<\s>
<s>,paper,<\s>
<s>,yyy,yyy
yyy,yyy,yyy
yyy,yyy,<\s>
<s>,yyy,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,yyy,<\s>
<s>,xxx,seesaw
xxx,seesaw,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,seesaw,xxx
seesaw,xxx,<\s>
<s>,yyy,<\s>
<s>,seesaw,<\s>
<s>,seesaw,<\s>
<s>,mm,<\s>
<s>,table,<\s>
<s>,table,<\s>
<s>,mm,<\s>
<s>,mm,mm
mm,mm,<\s>
<s>,crying,<\s>
<s>,hot,<\s>
<s>,hot,<\s>
<s>,hm,self
hm,self,<\s>
<s>,hot,hot
hot,hot,<\s>
<s>,hot,<\s>
<s>,hm,<\s>
<s>,broke,broke
broke,broke,<\s>
<s>,hm,<\s>
<s>,hm,broke
hm,broke,yyy
broke,yyy,<\s>
<s>,no,<\s>
<s>,table,<\s>
<s>,no,<\s>
<s>,mm,yyy
mm,yyy,yyy
yyy,yyy,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,hm,hm
hm,hm,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,xxx,<\s>
<s>,catch,<\s>
<s>,hm,<\s>
<s>,xxx,<\s>
<s>,hm,<\s>
<s>,hm,hm
hm,hm,hm
hm,hm,hm
hm,hm,hm
hm,hm,<\s>
<s>,xxx,<\s>
<s>,hm,<\s>
<s>,hm,turn
hm,turn,<\s>
<s>,turn,<\s>
<s>,box,<\s>
<s>,box,box
box,box,box
box,box,box
box,box,<\s>
<s>,xxx,xxx
xxx,xxx,box
xxx,box,box
box,box,box
box,box,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,blocks,xxx
blocks,xxx,blocks
xxx,blocks,<\s>
<s>,blocks,<\s>
<s>,nap,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,boom,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,hm,<\s>
<s>,couch,<\s>
<s>,toys,<\s>
<s>,byebye,<\s>
<s>,bye,<\s>
<s>,hm,blocks
hm,blocks,<\s>
<s>,tape,recorder
tape,recorder,tape
recorder,tape,recorder
tape,recorder,<\s>
<s>,mm,mm
mm,mm,turn
mm,turn,<\s>
<s>,wheel,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,wheel,xxx
wheel,xxx,turn
xxx,turn,<\s>
<s>,xxx,yyy
xxx,yyy,<\s>
<s>,xxx,xxx
xxx,xxx,xxx
xxx,xxx,<\s>
<s>,mm,<\s>
<s>,yyy,yyy
yyy,yyy,<\s>
<s>,seesaw,<\s>
<s>,bdr,xxx
bdr,xxx,bdr
xxx,bdr,bdr
bdr,bdr,<\s>
<s>,hm,hm
hm,hm,<\s>
<s>,yyy,<\s>
<s>,bdr,<\s>
<s>,bdr,bdr
bdr,bdr,bdr
bdr,bdr,bdr
bdr,bdr,<\s>
<s>,wheel,<\s>
<s>,bdr,bdr
bdr,bdr,<\s>
<s>,wheel,wheel
wheel,wheel,bdr
wheel,bdr,bdr
bdr,bdr,<\s>
<s>,bdr,bdr
bdr,bdr,bdr
bdr,bdr,<\s>
<s>,hm,<\s>
<s>,down,xxx
down,xxx,xxx
xxx,xxx,wheel
xxx,wheel,<\s>
<s>,bdr,<\s>
<s>,bdr,bdr
bdr,bdr,bdr
bdr,bdr,bdr
bdr,bdr,<\s>
<s>,wheel,wheel
wheel,wheel,<\s>
<s>,wheel,<\s>
<s>,xxx,<\s>
<s>,aka,<\s>
<s>,aka,<\s>
<s>,aka,<\s>
<s>,yyy,<\s>
<s>,siren,<\s>
<s>,siren,<\s>
<s>,siren,<\s>
<s>,fire,truck
fire,truck,<\s>
<s>,wheel,wheel
wheel,wheel,<\s>
<s>,xxx,xxx
xxx,xxx,bdr
xxx,bdr,bdr
bdr,bdr,xxx
bdr,xxx,<\s>
<s>,aka,aka
aka,aka,<\s>
<s>,xxx,that
xxx,that,this
that,this,take
this,take,that
take,that,wheel
that,wheel,xxx
wheel,xxx,<\s>
<s>,bdr,bdr
bdr,bdr,<\s>
<s>,roll,roll
roll,roll,roll
roll,roll,<\s>
<s>,xxx,bdr
xxx,bdr,bdr
bdr,bdr,bdr
bdr,bdr,<\s>
<s>,uh,<\s>
<s>,xxx,<\s>
<s>,clown,<\s>
<s>,mm,<\s>
<s>,xxx,xxx
xxx,xxx,xxx
xxx,xxx,xxx
xxx,xxx,<\s>
<s>,house,xxx
house,xxx,<\s>
<s>,wheel,<\s>
<s>,turning,<\s>
<s>,turn,<\s>
<s>,car_car,<\s>
<s>,car,<\s>
<s>,mm,<\s>
<s>,xxx,broke
xxx,broke,fix
broke,fix,fix
fix,fix,it
fix,it,fix
it,fix,it
fix,it,oh
it,oh,fix
oh,fix,it
fix,it,<\s>
<s>,xxx,fix
xxx,fix,it
fix,it,<\s>
<s>,xxx,<\s>
<s>,fix,it
fix,it,<\s>
<s>,car,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,that,car
that,car,doesn't
car,doesn't,fit
doesn't,fit,the
fit,the,train
the,train,get
train,get,the
get,the,rest
the,rest,of
rest,of,the
of,the,train
the,train,<\s>
<s>,mhm,mm
mhm,mm,mm
mm,mm,mm
mm,mm,<\s>
<s>,train,<\s>
<s>,mm,train
mm,train,<\s>
<s>,train,<\s>
<s>,train,<\s>
<s>,mm,<\s>
<s>,yyy,<\s>
<s>,bag,<\s>
<s>,xxx,<\s>
<s>,turn,<\s>
<s>,turn,<\s>
<s>,hammer,<\s>
<s>,more,more
more,more,<\s>
<s>,more,<\s>
<s>,xxx,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,xxx,broke
xxx,broke,broke
broke,broke,broke
broke,broke,broke
broke,broke,broke
broke,broke,broke
broke,broke,broke
broke,broke,broke
broke,broke,<\s>
<s>,broken,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,wheels,<\s>
<s>,wheel,<\s>
<s>,big,yyy
big,yyy,<\s>
<s>,oh,<\s>
<s>,shoe,<\s>
<s>,bag,bag
bag,bag,<\s>
<s>,xxx,<\s>
<s>,top,top
top,top,<\s>
<s>,mm,<\s>
<s>,top,<\s>
<s>,xxx,<\s>
<s>,cup,<\s>
<s>,mm,mm
mm,mm,yyy
mm,yyy,<\s>
<s>,water,yyy
water,yyy,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,more,<\s>
<s>,more,<\s>
<s>,more,<\s>
<s>,toy,<\s>
<s>,toy,<\s>
<s>,turn,<\s>
<s>,turning,<\s>
<s>,yyy,xxx
yyy,xxx,xxx
xxx,xxx,<\s>
<s>,bag,<\s>
<s>,bag,<\s>
<s>,bag,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,mm,<\s>
<s>,mm,mm
mm,mm,mm
mm,mm,<\s>
<s>,book,<\s>
<s>,chair,<\s>
<s>,xxx,book
xxx,book,xxx
book,xxx,<\s>
<s>,peek,<\s>
<s>,rabbit,<\s>
<s>,mama,mama
mama,mama,<\s>
<s>,mama,<\s>
<s>,mama,<\s>
<s>,fire,truck
fire,truck,<\s>
<s>,razor,<\s>
<s>,scratchy,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,ring,<\s>
<s>,mirror,mirror
mirror,mirror,mirror
mirror,mirror,mirror
mirror,mirror,<\s>
<s>,mirror,<\s>
<s>,flowers,flowers
flowers,flowers,flowers
flowers,flowers,flowers
flowers,flowers,flowers
flowers,flowers,<\s>
<s>,mama,<\s>
<s>,xxx,<\s>
<s>,mm,pocket
mm,pocket,pocket
pocket,pocket,<\s>
<s>,money,<\s>
<s>,two,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,mm,mm
mm,mm,mm
mm,mm,<\s>
<s>,yyy,yyy
yyy,yyy,book
yyy,book,book
book,book,<\s>
<s>,turn,<\s>
<s>,no,<\s>
<s>,yyy,yyy
yyy,yyy,mm
yyy,mm,<\s>
<s>,more,more
more,more,more
more,more,<\s>
<s>,more,<\s>
<s>,tape,<\s>
<s>,xxx,away
xxx,away,<\s>
<s>,away,<\s>
<s>,more,<\s>
<s>,mama,<\s>
<s>,tape,<\s>
<s>,mm,<\s>
<s>,mm,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,tape,<\s>
<s>,mama,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,yyy,yyy
yyy,yyy,<\s>
<s>,yyy,yyy
yyy,yyy,<\s>
<s>,mm,<\s>
<s>,tape,tape
tape,tape,<\s>
<s>,yyy,xxx
yyy,xxx,<\s>
<s>,yyy,<\s>
<s>,noise,<\s>
<s>,saw,<\s>
<s>,saw,<\s>
<s>,mm,<\s>
<s>,hm,<\s>
<s>,dog,running
dog,running,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,dog,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,hammer,<\s>
<s>,hammer,<\s>
<s>,huh,<\s>
<s>,huh,<\s>
<s>,yyy,book
yyy,book,<\s>
<s>,book,book
book,book,<\s>
<s>,penny,<\s>
<s>,awoh,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,xxx,<\s>
<s>,more,more
more,more,<\s>
<s>,xxx,<\s>
<s>,pieces,<\s>
<s>,pieces,<\s>
<s>,pieces,<\s>
<s>,yyy,xxx
yyy,xxx,xxx
xxx,xxx,dog
xxx,dog,<\s>
<s>,xxx,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,mm,<\s>
<s>,mm,mm
mm,mm,yyy
mm,yyy,<\s>
<s>,uh,<\s>
<s>,feet,<\s>
<s>,feet,<\s>
<s>,foot,<\s>
<s>,foot,<\s>
<s>,hm,<\s>
<s>,foot,mine
foot,mine,<\s>
<s>,man,foot
man,foot,<\s>
<s>,daddy,<\s>
<s>,mama,<\s>
<s>,mama,mama
mama,mama,mama
mama,mama,<\s>
<s>,noise,<\s>
<s>,drill,<\s>
<s>,drill,<\s>
<s>,broke,broke
broke,broke,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,wheel,<\s>
<s>,wheel,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,oh,<\s>
<s>,bdr,aka
bdr,aka,xxx
aka,xxx,zoom
xxx,zoom,zoom
zoom,zoom,zoom
zoom,zoom,<\s>
<s>,yyy,zoom
yyy,zoom,<\s>
<s>,ball,<\s>
<s>,b,<\s>
<s>,paper,<\s>
<s>,mm,<\s>
<s>,xxx,<\s>
<s>,frisbee,frisbee
frisbee,frisbee,<\s>
<s>,frisbee,<\s>
<s>,hat,hat
hat,hat,<\s>
<s>,noise,<\s>
<s>,xxx,xxx
xxx,xxx,xxx
xxx,xxx,<\s>
<s>,tape,recorder
tape,recorder,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,xxx,xxx
xxx,xxx,<\s>
<s>,xxx,<\s>
<s>,bunny,<\s>
<s>,yyy,uh
yyy,uh,<\s>
<s>,bye,<\s>
<s>,bunny,bunny
bunny,bunny,<\s>
<s>,peek,<\s>
