0,1,2
well,come,with
come,with,me
with,me,to
me,to,get
to,get,some
get,some,more
some,more,juice
more,juice,then
juice,then,and
then,and,then
and,then,we'll
then,we'll,come
we'll,come,straight
come,straight,back
straight,back,in
back,in,<\s>
<s>,what's,the
what's,the,matter
the,matter,<\s>
<s>,what's,the
what's,the,matter
the,matter,<\s>
<s>,come,on
come,on,<\s>
<s>,let's,get
let's,get,you
get,you,some
you,some,juice
some,juice,then
juice,then,if
then,if,you
if,you,want
you,want,some
want,some,<\s>
<s>,you,don't
you,don't,want
don't,want,any
want,any,more
any,more,juice
more,juice,<\s>
<s>,all,right
all,right,then
right,then,<\s>
<s>,oh,misery
oh,misery,<\s>
<s>,oh,misery
oh,misery,<\s>
<s>,are,you
are,you,going
you,going,to
going,to,help
to,help,me
help,me,do
me,do,these
do,these,puzzles
these,puzzles,<\s>
<s>,no,<\s>
<s>,pardon,<\s>
<s>,well,i'll
well,i'll,get
i'll,get,you
get,you,some
you,some,juice
some,juice,if
juice,if,you
if,you,want
you,want,some
want,some,<\s>
<s>,do,you
do,you,want
you,want,some
want,some,more
some,more,juice
more,juice,<\s>
<s>,all,right
all,right,<\s>
<s>,okay,<\s>
<s>,you,said
you,said,no
said,no,a
no,a,minute
a,minute,ago
minute,ago,<\s>
<s>,you,<\s>
<s>,xxx,<\s>
<s>,what's,the
what's,the,matter
the,matter,anne
matter,anne,<\s>
<s>,what,do
what,do,you
do,you,want
you,want,<\s>
<s>,what,do
what,do,you
do,you,want
you,want,<\s>
<s>,do,you
do,you,want
you,want,a
want,a,biscuit
a,biscuit,<\s>
<s>,no,<\s>
<s>,here,<\s>
<s>,have,some
have,some,lemon
some,lemon,juice
lemon,juice,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,what's,the
what's,the,matter
the,matter,<\s>
<s>,pardon,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,do,you
do,you,want
you,want,a
want,a,biscuit
a,biscuit,<\s>
<s>,what,do
what,do,you
do,you,want
you,want,then
want,then,<\s>
<s>,no,<\s>
<s>,you,can
you,can,have
can,have,a
have,a,biscuit
a,biscuit,if
biscuit,if,you
if,you,want
you,want,one
want,one,<\s>
<s>,would,you
would,you,like
you,like,a
like,a,biscuit
a,biscuit,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,no,<\s>
<s>,okay,then
okay,then,<\s>
<s>,okay,<\s>
<s>,oh,<\s>
<s>,oh,<\s>
<s>,that's,not
that's,not,funny
not,funny,<\s>
<s>,throwing,it
throwing,it,on
it,on,the
on,the,floor
the,floor,is
floor,is,it
is,it,<\s>
<s>,oh,what
oh,what,a
what,a,horrible
a,horrible,noise
horrible,noise,<\s>
<s>,listen,<\s>
<s>,listen,<\s>
<s>,do,you
do,you,think
you,think,babys
think,babys,might
babys,might,like
might,like,some
like,some,currants
some,currants,<\s>
<s>,shall,i
shall,i,get
i,get,them
get,them,currants
them,currants,<\s>
<s>,in,a
in,a,bowl
a,bowl,<\s>
<s>,yeah,<\s>
<s>,okay,<\s>
<s>,let's,see
let's,see,if
see,if,<\s>
<s>,pardon,<\s>
<s>,a,big
a,big,bowl
big,bowl,<\s>
<s>,here,you
here,you,go
you,go,<\s>
<s>,come,on
come,on,then
on,then,<\s>
<s>,let's,give
let's,give,them
give,them,to
them,to,baby
to,baby,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,that's,a
that's,a,horrid
a,horrid,noise
horrid,noise,<\s>
<s>,do,you
do,you,think
you,think,you'd
think,you'd,better
you'd,better,go
better,go,back
go,back,to
back,to,bed
to,bed,<\s>
<s>,does,anne
does,anne,want
anne,want,these
want,these,or
these,or,does
or,does,baby
does,baby,<\s>
<s>,anne,<\s>
<s>,does,baby
does,baby,want
baby,want,some
want,some,too
some,too,<\s>
<s>,shall,we
shall,we,put
we,put,her
put,her,in
her,in,the
in,the,highchair
the,highchair,<\s>
<s>,we'll,hafta
we'll,hafta,go
hafta,go,a
go,a,bit
a,bit,closer
bit,closer,willn't
closer,willn't,we
willn't,we,if
we,if,we're
if,we're,gonna
we're,gonna,going
gonna,going,to
going,to,give
to,give,baby
give,baby,any
baby,any,<\s>
<s>,oh_my_goodness,me
oh_my_goodness,me,<\s>
<s>,oh_my_goodness,<\s>
<s>,shall,we
shall,we,put
we,put,them
put,them,on
them,on,there
on,there,<\s>
<s>,you,can
you,can,reach
can,reach,<\s>
<s>,you,can
you,can,reach
can,reach,<\s>
<s>,oh,baby's
oh,baby's,eating
baby's,eating,her's
eating,her's,<\s>
<s>,that,baby's
that,baby's,not
baby's,not,crying
not,crying,<\s>
<s>,she's,not
she's,not,crying
not,crying,<\s>
<s>,look,<\s>
<s>,do,you
do,you,think
you,think,your
think,your,sheep
your,sheep,would
sheep,would,like
would,like,some
like,some,<\s>
<s>,are,you
are,you,going
you,going,to
going,to,give
to,give,him
give,him,some
him,some,<\s>
<s>,where's,it
where's,it,gone
it,gone,<\s>
<s>,is,it
is,it,there
it,there,<\s>
<s>,can,i
can,i,have
i,have,one
have,one,<\s>
<s>,no,<\s>
<s>,please,<\s>
<s>,thank_you,<\s>
<s>,pardon,<\s>
<s>,drop,it
drop,it,<\s>
<s>,shall,we
shall,we,go
we,go,to
go,to,the
to,the,pub
the,pub,later
pub,later,<\s>
<s>,yes,<\s>
<s>,who,else
who,else,<\s>
<s>,who,else
who,else,<\s>
<s>,who,would
who,would,you
would,you,like
you,like,to
like,to,go
to,go,with
go,with,you
with,you,to
you,to,the
to,the,pub
the,pub,<\s>
<s>,ellie,<\s>
<s>,i,think
i,think,ellie'll
think,ellie'll,probably
ellie'll,probably,come
probably,come,to
come,to,<\s>
<s>,john,<\s>
<s>,and,john
and,john,<\s>
<s>,who,else
who,else,<\s>
<s>,alistair,<\s>
<s>,and,davey
and,davey,<\s>
<s>,who,else
who,else,do
else,do,you
do,you,think
you,think,<\s>
<s>,what,about
what,about,daddy
about,daddy,<\s>
<s>,where's,daddy
where's,daddy,now
daddy,now,<\s>
<s>,yeah,<\s>
<s>,he,is
he,is,isn't
is,isn't,he
isn't,he,<\s>
<s>,gone,to
gone,to,work
to,work,<\s>
<s>,what,shall
what,shall,we
shall,we,play
we,play,on
play,on,when
on,when,we
when,we,go
we,go,to
go,to,the
to,the,pub
the,pub,<\s>
<s>,pardon,<\s>
<s>,balls,<\s>
<s>,yeah,<\s>
<s>,what,about
what,about,the
about,the,little
the,little,house
little,house,<\s>
<s>,yeah,<\s>
<s>,you,do
you,do,sometimes
do,sometimes,play
sometimes,play,in
play,in,the
in,the,balls
the,balls,<\s>
<s>,i,know
i,know,what
know,what,you
what,you,mean
you,mean,now
mean,now,<\s>
<s>,now,i
now,i,think
i,think,about
think,about,it
about,it,<\s>
<s>,thinking,of
thinking,of,the
of,the,ball
the,ball,aren't
ball,aren't,you
aren't,you,<\s>
<s>,and,what
and,what,about
what,about,the
about,the,slide
the,slide,<\s>
<s>,is,that
is,that,one
that,one,for
one,for,me
for,me,<\s>
<s>,whoops,<\s>
<s>,thank_you,<\s>
<s>,what,about
what,about,the
about,the,slide
the,slide,<\s>
<s>,do,we
do,we,play
we,play,on
play,on,the
on,the,slide
the,slide,at
slide,at,the
at,the,pub
the,pub,<\s>
<s>,is,that
is,that,all
that,all,right
all,right,<\s>
<s>,comfy,<\s>
<s>,whoops,<\s>
<s>,baby,says
baby,says,<\s>
<s>,can,i
can,i,have
i,have,some
have,some,more
some,more,<\s>
<s>,you,can't
you,can't,reach
can't,reach,<\s>
<s>,well,you'll
well,you'll,hafta
you'll,hafta,get
hafta,get,up
get,up,willn't
up,willn't,you
willn't,you,<\s>
<s>,oh,<\s>
<s>,thank_you,<\s>
<s>,she,says
she,says,<\s>
<s>,does,paddington
does,paddington,like
paddington,like,them
like,them,<\s>
<s>,what,about
what,about,caroline
about,caroline,<\s>
<s>,do,you
do,you,think
you,think,she
think,she,might
she,might,like
might,like,a
like,a,currant
a,currant,<\s>
<s>,anne,<\s>
<s>,caroline,might
caroline,might,like
might,like,a
like,a,currant
a,currant,<\s>
<s>,no,<\s>
<s>,all,right
all,right,then
right,then,<\s>
<s>,xxx,<\s>
<s>,um,<\s>
<s>,being,shy
being,shy,and
shy,and,cuddly
and,cuddly,again
cuddly,again,<\s>
<s>,who,else
who,else,do
else,do,you
do,you,think
you,think,go
think,go,to
go,to,the
to,the,pub
the,pub,then
pub,then,<\s>
<s>,anne,<\s>
<s>,shall,we
shall,we,go
we,go,in
go,in,the
in,the,car
the,car,or
car,or,shall
or,shall,we
shall,we,walk
we,walk,<\s>
<s>,what,<\s>
<s>,and,the
and,the,balls
the,balls,<\s>
<s>,www,<\s>
<s>,oh,i
oh,i,don't
i,don't,want
don't,want,any
want,any,more
any,more,thank_you
more,thank_you,<\s>
<s>,oh_my_goodness,<\s>
<s>,you,stood
you,stood,on
stood,on,mummy's
on,mummy's,tummy
mummy's,tummy,and
tummy,and,she
and,she,wasn't
she,wasn't,ready
wasn't,ready,to
ready,to,catch
to,catch,you
catch,you,<\s>
<s>,they're,nearly
they're,nearly,all_gone
nearly,all_gone,aren't
all_gone,aren't,they
aren't,they,<\s>
<s>,oh,<\s>
<s>,that's,better
that's,better,<\s>
<s>,you,want
you,want,a
want,a,biscuit
a,biscuit,now
biscuit,now,<\s>
<s>,yeah,<\s>
<s>,you,threw
you,threw,it
threw,it,on
it,on,the
on,the,floor
the,floor,didn't
floor,didn't,you
didn't,you,<\s>
<s>,are,you
are,you,going
you,going,to
going,to,the
to,the,shops
the,shops,<\s>
<s>,whoops,<\s>
<s>,did,you
did,you,fall
you,fall,over
fall,over,<\s>
<s>,where,are
where,are,they
are,they,then
they,then,<\s>
<s>,in,your
in,your,mouth
your,mouth,<\s>
<s>,what,do
what,do,you
do,you,want
you,want,<\s>
<s>,the,balloon
the,balloon,<\s>
<s>,no,<\s>
<s>,gonna,going
gonna,going,to
going,to,have
to,have,a
have,a,look
a,look,in
look,in,the
in,the,box
the,box,are
box,are,you
are,you,<\s>
<s>,let,me
let,me,get
me,get,you
get,you,a
you,a,tissue
a,tissue,<\s>
<s>,i'm,not
i'm,not,gonna
not,gonna,going
gonna,going,to
going,to,find
to,find,all
find,all,these
all,these,again
these,again,are
again,are,we
are,we,<\s>
<s>,come,here
come,here,<\s>
<s>,oh,<\s>
<s>,pardon,<\s>
<s>,that's,the
that's,the,lid
the,lid,<\s>
<s>,anne's,lid
anne's,lid,<\s>
<s>,oh,<\s>
<s>,has,mummy
has,mummy,gone
mummy,gone,<\s>
<s>,she's,in
she's,in,the
in,the,box
the,box,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,poor,mummy
poor,mummy,<\s>
<s>,poor,mummy
poor,mummy,<\s>
<s>,she's,stuck
she's,stuck,in
stuck,in,the
in,the,box
the,box,<\s>
<s>,she,says
she,says,<\s>
<s>,let,me
let,me,out
me,out,<\s>
<s>,oh,<\s>
<s>,who's,gone
who's,gone,<\s>
<s>,who's,gone
who's,gone,<\s>
<s>,who's,that
who's,that,<\s>
<s>,baby's,gone
baby's,gone,<\s>
<s>,whoops,<\s>
<s>,it's,stuck
it's,stuck,is
stuck,is,it
is,it,<\s>
<s>,do,you
do,you,want
you,want,me
want,me,to
me,to,help
to,help,you
help,you,<\s>
<s>,anne,<\s>
<s>,no,<\s>
<s>,hafta,slide
hafta,slide,it
slide,it,in
it,in,anne
in,anne,<\s>
<s>,like,this
like,this,<\s>
<s>,slide,it
slide,it,in
it,in,<\s>
<s>,hafta,put
hafta,put,the
put,the,back
the,back,so
back,so,we
so,we,don't
we,don't,break
don't,break,them
break,them,<\s>
<s>,nothing,in
nothing,in,there
in,there,<\s>
<s>,are,you
are,you,going
you,going,to
going,to,put
to,put,that
put,that,one
that,one,inside
one,inside,<\s>
<s>,look,what's
look,what's,on
what's,on,the
on,the,<\s>
<s>,can,you
can,you,see
you,see,what's
see,what's,on
what's,on,there
on,there,look
there,look,<\s>
<s>,pussy,<\s>
<s>,that's,pussy
that's,pussy,dinner
pussy,dinner,<\s>
<s>,i,don't
i,don't,think
don't,think,they
think,they,fit
they,fit,inside
fit,inside,each_other
inside,each_other,<\s>
<s>,oh,i
oh,i,say
i,say,<\s>
<s>,xxx,<\s>
<s>,www,<\s>
<s>,cakeses,cakes
cakeses,cakes,<\s>
<s>,www,<\s>
<s>,what,are
what,are,<\s>
<s>,what,are
what,are,these
are,these,<\s>
<s>,do,you
do,you,know
you,know,what
know,what,they
what,they,are
they,are,<\s>
<s>,anne,can
anne,can,you
can,you,tell
you,tell,what
tell,what,they
what,they,are
they,are,<\s>
<s>,more,what
more,what,<\s>
<s>,more,blues
more,blues,<\s>
<s>,ball,<\s>
<s>,oh,steady
oh,steady,<\s>
<s>,careful,<\s>
<s>,where's,the
where's,the,cat
the,cat,<\s>
<s>,xxx,<\s>
<s>,more,<\s>
<s>,more,what
more,what,<\s>
<s>,more,catses
more,catses,cats
catses,cats,<\s>
<s>,they're,not
they're,not,bags
not,bags,<\s>
<s>,they're,boxes
they're,boxes,<\s>
<s>,what's,this
what's,this,<\s>
<s>,it's,i
it's,i,think
i,think,it's
think,it's,a
it's,a,shirt
a,shirt,<\s>
<s>,whose,shirt
whose,shirt,do
shirt,do,you
do,you,think
you,think,it
think,it,is
it,is,<\s>
<s>,baby's,<\s>
<s>,eggs,<\s>
<s>,is,that
is,that,pants
that,pants,<\s>
<s>,no,<\s>
<s>,i,think
i,think,it
think,it,it's
it,it's,a
it's,a,bit
a,bit,like
bit,like,a
like,a,bib
a,bib,<\s>
<s>,what,else
what,else,has
else,has,she
has,she,got
she,got,<\s>
<s>,what's,this
what's,this,<\s>
<s>,dress,<\s>
<s>,yeah,<\s>
<s>,shall,we
