0,1,2
<s>,yes,<\s>
<s>,tip,it
tip,it,<\s>
<s>,xxx,<\s>
<s>,oh,<\s>
<s>,fish,<\s>
<s>,xxx,<\s>
<s>,there,<\s>
<s>,sit,there
sit,there,<\s>
<s>,there,<\s>
<s>,tower,<\s>
<s>,xxx,there
xxx,there,<\s>
<s>,mummy,<\s>
<s>,sit,there
sit,there,<\s>
<s>,xxx,sit
xxx,sit,there
sit,there,<\s>
<s>,xxx,sit
xxx,sit,there
sit,there,<\s>
<s>,xxx,<\s>
<s>,boy,<\s>
<s>,xxx,step
xxx,step,<\s>
<s>,xxx,<\s>
<s>,fishy,<\s>
<s>,up,stepses
up,stepses,steps
stepses,steps,<\s>
<s>,xxx,<\s>
<s>,sit,there
sit,there,<\s>
<s>,up,there
up,there,<\s>
<s>,down,down
down,down,down
down,down,<\s>
<s>,sit,down
sit,down,<\s>
<s>,down,<\s>
<s>,sit,down
sit,down,<\s>
<s>,down,<\s>
<s>,ah,<\s>
<s>,xxx,<\s>
<s>,what's,that
what's,that,<\s>
<s>,my,juice
my,juice,<\s>
<s>,yes,<\s>
<s>,the,lady
the,lady,<\s>
<s>,anne,<\s>
<s>,grandad,<\s>
<s>,grandma,<\s>
<s>,yeah,<\s>
<s>,i,got
i,got,it
got,it,<\s>
<s>,xxx,got
xxx,got,it
got,it,<\s>
<s>,this,<\s>
<s>,xxx,<\s>
<s>,in,there
in,there,<\s>
<s>,in,there
in,there,<\s>
<s>,do,it
do,it,<\s>
<s>,oh,<\s>
<s>,it's,here
it's,here,<\s>
<s>,a,bottle
a,bottle,<\s>
<s>,sit,<\s>
<s>,bottle,sit
bottle,sit,<\s>
<s>,bottom,<\s>
<s>,sit,there
sit,there,<\s>
<s>,bottom,<\s>
<s>,xxx,bottle
xxx,bottle,<\s>
<s>,whoops_a_daisy,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,that,<\s>
<s>,that,<\s>
<s>,look,<\s>
<s>,thank_you,<\s>
<s>,the,bottom
the,bottom,<\s>
<s>,oh,dear
oh,dear,<\s>
<s>,next,<\s>
<s>,right,<\s>
<s>,next,<\s>
<s>,thank_you,<\s>
<s>,oh,again
oh,again,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,see,see
see,see,it
see,it,anne
it,anne,<\s>
<s>,yeah,<\s>
<s>,just,look
just,look,it
look,it,<\s>
<s>,anne,just
anne,just,look
just,look,it
look,it,<\s>
<s>,anne,look
anne,look,it
look,it,<\s>
<s>,in,sky
in,sky,<\s>
<s>,in,the
in,the,sky
the,sky,<\s>
<s>,sky,<\s>
<s>,the,sky
the,sky,<\s>
<s>,in,sky
in,sky,<\s>
<s>,in,sky
in,sky,<\s>
<s>,no,<\s>
<s>,the,lorry
the,lorry,<\s>
<s>,the,sky
the,sky,<\s>
<s>,xxx,<\s>
<s>,yeah,<\s>
<s>,xxx,looking
xxx,looking,<\s>
<s>,in,sky
in,sky,<\s>
<s>,in,the
in,the,sky
the,sky,<\s>
<s>,xxx,<\s>
<s>,it's,here
it's,here,<\s>
<s>,looking,<\s>
<s>,xxx,look
xxx,look,sky
look,sky,<\s>
<s>,the,sky
the,sky,<\s>
<s>,a,go
a,go,in
go,in,the
in,the,sky
the,sky,<\s>
<s>,the,sky
the,sky,<\s>
<s>,sky,<\s>
<s>,lorry,<\s>
<s>,lorry,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,the,sky
the,sky,<\s>
<s>,in,sky
in,sky,<\s>
<s>,in,sky
in,sky,<\s>
<s>,yeah,<\s>
<s>,balloon,sky
balloon,sky,<\s>
<s>,xxx,<\s>
<s>,sky,<\s>
<s>,in,sky
in,sky,<\s>
<s>,toy,<\s>
<s>,want,toys
want,toys,<\s>
<s>,blue,pink
blue,pink,<\s>
<s>,um,yeah
um,yeah,<\s>
<s>,later,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,take,dress
take,dress,off
dress,off,<\s>
<s>,stuck,<\s>
<s>,a,shoes
a,shoes,off
shoes,off,<\s>
<s>,yeah,<\s>
<s>,some,water
some,water,<\s>
<s>,some,water
some,water,<\s>
<s>,yeah,<\s>
<s>,want,water
want,water,<\s>
<s>,more,water
more,water,<\s>
<s>,here,we
here,we,are
we,are,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,juice,<\s>
<s>,a,anne's
a,anne's,juice
anne's,juice,<\s>
<s>,xxx,<\s>
<s>,oh,teddy
oh,teddy,<\s>
<s>,xxx,<\s>
<s>,oh,teddy
oh,teddy,<\s>
<s>,head,<\s>
<s>,tummy,<\s>
<s>,xxx,<\s>
<s>,round,baby
round,baby,<\s>
<s>,hello,ear
hello,ear,<\s>
<s>,want,foot
want,foot,<\s>
<s>,more,<\s>
<s>,more,juice
more,juice,<\s>
<s>,more,juice
more,juice,<\s>
<s>,want,xxx
want,xxx,<\s>
<s>,xxx,<\s>
<s>,bye,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,more,toys
more,toys,<\s>
<s>,more,toys
more,toys,<\s>
<s>,more,<\s>
<s>,more,toys
more,toys,<\s>
<s>,want,more
want,more,<\s>
<s>,more,<\s>
<s>,no,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,foot,<\s>
<s>,xxx,<\s>
<s>,baby's,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,turn,round
turn,round,<\s>
<s>,hooray,<\s>
<s>,turn,round
turn,round,<\s>
<s>,xxx,<\s>
<s>,that's,right
that's,right,<\s>
<s>,humpty,<\s>
<s>,xxx,<\s>
<s>,push,it
push,it,<\s>
<s>,pushed,it
pushed,it,<\s>
<s>,push,it
push,it,<\s>
<s>,it's,here
it's,here,<\s>
<s>,tummy,<\s>
<s>,tummy,<\s>
<s>,t,<\s>
<s>,yeah,<\s>
<s>,a,tummy
a,tummy,<\s>
<s>,this,here
this,here,<\s>
<s>,more,<\s>
<s>,toe,<\s>
<s>,xxx,it
xxx,it,<\s>
<s>,it's,here
it's,here,<\s>
<s>,no,<\s>
<s>,humpty's,<\s>
<s>,a,humpty's
a,humpty's,<\s>
<s>,teddy's,away
teddy's,away,<\s>
<s>,xxx,move
xxx,move,it
move,it,<\s>
<s>,xxx,move
xxx,move,it
move,it,<\s>
<s>,humpty_dumpty,<\s>
<s>,dumpty,<\s>
<s>,we're,doing
we're,doing,<\s>
<s>,xxx,<\s>
<s>,help,me
help,me,<\s>
<s>,humpty,<\s>
<s>,i,do
i,do,humpty
do,humpty,<\s>
<s>,a,humpty
a,humpty,<\s>
<s>,xxx,<\s>
<s>,done,it
done,it,<\s>
<s>,two,<\s>
<s>,do,it
do,it,<\s>
<s>,that,<\s>
<s>,no,<\s>
<s>,push,<\s>
<s>,writing,<\s>
<s>,anne's,writing
anne's,writing,<\s>
<s>,anne,writing
anne,writing,here
writing,here,<\s>
<s>,i,write
i,write,you
write,you,<\s>
<s>,i,write
i,write,you
write,you,<\s>
<s>,i,write
i,write,you
write,you,<\s>
<s>,okay,<\s>
<s>,i,write
i,write,mummie
write,mummie,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,write,<\s>
<s>,it's,writing
it's,writing,<\s>
<s>,anne,<\s>
<s>,xxx,<\s>
<s>,looking,<\s>
<s>,comfy,<\s>
<s>,i,am
i,am,comfy
am,comfy,<\s>
<s>,anne,<\s>
<s>,anne,<\s>
<s>,anne,<\s>
<s>,um,mummie
um,mummie,<\s>
<s>,dress,<\s>
<s>,a,nose
a,nose,<\s>
<s>,eyes,<\s>
<s>,mummie,<\s>
<s>,nose,<\s>
<s>,mouth,<\s>
<s>,nose,<\s>
<s>,xxx,<\s>
<s>,ear,<\s>
<s>,anne,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,um,here
um,here,<\s>
<s>,yeah,<\s>
<s>,swing,<\s>
<s>,swing,<\s>
<s>,anne,swing
anne,swing,<\s>
<s>,yeah,<\s>
<s>,push,anne
push,anne,<\s>
<s>,mummie,<\s>
<s>,daddy,<\s>
<s>,daddy,pushing
daddy,pushing,<\s>
<s>,daddy,pushing
daddy,pushing,<\s>
<s>,yeah,<\s>
<s>,again,<\s>
<s>,swing,<\s>
<s>,yeah,<\s>
<s>,where,slide
where,slide,<\s>
<s>,anne,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,slide,<\s>
<s>,the,swing
the,swing,<\s>
<s>,yeah,<\s>
<s>,um,a
um,a,swing
a,swing,<\s>
<s>,swing,<\s>
<s>,swing,<\s>
<s>,yeah,<\s>
<s>,bread,<\s>
<s>,thank_you,<\s>
<s>,xxx,<\s>
<s>,oh,anne
oh,anne,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,i,am
i,am,writing
am,writing,<\s>
<s>,it's,here
it's,here,<\s>
<s>,i,am
i,am,writing
am,writing,<\s>
<s>,oh,it's
oh,it's,cat
it's,cat,<\s>
<s>,it's,football
it's,football,<\s>
<s>,i,read
i,read,it
read,it,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,no,<\s>
<s>,some,more
some,more,<\s>
<s>,some,more
some,more,<\s>
<s>,no,<\s>
<s>,xxx,<\s>
<s>,cupboard,<\s>
<s>,want,cupboard
want,cupboard,<\s>
<s>,oh,toys
oh,toys,<\s>
<s>,baby,<\s>
<s>,oh,baby
oh,baby,<\s>
<s>,hello,baby
hello,baby,<\s>
<s>,a,dummy
a,dummy,<\s>
<s>,a,dummy
a,dummy,<\s>
<s>,she,crying
she,crying,<\s>
<s>,milk,<\s>
<s>,hello,<\s>
<s>,oh,<\s>
<s>,some,milk
some,milk,<\s>
<s>,juice,<\s>
<s>,that,clever
that,clever,<\s>
<s>,hello,clever
hello,clever,<\s>
<s>,a,clever
a,clever,<\s>
<s>,xxx,dummy
xxx,dummy,<\s>
<s>,a,juice
a,juice,<\s>
<s>,what's,that
what's,that,<\s>
<s>,oh,funny
oh,funny,you
funny,you,<\s>
<s>,oh,boys
oh,boys,<\s>
<s>,boys,<\s>
<s>,oh,<\s>
<s>,xxx,<\s>
<s>,oh,bath
oh,bath,<\s>
<s>,milk,<\s>
<s>,pottie,<\s>
<s>,a,wee_wee
a,wee_wee,<\s>
<s>,xxx,<\s>
<s>,look,<\s>
<s>,in,toilet
in,toilet,<\s>
<s>,oh,looking
oh,looking,<\s>
<s>,xxx,<\s>
<s>,want,babys
want,babys,again
babys,again,<\s>
<s>,where,have
where,have,babys
have,babys,gone
babys,gone,<\s>
<s>,where,have
where,have,babys
have,babys,gone
babys,gone,<\s>
<s>,all_gone,<\s>
<s>,i,find
i,find,it
find,it,<\s>
<s>,um,milk
um,milk,<\s>
<s>,there,<\s>
<s>,xxx,look
xxx,look,xxx
look,xxx,<\s>
<s>,oh,now
oh,now,<\s>
<s>,xxx,bed
xxx,bed,<\s>
<s>,dolly,<\s>
<s>,sleeping,<\s>
<s>,yeah,<\s>
<s>,what's,that
what's,that,<\s>
<s>,bed,<\s>
<s>,xxx,no
xxx,no,<\s>
<s>,some,milk
some,milk,<\s>
<s>,she's,happy
she's,happy,<\s>
<s>,happy,<\s>
<s>,yeah,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,funny
she,funny,<\s>
<s>,xxx,there
xxx,there,<\s>
<s>,xxx,sleepy
xxx,sleepy,<\s>
<s>,baby,<\s>
<s>,baby,sleepy
baby,sleepy,<\s>
<s>,xxx,pram
xxx,pram,<\s>
<s>,baby's,pram
baby's,pram,<\s>
<s>,xxx,pram
xxx,pram,<\s>
<s>,xxx,go
xxx,go,in
go,in,pram
in,pram,<\s>
<s>,oh,baby's
oh,baby's,cot
baby's,cot,<\s>
<s>,xxx,in
xxx,in,<\s>
<s>,xxx,in
xxx,in,<\s>
<s>,xxx,in
xxx,in,<\s>
<s>,where,baby
where,baby,<\s>
<s>,oh,no
oh,no,<\s>
<s>,what's,that
what's,that,<\s>
<s>,this,way
this,way,<\s>
<s>,xxx,prams
xxx,prams,<\s>
<s>,xxx,prams
xxx,prams,<\s>
<s>,xxx,sleepy
xxx,sleepy,bed
sleepy,bed,<\s>
<s>,xxx,bed
xxx,bed,<\s>
<s>,again,<\s>
<s>,xxx,dolly's
xxx,dolly's,<\s>
<s>,again,<\s>
<s>,hi,dolly
hi,dolly,<\s>
<s>,hiya,<\s>
<s>,where,prams
where,prams,<\s>
<s>,xxx,baby
xxx,baby,shop
baby,shop,<\s>
<s>,yeah,<\s>
<s>,xxx,bed
xxx,bed,<\s>
<s>,xxx,bed
xxx,bed,<\s>
<s>,xxx,bed
xxx,bed,<\s>
<s>,where's,pram
where's,pram,<\s>
<s>,where's,pram
where's,pram,<\s>
<s>,xxx,baby's
xxx,baby's,pram
baby's,pram,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,she,sleepy
she,sleepy,<\s>
<s>,xxx,baby
xxx,baby,<\s>
<s>,xxx,here
xxx,here,<\s>
<s>,yeah,<\s>
<s>,more,toys
more,toys,<\s>
<s>,oh,babys
oh,babys,<\s>
<s>,prams,<\s>
<s>,prams,<\s>
<s>,want,prams
want,prams,<\s>
<s>,xxx,looking
xxx,looking,<\s>
<s>,dollys,<\s>
<s>,doing,<\s>
<s>,xxx,house
xxx,house,<\s>
<s>,xxx,<\s>
<s>,hair,<\s>
<s>,baby,<\s>
<s>,paddling,pool
paddling,pool,<\s>
<s>,yeah,<\s>
<s>,car,<\s>
<s>,shopping,<\s>
<s>,a,doggie
a,doggie,<\s>
<s>,a,face
a,face,<\s>
<s>,a,babys
a,babys,<\s>
