0,1,2
say,yeah,<\s>
<s>,broken,<\s>
<s>,bacon,<\s>
<s>,purple,<\s>
<s>,you,<\s>
<s>,yeah,<\s>
<s>,mhm,<\s>
<s>,hm,<\s>
<s>,mommy,<\s>
<s>,how,<\s>
<s>,xxx,<\s>
<s>,um,yyy
um,yyy,<\s>
<s>,goldie,<\s>
<s>,xxx,<\s>
<s>,cam,<\s>
<s>,xxx,<\s>
<s>,paper,<\s>
<s>,book,<\s>
<s>,book,<\s>
<s>,book,<\s>
<s>,yyy,<\s>
<s>,book,<\s>
<s>,book,<\s>
<s>,book,<\s>
<s>,book,<\s>
<s>,apple,<\s>
<s>,meow,<\s>
<s>,ca,<\s>
<s>,wagon,<\s>
<s>,vase,<\s>
<s>,windmill,<\s>
<s>,windmill,<\s>
<s>,rabbit,<\s>
<s>,kitty,<\s>
<s>,boydie,birdie
boydie,birdie,<\s>
<s>,tweet,tweet
tweet,tweet,<\s>
<s>,nut,<\s>
<s>,book,<\s>
<s>,a,book
a,book,<\s>
<s>,apple,<\s>
<s>,yyy,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,apple,<\s>
<s>,boo,<\s>
<s>,apple,<\s>
<s>,apple,<\s>
<s>,apple,<\s>
<s>,ba,<\s>
<s>,eat,<\s>
<s>,boo,<\s>
<s>,be,<\s>
<s>,book,it
book,it,<\s>
<s>,birdie,<\s>
<s>,rabbit,<\s>
<s>,go,wee
go,wee,<\s>
<s>,go,<\s>
<s>,doggie,<\s>
<s>,ill,<\s>
<s>,go,wee
go,wee,<\s>
<s>,ca,<\s>
<s>,ca,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,birdie,<\s>
<s>,ow,<\s>
<s>,um,<\s>
<s>,birdie,<\s>
<s>,down,<\s>
<s>,me,down
me,down,<\s>
<s>,me,down
me,down,<\s>
<s>,lie,me
lie,me,down
me,down,<\s>
<s>,me,down
me,down,<\s>
<s>,ah,<\s>
<s>,up,<\s>
<s>,ah,down
ah,down,<\s>
<s>,xxx,<\s>
<s>,up,an
up,an,up
an,up,an
up,an,up
an,up,<\s>
<s>,duck,<\s>
<s>,duck,<\s>
<s>,duck,<\s>
<s>,duck,<\s>
<s>,duck,<\s>
<s>,duck,<\s>
<s>,quack,<\s>
<s>,quack,<\s>
<s>,duck,<\s>
<s>,duck,duck
duck,duck,<\s>
<s>,duck,<\s>
<s>,baby,<\s>
<s>,xxx,<\s>
<s>,kitty,<\s>
<s>,kitty,<\s>
<s>,kitty,<\s>
<s>,birdie,<\s>
<s>,birdie,<\s>
<s>,boot,<\s>
<s>,boot,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,boot
no,boot,<\s>
<s>,boot,<\s>
<s>,bun,<\s>
<s>,ow,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,kitty,<\s>
<s>,xxx,<\s>
<s>,gaga,<\s>
<s>,gaga,gaga
gaga,gaga,<\s>
<s>,gaga,bim
gaga,bim,<\s>
<s>,bam,<\s>
<s>,xxx,<\s>
<s>,yyy,<\s>
<s>,tweet,tweet
tweet,tweet,<\s>
<s>,yyy,<\s>
<s>,um,um
um,um,<\s>
<s>,birdie,<\s>
<s>,tweet,tweet
tweet,tweet,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,puppy,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,wee,wee
wee,wee,wee
wee,wee,<\s>
<s>,dey,they
dey,they,<\s>
<s>,hou,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,be,bit
be,bit,<\s>
<s>,xxx,<\s>
<s>,baby,<\s>
<s>,baby,<\s>
<s>,bun,<\s>
<s>,bun,<\s>
<s>,petty,<\s>
<s>,peggie,ban
peggie,ban,<\s>
<s>,hug,<\s>
<s>,hug,<\s>
<s>,baby,<\s>
<s>,hug,<\s>
<s>,pillow,<\s>
<s>,pillow,<\s>
<s>,pillow,<\s>
<s>,pillow,<\s>
<s>,again,<\s>
<s>,xxx,<\s>
<s>,again,<\s>
<s>,blanket,<\s>
<s>,broken,<\s>
<s>,okay,<\s>
<s>,yyy,<\s>
<s>,broken,<\s>
<s>,blankin,blanket
blankin,blanket,<\s>
<s>,baby,<\s>
<s>,pottie,<\s>
<s>,pen,<\s>
<s>,no,<\s>
<s>,get,down
get,down,<\s>
<s>,xxx,yyy
xxx,yyy,<\s>
<s>,yyy,<\s>
<s>,peek,it
peek,it,<\s>
<s>,gogo,<\s>
<s>,gogo,<\s>
<s>,gogo,<\s>
<s>,gogo,<\s>
<s>,baby,<\s>
<s>,yyy,<\s>
<s>,no,<\s>
<s>,ni,<\s>
<s>,xxx,pen
xxx,pen,<\s>
<s>,pen,<\s>
<s>,key,<\s>
<s>,key,<\s>
<s>,xxx,<\s>
<s>,naomi,<\s>
<s>,naomi,<\s>
<s>,hi,<\s>
<s>,hi,<\s>
<s>,how,<\s>
<s>,yyy,<\s>
<s>,put,down
put,down,<\s>
<s>,put,down
put,down,<\s>
<s>,down,<\s>
<s>,down,<\s>
<s>,down,<\s>
<s>,down,<\s>
<s>,fell,down
fell,down,<\s>
<s>,fall,down
fall,down,<\s>
<s>,down,<\s>
<s>,pen,<\s>
<s>,up,pen
up,pen,<\s>
<s>,fish,<\s>
<s>,truck,truck
truck,truck,<\s>
<s>,xxx,<\s>
<s>,piggie,<\s>
<s>,p,<\s>
<s>,pretty,<\s>
<s>,mammy,<\s>
<s>,nomi,<\s>
<s>,car,<\s>
<s>,again,<\s>
<s>,duck,<\s>
<s>,tweet,tweet
tweet,tweet,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,beep,<\s>
<s>,no,<\s>
<s>,nomi,<\s>
<s>,no,<\s>
<s>,here,<\s>
<s>,no,<\s>
<s>,birdie,<\s>
<s>,look,<\s>
<s>,hit,<\s>
<s>,meow,<\s>
<s>,meow,<\s>
<s>,a,brush
a,brush,<\s>
<s>,down,<\s>
<s>,sit,down
sit,down,<\s>
<s>,byebye,<\s>
<s>,xxx,<\s>
<s>,yyy,me
yyy,me,up
me,up,<\s>
<s>,xxx,<\s>
<s>,book,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,duck,<\s>
<s>,doing,<\s>
<s>,doing,<\s>
<s>,feeding,<\s>
<s>,feeding,<\s>
<s>,eh,eh
eh,eh,eh
eh,eh,baby
eh,baby,<\s>
<s>,squeak,<\s>
<s>,squeak,<\s>
<s>,eh,coffee
eh,coffee,<\s>
<s>,tan,<\s>
<s>,sit,down
sit,down,<\s>
<s>,sit,down
sit,down,<\s>
<s>,c,c
c,c,<\s>
<s>,i,get
i,get,off
get,off,<\s>
<s>,i,get
i,get,off
get,off,<\s>
<s>,i,get
i,get,off
get,off,<\s>
<s>,throw,off
throw,off,<\s>
<s>,throw,<\s>
<s>,throw,off
throw,off,<\s>
<s>,baby,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,please,<\s>
<s>,xxx,<\s>
<s>,bunny,<\s>
<s>,er,kick
er,kick,<\s>
<s>,er,kick
er,kick,<\s>
<s>,er,kick
er,kick,<\s>
<s>,push,<\s>
<s>,push,<\s>
<s>,lamb,<\s>
<s>,lamb,<\s>
<s>,dadee,<\s>
<s>,dadee,<\s>
<s>,dadee,<\s>
<s>,dadee,<\s>
<s>,want,<\s>
<s>,bear,<\s>
<s>,lamb,<\s>
<s>,xxx,<\s>
<s>,jump,<\s>
<s>,jumping,<\s>
<s>,jumping,<\s>
<s>,jumping,<\s>
<s>,jump,jump
jump,jump,<\s>
<s>,ah,jumping
ah,jumping,<\s>
<s>,jumping,<\s>
<s>,jump,<\s>
<s>,ah,jumping
ah,jumping,<\s>
<s>,jump,<\s>
<s>,ah,jumping
ah,jumping,<\s>
<s>,jump,<\s>
<s>,ah,jumping
ah,jumping,<\s>
<s>,jump,<\s>
<s>,ah,jumping
ah,jumping,<\s>
<s>,hug,<\s>
<s>,dadee,<\s>
<s>,where,de
where,de,the
de,the,dadee
the,dadee,<\s>
<s>,dadee,<\s>
<s>,there,<\s>
<s>,flower,<\s>
<s>,skunk,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,pear,<\s>
<s>,radio,<\s>
<s>,a,boom
a,boom,boom
boom,boom,<\s>
<s>,a,dup
a,dup,<\s>
<s>,a,dup
a,dup,<\s>
<s>,dup,<\s>
<s>,broken,<\s>
<s>,own,uch
own,uch,<\s>
<s>,own,uch
own,uch,<\s>
<s>,own,uch
own,uch,<\s>
<s>,own,uch
own,uch,<\s>
<s>,own,uch
own,uch,<\s>
<s>,own,uch
own,uch,<\s>
<s>,yyy,<\s>
<s>,peekaboo,<\s>
<s>,book,<\s>
<s>,no,<\s>
<s>,do,do
do,do,do
do,do,do
do,do,<\s>
<s>,baby,<\s>
<s>,horsie,<\s>
<s>,cards,<\s>
<s>,cards,<\s>
<s>,kissem,kissing
kissem,kissing,<\s>
<s>,chickie,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,kitty,<\s>
<s>,bear,<\s>
<s>,lamb,<\s>
<s>,bear,<\s>
<s>,doggie,<\s>
<s>,pear,<\s>
<s>,pear,<\s>
<s>,pear,<\s>
<s>,eh,eh
eh,eh,toys
eh,toys,<\s>
<s>,eh,toys
eh,toys,<\s>
<s>,xxx,<\s>
<s>,car,<\s>
<s>,night_night,<\s>
<s>,fall,down
fall,down,<\s>
<s>,fall,down
fall,down,<\s>
<s>,fall,down
fall,down,<\s>
<s>,fall,down
fall,down,<\s>
<s>,car,<\s>
<s>,car,<\s>
<s>,car,car
car,car,<\s>
<s>,co,watch
co,watch,<\s>
<s>,co,watch
co,watch,<\s>
<s>,co,watch
co,watch,<\s>
<s>,co,watch
co,watch,<\s>
<s>,co,watch
co,watch,<\s>
<s>,blankem,blanket
blankem,blanket,<\s>
<s>,dadee,<\s>
<s>,xxx,<\s>
<s>,eh,eh
eh,eh,eh
eh,eh,blankem
eh,blankem,<\s>
<s>,blankem,<\s>
<s>,wash,<\s>
<s>,cold,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,again,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,damp,<\s>
<s>,cold,<\s>
<s>,cold,<\s>
<s>,cold,<\s>
<s>,cold,<\s>
<s>,name,<\s>
<s>,nomi,<\s>
<s>,name,<\s>
<s>,name,<\s>
<s>,nomi,<\s>
<s>,name,<\s>
<s>,name,<\s>
<s>,name,<\s>
<s>,name,<\s>
<s>,nomi,<\s>
<s>,off,<\s>
<s>,attached,<\s>
<s>,arm,<\s>
<s>,open,<\s>
<s>,yyy,<\s>
<s>,mm,xxx
mm,xxx,wet
xxx,wet,<\s>
<s>,wet,<\s>
<s>,yyy,<\s>
<s>,open,<\s>
<s>,xxx,<\s>
<s>,fall,down
fall,down,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,get,up
get,up,<\s>
<s>,get,up
get,up,<\s>
<s>,get,duck
get,duck,<\s>
<s>,duck,<\s>
<s>,doggie,<\s>
<s>,duck,<\s>
<s>,birdie,<\s>
<s>,duck,<\s>
<s>,down,<\s>
<s>,xxx,<\s>
<s>,down,<\s>
<s>,hat,<\s>
<s>,eh,eh
eh,eh,bed
eh,bed,<\s>
<s>,boom,<\s>
<s>,hat,<\s>
<s>,hat,<\s>
<s>,hat,<\s>
<s>,hat,<\s>
<s>,fall,down
fall,down,<\s>
<s>,toys,<\s>
<s>,bed,<\s>
<s>,shh,shh
shh,shh,shh
shh,shh,<\s>
<s>,fall,down
fall,down,<\s>
<s>,mm,<\s>
<s>,yyy,<\s>
<s>,mm,<\s>
<s>,eye,<\s>
<s>,leggin,<\s>
<s>,leggin,<\s>
<s>,yyy,<\s>
<s>,apple,<\s>
<s>,flower,<\s>
<s>,baa,baa
baa,baa,baa
baa,baa,baa
baa,baa,<\s>
<s>,barking,<\s>
<s>,boogan,<\s>
<s>,begin,<\s>
<s>,baby,<\s>
<s>,yyy,<\s>
<s>,broken,<\s>
<s>,broken,<\s>
<s>,bakin,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,putty,<\s>
<s>,tingle,<\s>
<s>,pocket,<\s>
<s>,pocket,<\s>
<s>,yyy,<\s>
<s>,pen,<\s>
<s>,mikey,<\s>
<s>,monkey,<\s>
<s>,monkey,<\s>
<s>,monkey,<\s>
<s>,monkey,<\s>
<s>,monkey,<\s>
<s>,icky,<\s>
<s>,bandy,brandy
bandy,brandy,<\s>
<s>,bandy,brandy
bandy,brandy,<\s>
<s>,diaper,<\s>
<s>,boogin,<\s>
<s>,backin,<\s>
<s>,bacon,<\s>
<s>,diaper,<\s>
<s>,dere's,there's
dere's,there's,diaper
there's,diaper,<\s>
<s>,toy,<\s>
<s>,toy,<\s>
<s>,chin,<\s>
<s>,no,<\s>
<s>,oh,air
oh,air,ear
air,ear,<\s>
<s>,eh,<\s>
<s>,ear,eh
ear,eh,<\s>
<s>,a,bunny
a,bunny,<\s>
<s>,napkin,<\s>
<s>,a,bunny
a,bunny,<\s>
<s>,bunny,<\s>
<s>,cap,<\s>
<s>,bunny,<\s>
<s>,slipper,<\s>
<s>,pretty,<\s>
<s>,slipper,<\s>
<s>,monkey,<\s>
<s>,ha,<\s>
<s>,b,<\s>
<s>,blanket,<\s>
<s>,um,<\s>
<s>,barkin,<\s>
<s>,blanket,<\s>
<s>,broken,<\s>
<s>,bacon,<\s>
<s>,it,off
it,off,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,not,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,how,<\s>
<s>,how,<\s>
<s>,night_night,<\s>
<s>,night_night,<\s>
<s>,daddy,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,wawa,<\s>
<s>,wawa,<\s>
<s>,wawa,juice
wawa,juice,<\s>
<s>,wee,wee
wee,wee,wee
wee,wee,wee
wee,wee,<\s>
<s>,momma,<\s>
<s>,juice,<\s>
<s>,juice,juice
juice,juice,<\s>
<s>,bacon,<\s>
<s>,bacon,<\s>
<s>,bank,<\s>
<s>,juice,<\s>
<s>,juice,<\s>
<s>,juice,<\s>
<s>,juice,<\s>
<s>,juice,<\s>
<s>,ow,<\s>
<s>,dere,there
dere,there,<\s>
<s>,daddy,<\s>
<s>,no,<\s>
<s>,xxx,<\s>
<s>,baby,<\s>
<s>,daddy,<\s>
<s>,daddy,<\s>
<s>,juice,<\s>
<s>,juice,<\s>
<s>,all_gone,<\s>
<s>,open,<\s>
<s>,eyes,<\s>
<s>,mommy,<\s>
<s>,juice,<\s>
<s>,mommy,<\s>
<s>,get,down
get,down,<\s>
<s>,wendy,<\s>
<s>,wendy,<\s>
<s>,bad,girl
bad,girl,<\s>
<s>,kitty,<\s>
<s>,no,<\s>
<s>,birdie,<\s>
<s>,birdie,<\s>
<s>,doggie,<\s>
<s>,doggie,<\s>
<s>,ball,<\s>
<s>,ba,<\s>
<s>,pigeon,<\s>
<s>,no,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,pencil,<\s>
<s>,yyy,<\s>
<s>,paper,<\s>
<s>,nap,<\s>
<s>,kitty,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,nap,<\s>
<s>,nap,<\s>
<s>,kin,<\s>
<s>,napkin,<\s>
<s>,pencil,<\s>
<s>,no,<\s>
<s>,juice,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,yyy,<\s>
<s>,tic,tic
tic,tic,<\s>
<s>,pencil,<\s>
<s>,napkin,<\s>
<s>,piggie,<\s>
<s>,yee,yee
yee,yee,yee
yee,yee,<\s>
<s>,gaga,<\s>
<s>,gaga,<\s>
<s>,b,b
b,b,<\s>
<s>,b,<\s>
<s>,b,<\s>
<s>,b,<\s>
