0,1,2
it,out,<\s>
anne,do,it
do,it,<\s>
<s>,it,in
it,in,that
can't,find,it
find,it,<\s>
<s>,cook,it
cook,it,up
it,up,<\s>
<s>,i,spill
i,spill,it
i,spill,it
spill,it,<\s>
xxx,see,it
see,it,<\s>
anne,cut,it
cut,it,up
it,up,<\s>
a,spill,it
spill,it,<\s>
<s>,i,spilt
i,spilt,anne's
xxx,catch,it
catch,it,<\s>
<s>,i,have
i,have,got
have,got,it
got,it,<\s>
<s>,i,catch
i,catch,it
i,catch,it
catch,it,<\s>
anne,catch,it
catch,it,<\s>
<s>,me,<\s>
<s>,throw,them
throw,them,at
them,at,teddy
get,get,it
get,it,<\s>
<s>,do,it
do,it,<\s>
i'll,tell,you
tell,you,what
you,what,<\s>
<s>,here,it
here,it,is
it,is,<\s>
<s>,i,do
i,do,it
i,do,it
do,it,<\s>
<s>,throw,it
throw,it,toilet
it,toilet,<\s>
<s>,wash,it
wash,it,up
it,up,<\s>
<s>,i,go
i,go,throw
go,throw,it
throw,it,out
it,out,<\s>
<s>,done,it
done,it,<\s>
<s>,throw,it
throw,it,<\s>
<s>,there,you
there,you,go
you,go,<\s>
and,like,it
like,it,that
it,that,<\s>
anne,help,it
help,it,down
it,down,<\s>
<s>,fit,it
fit,it,out
it,out,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,see,you
see,you,xxx
you,xxx,<\s>
<s>,bite,it
bite,it,<\s>
<s>,a,i
a,i,cry
i,cry,<\s>
<s>,put,it
put,it,<\s>
anne,do,it
do,it,<\s>
got,cook,it
cook,it,up
it,up,<\s>
<s>,cook,it
cook,it,up
it,up,<\s>
<s>,cook,it
cook,it,up
it,up,<\s>
<s>,leave,her
leave,her,<\s>
<s>,leave,her
leave,her,<\s>
<s>,leave,her
leave,her,<\s>
<s>,leave,it
leave,it,<\s>
<s>,leave,it
leave,it,<\s>
<s>,leave,it
leave,it,<\s>
just,leave,it
leave,it,<\s>
<s>,i,do
i,do,it
i,do,it
do,it,<\s>
<s>,leave,it
leave,it,there
it,there,<\s>
<s>,found,it
found,it,<\s>
anne,do,it
do,it,<\s>
anne,do,it
do,it,<\s>
<s>,put,it
put,it,<\s>
<s>,over,it
over,it,goes
it,goes,<\s>
<s>,over,it
over,it,go
it,go,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,have,it
have,it,<\s>
no,like,it
like,it,that
it,that,<\s>
<s>,i,like
i,like,that
got,have,it
have,it,<\s>
<s>,you,stand
you,stand,up
<s>,see,it
see,it,<\s>
anne,do,it
do,it,<\s>
<s>,shall,we
shall,we,xxx
we,xxx,<\s>
<s>,that's,it
that's,it,<\s>
<s>,goodness,me
goodness,me,<\s>
<s>,goodness,me
goodness,me,<\s>
<s>,goodness,me
goodness,me,<\s>
<s>,goodness,me
goodness,me,<\s>
<s>,splash,it
splash,it,<\s>
<s>,spill,it
spill,it,<\s>
dog's,eat,it
eat,it,<\s>
<s>,tip,it
tip,it,down
it,down,<\s>
<s>,he,washing
he,washing,up
anne,do,it
do,it,<\s>
feet,wasn't,it
wasn't,it,<\s>
oh,carry,it
carry,it,please
it,please,<\s>
<s>,put,it
put,it,down
it,down,<\s>
please,put,it
put,it,<\s>
no,broke,it
broke,it,<\s>
just,press,it
press,it,<\s>
anne,do,it
do,it,<\s>
<s>,to,me
to,me,<\s>
<s>,cuddle,me
cuddle,me,<\s>
what,did,you
did,you,do
you,do,<\s>
<s>,got,it
got,it,<\s>
anne,do,it
do,it,<\s>
<s>,reach,it
reach,it,<\s>
anne,do,it
do,it,<\s>
anne's,put,it
put,it,away
it,away,<\s>
anne,put,it
put,it,right
it,right,right
no,hold,it
hold,it,<\s>
<s>,see,you
see,you,up
you,up,<\s>
<s>,see,it
see,it,<\s>
<s>,pop,him
pop,him,in
him,in,<\s>
a,leave,it
leave,it,<\s>
anne,broke,it
broke,it,<\s>
a,got,it
got,it,<\s>
<s>,drink,it
drink,it,up
it,up,<\s>
what's,is,it
is,it,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,open,it
open,it,please
it,please,<\s>
<s>,see,you
see,you,<\s>
<s>,throw,it
throw,it,<\s>
<s>,throw,it
throw,it,<\s>
xxx,do,it
do,it,<\s>
<s>,i,do
i,do,wee_wee
<s>,leave,it
leave,it,<\s>
anne,write,it
write,it,name
it,name,<\s>
<s>,there,you
there,you,are
you,are,<\s>
<s>,i,am
i,am,writing
<s>,color,it
color,it,out
it,out,<\s>
anne,want,it
want,it,name
it,name,<\s>
<s>,i,no
i,no,like
<s>,cut,it
cut,it,up
it,up,<\s>
<s>,i,want
i,want,some
<s>,get,it
get,it,out
it,out,<\s>
can't,see,it
see,it,<\s>
<s>,get,it
get,it,<\s>
<s>,i,see
i,see,one
<s>,i,see
i,see,one
<s>,shall,we
shall,we,go
we,go,and
<s>,there,you
there,you,are
you,are,<\s>
<s>,cut,it
cut,it,<\s>
<s>,cut,it
cut,it,up
it,up,<\s>
xxx,cut,it
cut,it,up
it,up,<\s>
a,cut,it
cut,it,up
it,up,<\s>
<s>,cut,it
cut,it,up
it,up,<\s>
and,cuddle,me
cuddle,me,mummy
me,mummy,baby
anne,do,it
do,it,<\s>
<s>,done,it
done,it,<\s>
<s>,i,do
i,do,<\s>
<s>,write,her
write,her,name
her,name,<\s>
<s>,here,you
here,you,are
you,are,caitlin
<s>,holding,her
holding,her,<\s>
<s>,wash,them
wash,them,<\s>
<s>,spill,it
spill,it,<\s>
<s>,wipe,it
wipe,it,up
it,up,<\s>
<s>,wipe,it
wipe,it,up
it,up,<\s>
<s>,wipe,it
wipe,it,up
it,up,<\s>
<s>,wipe,it
wipe,it,up
it,up,<\s>
<s>,wipe,it
wipe,it,up
it,up,<\s>
a,is,it
is,it,<\s>
<s>,do,it
do,it,then
it,then,<\s>
<s>,i,stand
i,stand,up
<s>,i,stand
i,stand,<\s>
<s>,make,it
make,it,higher
it,higher,<\s>
anne,hold,it
hold,it,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,i,do
i,do,it
i,do,it
do,it,<\s>
<s>,throw,them
throw,them,a
them,a,garden
<s>,you,drive
you,drive,mummy
<s>,get,it
get,it,out
it,out,<\s>
just,take,them
take,them,out
them,out,<\s>
<s>,get,it
get,it,off
it,off,<\s>
<s>,we,are
we,are,home
anne,do,it
do,it,<\s>
a,fit,you
fit,you,doll
you,doll,<\s>
just,mend,it
mend,it,<\s>
<s>,mend,it
mend,it,<\s>
<s>,i,get
i,get,it
i,get,it
get,it,xxx
it,xxx,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,get,it
get,it,off
it,off,<\s>
<s>,i,drink
i,drink,anne's
no,pinch,it
pinch,it,<\s>
<s>,i,come
i,come,down
a,broke,it
broke,it,<\s>
<s>,help,me
help,me,anne's
me,anne's,pants
<s>,leave,them
leave,them,keys
them,keys,there
anne,do,it
do,it,<\s>
<s>,i,lost
i,lost,anne's
<s>,kiss,you
kiss,you,<\s>
<s>,kiss,you
kiss,you,<\s>
<s>,kiss,you
kiss,you,<\s>
<s>,kiss,you
kiss,you,<\s>
<s>,get,them
get,them,out
them,out,<\s>
<s>,yes,it
yes,it,is
it,is,<\s>
mummy,do,it
do,it,<\s>
<s>,cuddle,me
cuddle,me,<\s>
and,get,you
get,you,<\s>
<s>,leave,it
leave,it,<\s>
<s>,i,i
i,i,box
i,box,<\s>
<s>,do,it
do,it,<\s>
<s>,you,left
you,left,that
<s>,xxx,you
xxx,you,<\s>
<s>,put,it
put,it,back
it,back,<\s>
mummy,do,it
do,it,<\s>
anne's,seen,it
seen,it,<\s>
<s>,it,fit
it,fit,in
<s>,throw,them
throw,them,<\s>
<s>,put,him
put,him,back
him,back,<\s>
<s>,put,him
put,him,back
him,back,<\s>
<s>,put,it
put,it,back
it,back,<\s>
<s>,finds,you
finds,you,<\s>
<s>,put,it
put,it,down
it,down,<\s>
<s>,put,it
put,it,down
it,down,there
<s>,brush,it
brush,it,down
it,down,<\s>
<s>,xxx,it
xxx,it,<\s>
anne,brush,it
brush,it,<\s>
<s>,cut,it
cut,it,<\s>
no,leave,it
leave,it,<\s>
anne,brush,it
brush,it,<\s>
anne,brush,it
brush,it,<\s>
<s>,brush,it
brush,it,<\s>
<s>,take,it
take,it,off
it,off,<\s>
can't,get,it
get,it,off
it,off,<\s>
anne,get,it
get,it,off
it,off,<\s>
anne,do,it
do,it,<\s>
no,do,it
do,it,<\s>
<s>,stand,it
stand,it,<\s>
<s>,get,it
get,it,please
it,please,<\s>
not,want,it
want,it,<\s>
<s>,she,want
she,want,that
<s>,i,have
i,have,chips
<s>,stroke,her
stroke,her,<\s>
<s>,you,stroke
you,stroke,there
<s>,stroke,it
stroke,it,<\s>
<s>,stroke,it
stroke,it,<\s>
anne,do,it
do,it,<\s>
<s>,you,help
you,help,too
a,get,it
get,it,off
it,off,<\s>
<s>,i,go
i,go,in
<s>,lick,it
lick,it,up
it,up,<\s>
<s>,lick,it
lick,it,up
it,up,<\s>
<s>,i,sweeping
i,sweeping,up
<s>,i,sweeping
i,sweeping,up
<s>,i,sweeping
i,sweeping,up
<s>,i,see
i,see,one
<s>,put,it
put,it,in
it,in,the
<s>,i,xxx
i,xxx,<\s>
<s>,put,it
put,it,in
it,in,here
no,like,it
like,it,<\s>
anne,hold,it
hold,it,<\s>
anne,hold,it
hold,it,<\s>
<s>,here,you
here,you,go
you,go,sweetheart
<s>,here,you
here,you,go
you,go,<\s>
anne,drink,it
drink,it,<\s>
<s>,there,he
there,he,is
he,is,<\s>
<s>,there,he
there,he,is
he,is,<\s>
<s>,there,he
there,he,is
he,is,<\s>
<s>,what,you
what,you,doing
you,doing,<\s>
anne's,done,it
done,it,<\s>
<s>,knock,it
knock,it,over
it,over,<\s>
<s>,knock,it
knock,it,over
it,over,<\s>
<s>,get,it
get,it,out
it,out,<\s>
<s>,get,it
get,it,<\s>
<s>,i,turn
i,turn,the
<s>,it,standing
it,standing,with
<s>,he,right
he,right,on
anne's,broke,it
broke,it,<\s>
<s>,mend,it
mend,it,soon
it,soon,<\s>
let's,throw,it
throw,it,in
it,in,the
mummy,do,it
do,it,<\s>
<s>,read,it
read,it,here
it,here,<\s>
<s>,tore,it
tore,it,<\s>
<s>,tore,it
tore,it,<\s>
anne,do,it
do,it,<\s>
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
xxx,want,it
want,it,<\s>
anne,weed,it
weed,it,<\s>
<s>,you,push
you,push,me
you,push,me
push,me,<\s>
<s>,there,we
there,we,go
we,go,<\s>
<s>,there,we
there,we,go
we,go,<\s>
<s>,put,them
put,them,in
them,in,here
anne's,broke,it
broke,it,<\s>
anne's,broke,it
broke,it,<\s>
<s>,you,want
you,want,anne's
<s>,you,xxx
you,xxx,got
<s>,you,got
you,got,anne's
<s>,you,get
you,get,those
<s>,see,you
see,you,<\s>
<s>,i,come
i,come,to
<s>,i,come
i,come,to
<s>,build,it
build,it,here
it,here,<\s>
<s>,done,it
done,it,<\s>
<s>,done,it
done,it,<\s>
<s>,post,it
post,it,in
it,in,<\s>
<s>,i,sitting
i,sitting,on
<s>,i,need
i,need,wee_wee
<s>,break,it
break,it,up
it,up,<\s>
<s>,smack,it
smack,it,<\s>
<s>,we,look
we,look,in
one,for,you
for,you,<\s>
<s>,there,we
there,we,go
we,go,<\s>
<s>,there,we
there,we,go
we,go,<\s>
<s>,do,you
do,you,want
you,want,some
anne,feed,you
feed,you,<\s>
<s>,there,you
there,you,go
you,go,<\s>
hafta,wipe,it
wipe,it,up
it,up,<\s>
<s>,you,want
you,want,some
<s>,i,wanna
i,wanna,know
<s>,there,it
there,it,is
it,is,<\s>
<s>,you,got
you,got,that
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,have,you
have,you,got
you,got,dirty
xxx,cuddle,me
cuddle,me,<\s>
baby's,holding,it
holding,it,<\s>
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,i,get
i,get,tired
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,you,fit
you,fit,in
<s>,a,you
a,you,go
you,go,sleep
oh,put,it
put,it,on
it,on,<\s>
<s>,you,have
you,have,cover
<s>,you,gonna
you,gonna,going
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,i,sleep
i,sleep,<\s>
<s>,i,go
i,go,to
<s>,there,you
there,you,go
you,go,<\s>
<s>,put,it
put,it,a
it,a,back
oh,turn,it
turn,it,about
it,about,<\s>
<s>,i,xxx
i,xxx,pb_bear
<s>,i,want
i,want,some
<s>,and,you
and,you,had
you,had,candles
<s>,i,want
i,want,spot
<s>,i,want
i,want,candle
go,get,it
get,it,somebody's
it,somebody's,house
<s>,no,it
no,it,isn't
it,isn't,dolly's
<s>,you,got
you,got,that
<s>,i,sit
i,sit,in
<s>,you,one
you,one,of
<s>,you,one
you,one,more
<s>,tip,it
tip,it,out
it,out,<\s>
oh,find,it
find,it,<\s>
<s>,i,go
i,go,mummy
<s>,i,want
i,want,a
<s>,i,a
i,a,home
<s>,take,her
take,her,home
her,home,<\s>
a,take,her
take,her,home
her,home,<\s>
a,take,her
take,her,home
her,home,<\s>
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,i,drive
i,drive,one
<s>,i,going
i,going,a
<s>,i,want
i,want,some
no,carry,me
carry,me,<\s>
no,carry,me
carry,me,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,put,it
put,it,away
it,away,<\s>
<s>,i,want
i,want,milk
<s>,leave,it
leave,it,down
it,down,the
<s>,we,run
we,run,over
<s>,he,nes
he,nes,going
stand,on,me
on,me,the
me,the,cow
<s>,it,isn't
it,isn't,yours's
<s>,it,isn't
it,isn't,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,is,she
is,she,in
she,in,there
can't,move,it
move,it,in
it,in,there
<s>,here,it
here,it,is
it,is,<\s>
where,are,you
are,you,<\s>
where,are,you
are,you,<\s>
where,are,you
are,you,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,it,xxx
it,xxx,little
<s>,pass,it
pass,it,up
it,up,here
<s>,cover,me
cover,me,up
me,up,<\s>
<s>,cover,me
cover,me,up
me,up,<\s>
<s>,want,it
want,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,me,read
me,read,it
me,read,it
read,it,<\s>
<s>,put,it
put,it,up
it,up,sky
<s>,read,it
read,it,<\s>
<s>,read,it
read,it,to
it,to,baby
<s>,read,it
read,it,to
it,to,the
<s>,tear,it
tear,it,<\s>
<s>,open,it
open,it,out
it,out,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,you,can
you,can,<\s>
<s>,yes,you
yes,you,can
you,can,see
<s>,i,see
i,see,pumpkin
<s>,blow,it
blow,it,out
it,out,<\s>
<s>,blow,it
blow,it,out
it,out,<\s>
didn't,bring,it
bring,it,last
it,last,night
didn't,bring,it
bring,it,last
it,last,night
<s>,i,bring
i,bring,it
i,bring,it
bring,it,<\s>
<s>,painting,it
painting,it,<\s>
<s>,xxx,it
xxx,it,<\s>
<s>,it,isn't
it,isn't,grandma
<s>,there,you
there,you,go
you,go,<\s>
<s>,he,come
he,come,back
<s>,here,you
here,you,are
you,are,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,you,coming
you,coming,sleep
<s>,there,you
there,you,go
you,go,<\s>
<s>,cover,me
cover,me,up
me,up,<\s>
<s>,cover,me
cover,me,up
me,up,again
no,hide,me
hide,me,away
me,away,<\s>
mummy,hide,me
hide,me,away
me,away,<\s>
<s>,you,hide
you,hide,me
you,hide,me
hide,me,under
me,under,cover
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,leave,me
leave,me,<\s>
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,do,it
do,it,nicely
it,nicely,<\s>
<s>,do,it
do,it,nicely
it,nicely,<\s>
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,wrap,me
wrap,me,up
me,up,<\s>
<s>,hide,you
hide,you,<\s>
can,yous,you
yous,you,hide
you,hide,you
hide,you,<\s>
<s>,i,tickle
i,tickle,you
i,tickle,you
tickle,you,<\s>
<s>,hide,you
hide,you,away
you,away,<\s>
<s>,hide,you
hide,you,<\s>
<s>,hide,you
hide,you,away
you,away,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,eating,it
eating,it,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,you,having
you,having,xxx
<s>,you,<\s>
<s>,you,having
you,having,the
<s>,i,want
i,want,it
i,want,it
want,it,<\s>
<s>,throw,it
throw,it,in
it,in,the
<s>,it,isn't
it,isn't,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,throw,it
throw,it,in
it,in,bin
<s>,you,you
you,you,want
you,want,it
you,want,it
want,it,<\s>
<s>,you,want
you,want,some
<s>,i,got
i,got,my
no,want,it
want,it,<\s>
happy_birthday,to,you
to,you,<\s>
<s>,do,it
do,it,<\s>
jumping,on,you
on,you,<\s>
<s>,get,me
get,me,down
me,down,<\s>
jump,on,you
on,you,<\s>
jump,on,you
on,you,<\s>
<s>,do,it
do,it,again
it,again,<\s>
top,of,you
of,you,<\s>
top,of,you
of,you,<\s>
anne,take,it
take,it,away
it,away,<\s>
<s>,it,umbrella
it,umbrella,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,you,get
you,get,in
<s>,here,you
here,you,go
you,go,<\s>
<s>,me,get
me,get,dry
<s>,you,get
you,get,in
<s>,you,get
you,get,in
<s>,you,<\s>
<s>,rub,it
rub,it,<\s>
<s>,where's,it
where's,it,gone
it,gone,<\s>
<s>,it,gone
it,gone,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,she,coming
she,coming,me
she,coming,me
coming,me,<\s>
<s>,cover,me
cover,me,up
me,up,in
<s>,cover,me
cover,me,up
me,up,in
<s>,put,it
put,it,xxx
it,xxx,<\s>
just,put,it
put,it,on
it,on,a
<s>,put,it
put,it,on
it,on,hard
anne's,put,it
put,it,on
it,on,on
<s>,put,it
put,it,on
it,on,hard
<s>,put,it
put,it,on
it,on,hard
<s>,you,put
you,put,it
you,put,it
put,it,on
it,on,harder
<s>,you,put
you,put,it
you,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,on
<s>,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,harder
dinner,on,it
on,it,<\s>
no,eat,it
eat,it,<\s>
anne's,eat,it
eat,it,<\s>
<s>,yes,you
yes,you,eat
you,eat,it
you,eat,it
eat,it,<\s>
<s>,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,harder
anne,do,it
do,it,<\s>
<s>,i,can't
i,can't,<\s>
<s>,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,my
<s>,put,it
put,it,on
it,on,harder
<s>,put,it
put,it,on
it,on,harder
<s>,i,get
i,get,in
cover,up,me
up,me,<\s>
<s>,i,want
i,want,some
<s>,it,isn't
it,isn't,<\s>
<s>,it,isn't
it,isn't,my
<s>,cuddle,me
cuddle,me,<\s>
<s>,leave,him
leave,him,there
him,there,<\s>
<s>,you,sleep
you,sleep,<\s>
<s>,where,it
where,it,is
it,is,<\s>
<s>,throw,him
throw,him,back
him,back,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
a,mend,it
mend,it,<\s>
a,mend,it
mend,it,<\s>
<s>,i,mend
i,mend,it
i,mend,it
mend,it,<\s>
<s>,i,want
i,want,that
can't,do,it
do,it,<\s>
mummy,done,it
done,it,<\s>
<s>,oh,it
oh,it,isn't
it,isn't,<\s>
oh,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
can't,do,it
do,it,<\s>
<s>,where's,it
where's,it,go
it,go,<\s>
<s>,where's,it
where's,it,go
it,go,<\s>
<s>,i,find
i,find,you
i,find,you
find,you,a
you,a,one
<s>,put,it
put,it,back
it,back,<\s>
<s>,i,found
i,found,plates
<s>,no,it
no,it,isn't
it,isn't,<\s>
<s>,there,you
there,you,go
you,go,<\s>
anne,do,it
do,it,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
can't,get,it
get,it,out
it,out,<\s>
<s>,leave,it
leave,it,on
it,on,<\s>
<s>,i,snoozing
i,snoozing,<\s>
anne,do,it
do,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
don't,touch,it
touch,it,<\s>
xxx,touch,it
touch,it,<\s>
<s>,putting,them
putting,them,back
them,back,<\s>
<s>,i,can't
i,can't,do
can't,do,it
do,it,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,put,it
put,it,back
it,back,<\s>
can't,do,it
do,it,<\s>
<s>,make,you
make,you,cry
you,cry,<\s>
no,move,it
move,it,<\s>
<s>,move,it
