0,1,2
<s>,yeah,<\s>
<s>,more,rabbit
more,rabbit,<\s>
<s>,books,<\s>
<s>,more,rabbit
more,rabbit,books
rabbit,books,<\s>
<s>,more,rabbit
more,rabbit,<\s>
<s>,more,rabbit
more,rabbit,book
rabbit,book,<\s>
<s>,more,rabbit
more,rabbit,books
rabbit,books,<\s>
<s>,here,<\s>
<s>,ducks,here
ducks,here,<\s>
<s>,read,mommy
read,mommy,<\s>
<s>,chicken,<\s>
<s>,in,a
in,a,basket
a,basket,<\s>
<s>,in,a
in,a,egg
a,egg,egg
egg,egg,<\s>
<s>,eggs,<\s>
<s>,here,<\s>
<s>,in,the
in,the,box
the,box,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,when,eat
when,eat,eggs
eat,eggs,<\s>
<s>,xxx,eating
xxx,eating,eggs
eating,eggs,<\s>
<s>,cow,<\s>
<s>,cow,<\s>
<s>,cow,<\s>
<s>,here's,<\s>
<s>,here's,cow
here's,cow,<\s>
<s>,horse,<\s>
<s>,cow,<\s>
<s>,moo,<\s>
<s>,man,doing
man,doing,<\s>
<s>,man,doing
man,doing,on
doing,on,<\s>
<s>,on,the
on,the,letter
the,letter,letter
letter,letter,h
letter,h,<\s>
<s>,this,is
this,is,rabbit
is,rabbit,<\s>
<s>,more,rabbit
more,rabbit,<\s>
<s>,nina,reading
nina,reading,<\s>
<s>,nina,reading
nina,reading,<\s>
<s>,nina,reading
nina,reading,<\s>
<s>,rabbit,<\s>
<s>,what's,that
what's,that,<\s>
<s>,end,<\s>
<s>,oh,<\s>
<s>,end,of
end,of,book
of,book,<\s>
<s>,read,it
read,it,<\s>
<s>,the,book
the,book,<\s>
<s>,turn,the
turn,the,pages
the,pages,<\s>
<s>,xxx,turn
xxx,turn,the
turn,the,pages
the,pages,<\s>
<s>,rabbit,<\s>
<s>,big,rabbit
big,rabbit,<\s>
<s>,rabbit,<\s>
<s>,here,rabbit
here,rabbit,on
rabbit,on,the
on,the,chair
the,chair,<\s>
<s>,yeah,<\s>
<s>,little,chair
little,chair,<\s>
<s>,drinking,<\s>
<s>,drinking,<\s>
<s>,rabbit,drinking
rabbit,drinking,<\s>
<s>,yeah,<\s>
<s>,crocodile,<\s>
<s>,xxx,<\s>
<s>,crocodile,<\s>
<s>,mouth,<\s>
<s>,white,<\s>
<s>,mouth,<\s>
<s>,eyes,<\s>
<s>,teeth,<\s>
<s>,teeth,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,mommy,teeth
mommy,teeth,<\s>
<s>,am,<\s>
<s>,eat,mommy
eat,mommy,teeth
mommy,teeth,<\s>
<s>,yeah,<\s>
<s>,kitty,cat
kitty,cat,<\s>
<s>,big,kitty
big,kitty,cat
kitty,cat,<\s>
<s>,yeah,<\s>
<s>,like,kitty
like,kitty,cat
kitty,cat,<\s>
<s>,like,kitty
like,kitty,cat
kitty,cat,<\s>
<s>,cute,<\s>
<s>,cute,<\s>
<s>,cute,kitty
cute,kitty,cat
kitty,cat,<\s>
<s>,pat,the
pat,the,kitty
the,kitty,cat
kitty,cat,<\s>
<s>,rabbit,xxx
rabbit,xxx,nice
xxx,nice,rabbit
nice,rabbit,<\s>
<s>,here's,rabbit
here's,rabbit,<\s>
<s>,nice,rabbit
nice,rabbit,<\s>
<s>,kitty,<\s>
<s>,kitty,cat
kitty,cat,<\s>
<s>,pat,kitty
pat,kitty,cat
kitty,cat,<\s>
<s>,pat,kitty
pat,kitty,cat
kitty,cat,<\s>
<s>,other,kitty
other,kitty,cat
kitty,cat,<\s>
<s>,rabbits,<\s>
<s>,little,kitty
little,kitty,cat
kitty,cat,<\s>
<s>,open,that
open,that,end
that,end,book
end,book,<\s>
<s>,this,xxx
this,xxx,<\s>
<s>,that's,a
that's,a,xxx
a,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,mouse,jump
mouse,jump,on
jump,on,top
on,top,of
top,of,the
of,the,clock
the,clock,<\s>
<s>,clock,<\s>
<s>,let's,see
let's,see,<\s>
<s>,let's,see
let's,see,<\s>
<s>,note,<\s>
<s>,that's,end
that's,end,of
end,of,book
of,book,<\s>
<s>,books,<\s>
<s>,yeah,<\s>
<s>,ducks,<\s>
<s>,duck,room
duck,room,have
room,have,it
have,it,oh
it,oh,wee
oh,wee,<\s>
<s>,on,the
on,the,black
the,black,<\s>
<s>,on,the
on,the,black
the,black,<\s>
<s>,an,<\s>
<s>,an,<\s>
<s>,a,xxx
a,xxx,<\s>
<s>,little,horsie
little,horsie,<\s>
<s>,xxx,<\s>
<s>,oh,hard
oh,hard,<\s>
<s>,here,<\s>
<s>,duck,<\s>
<s>,blue,<\s>
<s>,white,<\s>
<s>,yellow,<\s>
<s>,duck,is
duck,is,yellow
is,yellow,<\s>
<s>,yeah,<\s>
<s>,here's,a
here's,a,kitty
a,kitty,cat
kitty,cat,<\s>
<s>,here,kitty
here,kitty,cat
kitty,cat,<\s>
<s>,no,fit
no,fit,<\s>
<s>,here,<\s>
<s>,here's,head
here's,head,<\s>
<s>,back,kitty
back,kitty,back
kitty,back,here
back,here,<\s>
<s>,kitty,head
kitty,head,<\s>
<s>,this,kitty
this,kitty,head
kitty,head,<\s>
<s>,kitty,head
kitty,head,<\s>
<s>,here,<\s>
<s>,rabbit,head
rabbit,head,<\s>
<s>,right,here
right,here,<\s>
<s>,yeah,<\s>
<s>,splinter,<\s>
<s>,splinter,<\s>
<s>,yeah,<\s>
<s>,rabbit,splinter
rabbit,splinter,<\s>
<s>,little,hurt
little,hurt,<\s>
<s>,splinter,<\s>
<s>,splinter,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,splinter,<\s>
<s>,rabbit,splinter
rabbit,splinter,<\s>
<s>,doggy,splinter
doggy,splinter,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,blue,<\s>
<s>,that's,green
that's,green,<\s>
<s>,blue,blue
blue,blue,rabbit
blue,rabbit,<\s>
<s>,more,rabbit
more,rabbit,<\s>
<s>,rabbit,blue
rabbit,blue,rabbit
blue,rabbit,gone
rabbit,gone,<\s>
<s>,here,<\s>
<s>,fit,here
fit,here,<\s>
<s>,here,<\s>
<s>,here's,horsie
here's,horsie,<\s>
<s>,feet,here
feet,here,horsie
here,horsie,<\s>
<s>,here's,mouth
here's,mouth,<\s>
<s>,that's,mouth
that's,mouth,<\s>
<s>,those,are
those,are,feet
are,feet,<\s>
<s>,here's,the
here's,the,horsie
the,horsie,mouth
horsie,mouth,<\s>
<s>,horse,feet
horse,feet,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,xxx,rabbit
xxx,rabbit,fingers
rabbit,fingers,<\s>
<s>,rabbit,hops
rabbit,hops,<\s>
<s>,here,<\s>
<s>,ears,<\s>
<s>,that's,eyes
that's,eyes,<\s>
<s>,eyes,<\s>
<s>,out,<\s>
<s>,out,up
out,up,<\s>
<s>,up,<\s>
<s>,up,<\s>
<s>,have,it
have,it,place
it,place,<\s>
<s>,pig,right
pig,right,here
right,here,<\s>
<s>,a,pig
a,pig,yellow
pig,yellow,<\s>
<s>,it's,yellow
it's,yellow,<\s>
<s>,what's,that
what's,that,<\s>
<s>,what's,that
what's,that,<\s>
<s>,pig,stuck
pig,stuck,<\s>
<s>,yeah,<\s>
<s>,that's,xxx
that's,xxx,<\s>
<s>,bow,<\s>
<s>,bow,<\s>
<s>,bow,bow
bow,bow,bow
bow,bow,<\s>
<s>,bow,wow
bow,wow,<\s>
<s>,meow,<\s>
<s>,meow,<\s>
<s>,here,<\s>
<s>,kitty,cat
kitty,cat,crying
cat,crying,<\s>
<s>,crying,<\s>
<s>,yeah,<\s>
<s>,meow,meow
meow,meow,<\s>
<s>,this,cow
this,cow,<\s>
<s>,this,cow
this,cow,<\s>
<s>,red,cow
red,cow,<\s>
<s>,hurts,<\s>
<s>,xxx,<\s>
<s>,yeah,<\s>
<s>,hurts,too
hurts,too,<\s>
<s>,here,<\s>
<s>,an,xxx
an,xxx,<\s>
<s>,red,cow
red,cow,<\s>
<s>,here,feet
here,feet,<\s>
<s>,here,cow's
here,cow's,xxx
cow's,xxx,<\s>
<s>,here,<\s>
<s>,this,way
this,way,<\s>
<s>,here,<\s>
<s>,hard,hard
hard,hard,<\s>
<s>,here,<\s>
<s>,rabbit,fit
rabbit,fit,<\s>
<s>,fit,the
fit,the,rabbit
the,rabbit,place
rabbit,place,<\s>
<s>,xxx,pig's
xxx,pig's,place
pig's,place,<\s>
<s>,yeah,<\s>
<s>,rabbit,<\s>
<s>,little,rabbit
little,rabbit,<\s>
<s>,play,rabbit
play,rabbit,bunny
rabbit,bunny,rabbit
bunny,rabbit,<\s>
<s>,play,<\s>
<s>,rabbit,play
rabbit,play,<\s>
<s>,right,here
right,here,<\s>
<s>,he,fall
he,fall,down
fall,down,<\s>
<s>,xxx,<\s>
<s>,poor,pig
poor,pig,xxx
pig,xxx,<\s>
<s>,big,dolly
big,dolly,<\s>
<s>,here,<\s>
<s>,dress,up
dress,up,dolly
up,dolly,<\s>
<s>,dress,up
dress,up,the
up,the,dolly
the,dolly,<\s>
<s>,yeah,<\s>
<s>,clothes,<\s>
<s>,clothes,<\s>
<s>,yeah,<\s>
<s>,look,<\s>
<s>,fix,a
fix,a,dolly
a,dolly,<\s>
<s>,dress,<\s>
<s>,blue,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,yeah,<\s>
<s>,dress,<\s>
<s>,dolly,dress
dolly,dress,<\s>
<s>,yeah,<\s>
<s>,pictures,<\s>
<s>,rabbit,<\s>
<s>,yeah,<\s>
<s>,cookie,<\s>
<s>,yeah,<\s>
<s>,crying,<\s>
<s>,eat,<\s>
<s>,eating,<\s>
<s>,yeah,<\s>
<s>,here,<\s>
<s>,eat,mommy
eat,mommy,<\s>
<s>,eat,mommy
eat,mommy,<\s>
<s>,yummy,<\s>
<s>,dolly,cookie
dolly,cookie,<\s>
<s>,yeah,<\s>
<s>,dancing,<\s>
<s>,no,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,yeah,pants
yeah,pants,fall
pants,fall,pants
fall,pants,<\s>
<s>,yeah,<\s>
<s>,yeah,off
yeah,off,<\s>
<s>,yeah,<\s>
<s>,take,it
take,it,off
it,off,<\s>
<s>,xxx,<\s>
<s>,off,<\s>
<s>,take,off
take,off,clothes
off,clothes,<\s>
<s>,hurt,mommy
hurt,mommy,<\s>
<s>,knee,<\s>
<s>,hurt,knee
hurt,knee,<\s>
<s>,hurts,a
hurts,a,xxx
a,xxx,<\s>
<s>,knee,<\s>
<s>,bump,<\s>
<s>,bump,<\s>
<s>,a,little
a,little,<\s>
<s>,look,mommy
look,mommy,<\s>
<s>,hard,<\s>
<s>,yes,<\s>
<s>,it,hard
it,hard,<\s>
<s>,untie,<\s>
<s>,untie,my
untie,my,shoe
my,shoe,<\s>
<s>,untie,<\s>
<s>,untie,<\s>
<s>,off,<\s>
<s>,shoes,off
shoes,off,<\s>
<s>,shoes,off
shoes,off,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,dolly,<\s>
<s>,dress,up
dress,up,<\s>
<s>,dolly,mouth
dolly,mouth,<\s>
<s>,leg,<\s>
<s>,leg,<\s>
<s>,eating,<\s>
<s>,a,cookie
a,cookie,<\s>
<s>,a,cookie
a,cookie,<\s>
<s>,more,cookie
more,cookie,<\s>
<s>,drink,a
drink,a,dolly
a,dolly,<\s>
<s>,drink,a
drink,a,dolly
a,dolly,<\s>
<s>,drink,drink
drink,drink,<\s>
<s>,look,<\s>
<s>,drink,a
drink,a,dolly
a,dolly,<\s>
<s>,drink,<\s>
<s>,here,<\s>
<s>,drink,mommy
drink,mommy,<\s>
<s>,xxx,<\s>
<s>,drink,nina
drink,nina,<\s>
<s>,drink,nina
drink,nina,<\s>
<s>,drink,dolly
drink,dolly,<\s>
<s>,drinking,dolly
drinking,dolly,<\s>
<s>,here,more
here,more,<\s>
<s>,oh,something
oh,something,<\s>
<s>,fall,down
fall,down,<\s>
<s>,yeah,<\s>
<s>,here,<\s>
<s>,back,<\s>
<s>,xxx,<\s>
<s>,more,more
more,more,<\s>
<s>,fall,down
fall,down,<\s>
<s>,here,<\s>
<s>,blue,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,here,<\s>
<s>,make,it
make,it,mommy
it,mommy,<\s>
<s>,blue,<\s>
<s>,red,<\s>
<s>,pink,box
pink,box,<\s>
<s>,oh,<\s>
<s>,all,fall
all,fall,down
fall,down,<\s>
<s>,here,<\s>
<s>,fall,down
fall,down,<\s>
<s>,make,it
make,it,<\s>
<s>,here,<\s>
<s>,building,<\s>
<s>,yes,xxx
yes,xxx,<\s>
<s>,building,<\s>
<s>,mommy,here
mommy,here,<\s>
<s>,fall,down
fall,down,<\s>
<s>,get,it
get,it,<\s>
<s>,white,xxx
white,xxx,<\s>
<s>,white,xxx
white,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,here's,<\s>
<s>,red,box
red,box,<\s>
<s>,look_it,mommy
look_it,mommy,<\s>
<s>,little,box
little,box,<\s>
<s>,big,box
big,box,<\s>
<s>,on,the
on,the,big
the,big,box
big,box,<\s>
<s>,fall,down
fall,down,<\s>
<s>,xxx,<\s>
<s>,it's,a
it's,a,little
a,little,<\s>
<s>,here,<\s>
<s>,little,<\s>
<s>,here's,a
here's,a,little
a,little,<\s>
<s>,here's,red
here's,red,<\s>
<s>,oh,here's
oh,here's,red
here's,red,<\s>
<s>,here,<\s>
<s>,on,<\s>
<s>,on,the
on,the,blocks
the,blocks,<\s>
<s>,on,the
on,the,little
the,little,<\s>
<s>,on,the
on,the,little
the,little,one
little,one,<\s>
<s>,on,the
on,the,top
the,top,<\s>
<s>,on,<\s>
<s>,on,it
on,it,<\s>
<s>,all,fall
all,fall,<\s>
<s>,down,<\s>
<s>,all,fall
all,fall,down
fall,down,<\s>
<s>,yeah,<\s>
<s>,yeah,<\s>
<s>,feed,dolly
feed,dolly,<\s>
<s>,here,<\s>
<s>,yeah,<\s>
<s>,drinking,<\s>
<s>,drinking,<\s>
<s>,crying,<\s>
<s>,drinking,the
drinking,the,milk
the,milk,<\s>
<s>,sit,on
sit,on,the
on,the,lap
the,lap,<\s>
<s>,xxx,<\s>
<s>,sit,down
sit,down,mommy
down,mommy,<\s>
<s>,lap,<\s>
<s>,here's,<\s>
<s>,look,at
look,at,mommy
at,mommy,<\s>
<s>,look,at
look,at,dolly
at,dolly,book
dolly,book,<\s>
<s>,look,at
look,at,dolly
at,dolly,book
dolly,book,<\s>
<s>,look,at
look,at,dolly
at,dolly,book
dolly,book,<\s>
<s>,look,at
look,at,this
at,this,<\s>
<s>,dolly,book
dolly,book,<\s>
<s>,xxx,<\s>
<s>,look,at
look,at,dolly
at,dolly,book
dolly,book,here
book,here,<\s>
<s>,look,at
look,at,dolly
at,dolly,<\s>
<s>,look,here
look,here,<\s>
<s>,look,at
look,at,dolly
at,dolly,<\s>
<s>,look,<\s>
<s>,this,way
this,way,<\s>
<s>,look,here's
look,here's,mommy
here's,mommy,book
mommy,book,<\s>
<s>,this,mommy
this,mommy,book
mommy,book,<\s>
<s>,this,mommy
this,mommy,book
mommy,book,<\s>
<s>,drink,that
drink,that,<\s>
<s>,and,the
and,the,milk
the,milk,<\s>
<s>,yeah,<\s>
<s>,yeah,something
yeah,something,<\s>
<s>,something,<\s>
<s>,take,it
take,it,<\s>
<s>,my,blanket
my,blanket,<\s>
<s>,my,blanket
my,blanket,<\s>
<s>,ball,<\s>
<s>,here's,my
here's,my,ball
my,ball,<\s>
<s>,here's,my
here's,my,ball
my,ball,<\s>
<s>,red,ball
red,ball,<\s>
<s>,get,big
get,big,ball
big,ball,<\s>
<s>,big,ball
big,ball,<\s>
<s>,is,xxx
is,xxx,look
xxx,look,<\s>
<s>,is,xxx
is,xxx,look
xxx,look,<\s>
<s>,here,<\s>
<s>,three,ball
three,ball,<\s>
<s>,three,the
three,the,ball
the,ball,three
ball,three,ball
three,ball,<\s>
<s>,three,ball
three,ball,<\s>
<s>,three,<\s>
<s>,one,my
one,my,<\s>
<s>,uhoh,<\s>
<s>,yeah,<\s>
<s>,no,<\s>
<s>,roll,ball
roll,ball,<\s>
<s>,yeah,<\s>
<s>,other,ball
other,ball,<\s>
<s>,here,<\s>
<s>,on,<\s>
<s>,on,the
on,the,shelf
the,shelf,<\s>
<s>,on,the
on,the,shelf
the,shelf,<\s>
<s>,on,the
on,the,shelf
the,shelf,<\s>
<s>,get,it
get,it,<\s>
<s>,get,it
get,it,mommy
it,mommy,<\s>
<s>,no,get
no,get,little
get,little,ball
little,ball,<\s>
<s>,get,the
get,the,little
the,little,ball
little,ball,mommy
ball,mommy,<\s>
<s>,big,ball
big,ball,<\s>
<s>,please,xxx
please,xxx,<\s>
<s>,uhoh,<\s>
<s>,yeah,<\s>
<s>,poor,mommy
poor,mommy,<\s>
<s>,hi,mommy
hi,mommy,<\s>
<s>,hug,<\s>
<s>,get,the
get,the,ball
the,ball,<\s>
<s>,get,the
get,the,ball
the,ball,<\s>
<s>,xxx,<\s>
<s>,this,a
this,a,big
a,big,ball
big,ball,<\s>
<s>,that's,big
that's,big,ball
big,ball,<\s>
<s>,dolly,<\s>
<s>,dolly,milk
dolly,milk,<\s>
<s>,here,dolly
here,dolly,milk
dolly,milk,<\s>
<s>,here,<\s>
<s>,yeah,<\s>
<s>,socks,<\s>
<s>,on,<\s>
<s>,new,socks
new,socks,<\s>
<s>,new,socks
new,socks,<\s>
<s>,sit,down
sit,down,my
down,my,monkey
my,monkey,<\s>
<s>,sit,down
sit,down,monkey
down,monkey,<\s>
<s>,unbutton,<\s>
<s>,more,button
more,button,monkey
button,monkey,<\s>
<s>,more,button
more,button,monkey
button,monkey,<\s>
<s>,no,sit
no,sit,down
sit,down,on
down,on,floor
on,floor,<\s>
<s>,sit,down
sit,down,on
down,on,mommy
on,mommy,car
mommy,car,<\s>
<s>,yeah,<\s>
<s>,supper,<\s>
<s>,no,no
no,no,<\s>
<s>,no,<\s>
<s>,socks,<\s>
<s>,little,socks
little,socks,<\s>
<s>,get,the
get,the,ball
the,ball,<\s>
<s>,get,the
get,the,ball
the,ball,<\s>
<s>,xxx,<\s>
<s>,this,a
this,a,big
a,big,ball
big,ball,<\s>
<s>,that's,big
that's,big,ball
big,ball,<\s>
<s>,dolly,<\s>
<s>,dolly,milk
dolly,milk,<\s>
<s>,here,dolly
here,dolly,milk
dolly,milk,<\s>
<s>,here,<\s>
<s>,yeah,<\s>
<s>,socks,<\s>
<s>,on,<\s>
<s>,new,socks
new,socks,<\s>
<s>,new,socks
new,socks,<\s>
<s>,yeah,<\s>
<s>,lady,<\s>
<s>,that's,lady
that's,lady,<\s>
<s>,dancing,<\s>
<s>,dancing,<\s>
<s>,a,lady
a,lady,dancing
lady,dancing,<\s>
<s>,two,ladies
two,ladies,dancing
ladies,dancing,<\s>
<s>,two,ladies
two,ladies,dancing
ladies,dancing,<\s>
<s>,here,<\s>
<s>,dress,up
dress,up,<\s>
<s>,xxx,<\s>
<s>,lady,dancing
lady,dancing,<\s>
<s>,yeah,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,fall,down
fall,down,lady
down,lady,<\s>
<s>,yeah,<\s>
<s>,lady,on
lady,on,the
on,the,chair
the,chair,<\s>
<s>,lady,fall
lady,fall,<\s>
<s>,lady,fall
lady,fall,down
fall,down,<\s>
<s>,yeah,<\s>
<s>,hug,the
hug,the,lady
the,lady,<\s>
<s>,feel,better
feel,better,<\s>
<s>,feel,better
feel,better,<\s>
<s>,xxx,<\s>
<s>,dear,dear
dear,dear,dear
dear,dear,<\s>
<s>,on,the
