0,1,2
isn't,it,<\s>
<s>,you,know
you,know,what
let's,leave,them
leave,them,there
them,there,leave
there,leave,them
leave,them,in
them,in,there
why,don't,you
don't,you,help
you,help,her
you,help,her
help,her,put
her,put,the
what,do,you
do,you,have
you,have,there
zip,right,you
right,you,better
you,better,zip
better,zip,him
zip,him,up
him,up,he
him,up,he
up,he,needs
he,needs,to
<s>,you,know
you,know,what
know,what,they
what,they,are
they,are,don't
are,don't,you
don't,you,<\s>
pretty,yes,they
yes,they,are
they,are,very
<s>,and,he
and,he,says
he,says,box
<s>,you,gonna
you,gonna,take
<s>,do,you
do,you,know
you,know,how
clothes,in,it
in,it,pete
it,pete,that's
pictures,in,it
in,it,<\s>
here,let,me
let,me,put
me,put,it
me,put,it
put,it,on
it,on,your
we'll,leave,it
leave,it,over
it,over,there
in,there,we
there,we,don't
we,don't,wanna
wanna,mess,it
mess,it,all
it,all,over
<s>,can,you
can,you,put
you,put,in
<s>,see,it
see,it,<\s>
patsy,want,you
want,you,to
you,to,close
to,close,it
close,it,<\s>
what,do,you
do,you,wanna
you,wanna,see
<s>,you,wan
you,wan,look
look,through,it
through,it,<\s>
<s>,you,looking
you,looking,at
<s>,did,you
did,you,go
you,go,swimming
<s>,did,you
did,you,go
you,go,swimming
<s>,do,you
do,you,see
you,see,the
what,do,you
do,you,say
you,say,<\s>
<s>,want,me
want,me,to
me,to,put
to,put,it
put,it,on
it,on,<\s>
why,don't,you
don't,you,get
you,get,the
<s>,can,you
can,you,put
you,put,it
you,put,it
put,it,together
it,together,<\s>
<s>,you,gonna
you,gonna,keep
gonna,keep,it
keep,it,on
it,on,the
doesn't,no,it
no,it,doesn't
it,doesn't,have
not,if,you
if,you,don't
you,don't,juggle
don't,juggle,it
juggle,it,around
it,around,like
<s>,you,ready
you,ready,for
<s>,you,know
you,know,what
<s>,you,like
you,like,to
too,don't,you
don't,you,peter
you,peter,<\s>
<s>,i,just
i,just,finished
<s>,but,you
but,you,didn't
you,didn't,get
ceiling,did,you
did,you,<\s>
<s>,now,you
now,you,know
you,know,you're
<s>,want,me
want,me,to
me,to,write
<s>,do,you
do,you,know
you,know,your
<s>,oh,you
oh,you,don't
you,don't,know
don't,know,you
know,you,last
you,last,name
name,do,you
do,you,<\s>
what,do,you
do,you,call
you,call,him
you,call,him
call,him,<\s>
what,do,you
do,you,call
you,call,him
you,call,him
call,him,sometimes
him,sometimes,<\s>
peter,do,you
do,you,call
you,call,daddy
why,don't,you
don't,you,help
you,help,her
you,help,her
help,her,<\s>
<s>,oh,you
oh,you,want
you,want,it
you,want,it
want,it,on
it,on,your
<s>,did,it
did,it,fall
it,fall,off
off,did,it
did,it,fall
it,fall,off
finger,isn't,it
isn't,it,<\s>
<s>,can,you
can,you,say
you,say,you're
got,help,them
help,them,put
them,put,their
<s>,no,i
no,i,think
i,think,it's
<s>,take,it
take,it,back
it,back,in
<s>,you,know
you,know,that
peter,can,you
can,you,say
you,say,thank_you
to,see,you
see,you,<\s>
<s>,they,probably
they,probably,don't
<s>,xxx,we
xxx,we,drove
we,drove,back
<s>,you,don't
you,don't,know
brother,that,he
that,he,really
he,really,loves
<s>,take,them
take,them,out_of
them,out_of,your
<s>,take,it
take,it,out_of
it,out_of,your
please,take,them
take,them,out
them,out,<\s>
don't,put,them
put,them,in
them,in,your
don't,do,it
do,it,<\s>
peter,take,them
take,them,out_of
them,out_of,your
your,mouth,i
mouth,i,give
i,give,you
i,give,you
give,you,<\s>
<s>,if,you
if,you,wanna
you,wanna,eat
i'll,give,you
give,you,a
you,a,cookie
i'll,get,you
get,you,a
you,a,cookie
<s>,i,mean
i,mean,peter
<s>,peter,you
peter,you,let
you,let,lois
peter,put,it
put,it,on
it,on,the
peter,will,you
will,you,please
you,please,put
please,put,it
put,it,in
it,in,the
<s>,put,it
put,it,in
it,in,the
loi's,put,it
put,it,in
it,in,the
box,and,you
and,you,can
you,can,see
can,see,it
see,it,when
it,when,they
it,when,they
when,they,come
they,come,again
they'll,bring,it
bring,it,okay
it,okay,<\s>
<s>,do,you
do,you,hear
you,hear,jennifer
<s>,you,know
you,know,what
<s>,you,going
you,going,back
to,see,her
see,her,<\s>
<s>,i,think
i,think,the
that,what,you
what,you,said
you,said,<\s>
what,cha,you
cha,you,doin
you,doin,<\s>
where,are,you
are,you,don't
you,don't,like
don't,like,it
like,it,<\s>
<s>,right,you
right,you,are
you,are,again
<s>,no,he
no,he,busy
he,busy,he
busy,he,has
he,has,a
sooner,than,you
than,you,think
you,think,<\s>
<s>,i,don't
i,don't,want
don't,want,you
want,you,to
you,to,spoil
you'll,spoil,you
spoil,you,dinner
you,dinner,<\s>
xxx,show,them
show,them,your
them,your,hippopotamus
<s>,he,getting
he,getting,some
<s>,you,wan
you,wan,go
<s>,you,wan
you,wan,go
<s>,it,didn't
it,didn't,ring
xxx,did,you
did,you,think
you,think,you
think,you,heard
you,heard,the
<s>,it,didn't
it,didn't,ring
nobody's,there,it
there,it,didn't
it,didn't,ring
<s>,peter,you
peter,you,hafta
you,hafta,tell
hafta,tell,her
tell,her,what
her,what,you
her,what,you
what,you,want
you,want,<\s>
go,get,you
get,you,chair
you,chair,where's
chair,where's,you
where's,you,chair
you,chair,<\s>
no,who'd,you
who'd,you,give
you,give,the
have,lunch,i
lunch,i,mean
i,mean,lunch
<s>,did,you
did,you,show
you,show,then
peter,would,you
would,you,like
you,like,to
oh,peter,you
peter,you,know
you,know,you
know,you,don't
you,don't,play
<s>,peter,you
peter,you,don't
you,don't,write
<s>,yeah,i
yeah,i,see
i,see,that
slipper,did,we
did,we,<\s>
<s>,can,you
can,you,say
you,say,<\s>
what,do,you
do,you,need
you,need,<\s>
<s>,well,they
well,they,brought
they,brought,something
<s>,oh,it
oh,it,must
it,must,be
peter,yes,you
yes,you,still
you,still,shouldn't
shouldn't,open,it
open,it,<\s>
<s>,well,i
well,i,don't
i,don't,wan
couple,of,them
of,them,and
them,and,they
them,and,they
and,they,really
they,really,shatter
<s>,it,doesn't
it,doesn't,work
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,the
well,maybe,you
maybe,you,can
you,can,have
<s>,no,it
no,it,belongs
it,belongs,in
<s>,can,you
can,you,go
you,go,turn
on,leave,it
leave,it,on
it,on,it's
<s>,you,wanna
you,wanna,use
wanna,use,you
use,you,want
you,want,my
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,help
to,help,you
help,you,<\s>
<s>,oh,i
oh,i,see
i,see,do
see,do,it
do,it,by
it,by,yourself
<s>,did,you
did,you,come
you,come,to
or,did,you
did,you,forget
you,forget,already
already,what,you
what,you,came
you,came,for
magazine's,all,you
all,you,need
you,need,<\s>
step,on,her
on,her,<\s>
nice,was,it
was,it,<\s>
<s>,can,you
can,you,see
you,see,better
<s>,what'd,you
what'd,you,say
you,say,peter
<s>,you,know
you,know,what
is,and,you
and,you,have
you,have,your
jenny,how's,it
how's,it,taste
it,taste,<\s>
<s>,how's,it
how's,it,go
it,go,off
<s>,we,were
we,were,gonna
tomorrow,but,i
but,i,don't
i,don't,know
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
name,on,it
on,it,doesn't
it,doesn't,it
doesn't,it,<\s>
<s>,you,gonna
you,gonna,write
what,is,it
is,it,<\s>
<s>,i,thought
i,thought,he
i,thought,he
thought,he,said
he,said,bobby
even,got,me
got,me,saying
me,saying,it
me,saying,it
saying,it,<\s>
one,isn't,it
isn't,it,<\s>
last,night,i
night,i,was
i,was,saying
something,to,him
to,him,<\s>
<s>,you,know
you,know,telling
know,telling,him
telling,him,not
him,not,to
<s>,he,said
he,said,<\s>
<s>,it,wouldn't
it,wouldn't,be
<s>,you,wan
you,wan,look
<s>,you,leave
you,leave,it
you,leave,it
leave,it,xxx
it,xxx,<\s>
i'm,sure,she
sure,she,doesn't
she,doesn't,appreciate
appreciate,that,i
that,i,know
i,know,i
know,i,don't
i,don't,<\s>
<s>,you,tired
you,tired,<\s>
<s>,they,usually
they,usually,at
play,group,they
group,they,always
they,always,have
chicken,for,you
for,you,in
you,in,there
<s>,whichever,he
whichever,he,wants
he,wants,<\s>
<s>,peter,you
peter,you,want
you,want,milk
either,of,you
of,you,like
you,like,something
<s>,would,you
would,you,like
you,like,some
<s>,would,you
would,you,like
you,like,some
<s>,would,you
would,you,like
you,like,some
<s>,you,want
you,want,this
<s>,you,have
you,have,plenty
i'll,take,it
take,it,away
it,away,from
away,from,you
from,you,okay
you,okay,<\s>
<s>,first,you
first,you,finish
you,finish,the
chips,that,you
that,you,have
you,have,xxx
what,d,you
d,you,say
you,say,<\s>
<s>,are,you
are,you,finished
you,finished,<\s>
<s>,well,you
well,you,eat
you,eat,at
chips,with,you
with,you,<\s>
<s>,you,wan
you,wan,lie
<s>,you,wan
you,wan,lie
<s>,before,it
before,it,wears
it,wears,off
pete,leave,it
leave,it,alone
it,alone,<\s>
good,did,you
did,you,put
you,put,milk
sugar,in,it
in,it,<\s>
<s>,did,you
did,you,put
you,put,milk
sugar,in,it
in,it,<\s>
i'm,finished,i
finished,i,finished
i,finished,it
i,finished,it
finished,it,all_gone
it,all_gone,<\s>
<s>,giving,me
giving,me,more
me,more,yeah
<s>,is,it
is,it,too
it,too,hot
<s>,you,gonna
you,gonna,drink
gonna,drink,it
drink,it,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,be
you're,getting,you
getting,you,think
you,think,that's
<s>,you,go
you,go,in
room,okay,you
okay,you,go
you,go,play
ready,so,you
so,you,play
you,play,in
<s>,you,didn't
you,didn't,do
the,way,you
way,you,like
you,like,to
things,isn't,it
isn't,it,pete
it,pete,<\s>
<s>,you,can
you,can,play
play,with,it
with,it,tomorrow
it,tomorrow,pete
peter,did,you
did,you,see
you,see,the
pete,shall,we
shall,we,take
we,take,a
thank_you,did,you
did,you,put
you,put,cream
sugar,in,it
in,it,cream
it,cream,and
milk,in,it
in,it,<\s>
<s>,you,mean
you,mean,refrigerator
i'll,tell,you
tell,you,xxx
you,xxx,<\s>
why,do,you
do,you,think
you,think,it's
<s>,you,want
you,want,a
i'll,give,you
give,you,one
you,one,pretzel
that's,what,she
what,she,plays
she,plays,with
with,when,i
when,i,feed
i,feed,her
i,feed,her
feed,her,she
feed,her,she
her,she,won't
her,she,won't
she,won't,eat
won't,eat,it
eat,it,there's
it,there's,paper
paper,on,it
on,it,<\s>
time,pete,i
pete,i,just
i,just,cleaned
<s>,you,want
you,want,a
and,then,you
then,you,go
you,go,in
<s>,i,don't
i,don't,always
in,to,him
to,him,<\s>
why,d,you
d,you,wan
you,wan,open
why,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,open
<s>,what're,you
what're,you,gonna
you,gonna,do
last,night,i
night,i,thought
i,thought,you'd
all,about,it
about,it,<\s>
gonna,take,them
take,them,this
them,this,time
gonna,take,them
take,them,they're
them,they're,not
night,since,they
since,they,were
they,were,coming
<s>,well,they
well,they,have
they,have,ta
ta,take,them
take,them,home
them,home,with
home,with,them
with,them,honey
them,honey,they're
gonna,take,them
take,them,where
them,where,they
them,where,they
where,they,live
they,live,and
<s>,did,you
did,you,help
you,help,them
you,help,them
help,them,put
them,put,em
<s>,peter,i
peter,i,don't
i,don't,think
good,idea,i
idea,i,don't
i,don't,think
wan,put,it
put,it,back
it,back,<\s>
<s>,oh,you
oh,you,want
you,want,a
<s>,you,gonna
you,gonna,say
bye,to,them
to,them,<\s>
<s>,pete,we
pete,we,have
we,have,another
i'll,bring,you
bring,you,some
you,some,food
yeah,what,you
what,you,wan
you,wan,tell
wan,tell,me
tell,me,something
me,something,<\s>
where,do,you
do,you,wan
you,wan,go
where,do,you
do,you,wan
you,wan,go
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,bring
to,bring,you
bring,you,something
you,something,<\s>
<s>,should,i
should,i,bring
i,bring,you
i,bring,you
bring,you,something
you,something,<\s>
<s>,should,i
should,i,bring
i,bring,you
i,bring,you
bring,you,some
you,some,should
some,should,i
should,i,bring
i,bring,you
i,bring,you
bring,you,some
you,some,hamburger
what,should,i
should,i,bring
i,bring,you
i,bring,you
bring,you,<\s>
what,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,bring
to,bring,you
bring,you,<\s>
what,shall,i
shall,i,bring
i,bring,you
i,bring,you
bring,you,<\s>
what,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,bring
to,bring,you
bring,you,<\s>
what,did,you
did,you,say
you,say,<\s>
<s>,are,you
are,you,cold
you,cold,<\s>
<s>,you,got
you,got,little
bumps,are,you
are,you,cold
you,cold,<\s>
what,d,you
d,you,want
you,want,<\s>
what,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,get
to,get,you
get,you,<\s>
<s>,how're,you
how're,you,<\s>
<s>,how're,you
how're,you,<\s>
<s>,i,don't
i,don't,think
don't,think,you
think,you,even
you,even,know
know,what,it
what,it,is
it,is,do
is,do,you
do,you,<\s>
what,do,you
do,you,want
you,want,<\s>
<s>,i,see
i,see,you
i,see,you
see,you,got
you,got,the
<s>,are,you
are,you,gonna
you,gonna,eat
<s>,anything,you
anything,you,say
you,say,<\s>
<s>,peter,you
peter,you,left
you,left,a
what,do,you
do,you,want
you,want,for
what,do,you
do,you,want
you,want,for
things,if,we
if,we,were
we,were,gonna
gonna,keep,them
keep,them,here
them,here,over
<s>,where'd,you
where'd,you,get
you,get,the
<s>,you,gonna
you,gonna,play
<s>,you,want
you,want,one
<s>,peter,i
peter,i,don't
i,don't,think
peter,do,you
do,you,know
you,know,what
lunch,so,we
so,we,won't
we,won't,have
<s>,oh,i
oh,i,see
i,see,you
i,see,you
see,you,had
you,had,some
why,don't,you
don't,you,help
you,help,em
<s>,it,must
it,must,be
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,what's
<s>,you,know
you,know,what
know,what,it
what,it,is
it,is,<\s>
what,d,you
d,you,want
you,want,for
<s>,would,you
would,you,rather
you,rather,have
<s>,okay,you
okay,you,haven't
you,haven't,had
else,do,you
do,you,want
you,want,<\s>
<s>,d,you
d,you,need
you,need,a
<s>,want,me
want,me,to
me,to,open
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,cut
to,cut,it
cut,it,<\s>
what,d,you
d,you,wan
you,wan,drink
why,don't,you
don't,you,turn
you,turn,this
this,can,you
can,you,do
you,do,that
what,d,you
d,you,wan
you,wan,drink
what,d,you
d,you,wan
you,wan,drink
<s>,you,gonna
you,gonna,eat
<s>,that's,her
that's,her,lunch
her,lunch,right
<s>,i,put
i,put,some
<s>,peter,you
peter,you,tired
you,tired,<\s>
<s>,are,you
are,you,in
you,in,your
<s>,you,gonna
you,gonna,say
bye,to,them
to,them,<\s>
your,lunch,you
lunch,you,sit
you,sit,down
<s>,where'd,you
where'd,you,get
you,get,those
<s>,should,you
should,you,be
you,be,playing
scissors,are,you
are,you,<\s>
peter,are,you
are,you,sposta
you,sposta,play
why,don't,you
don't,you,play
you,play,with
<s>,you,give
you,give,me
you,give,me
give,me,the
me,the,scissors
<s>,give,me
give,me,the
me,the,scissors
<s>,you,talking
you,talking,about
wan,throw,it
throw,it,to
it,to,me
it,to,me
to,me,<\s>
<s>,you,can't
you,can't,throw
where,d,you
d,you,wan
you,wan,play
should,get,it
get,it,<\s>
<s>,shall,i
shall,i,throw
i,throw,it
i,throw,it
throw,it,back
it,back,to
back,to,you
to,you,<\s>
go,to,you
to,you,<\s>
<s>,shall,i
shall,i,wait
i,wait,<\s>
<s>,until,you
until,you,sit
you,sit,down
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,get
to,get,it
get,it,<\s>
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,wait
wait,til,you
til,you,sit
you,sit,down
<s>,how're,you
how're,you,going
you,going,peter
peter,how,you
how,you,going
you,going,<\s>
<s>,how,you
how,you,gonna
you,gonna,get
<s>,how,you
how,you,gonna
you,gonna,get
who,tells,you
tells,you,not
you,not,to
might,miss,it
miss,it,<\s>
<s>,what're,you
what're,you,trying
you,trying,to
two,of,us
of,us,had
us,had,interviews
<s>,peter,you
peter,you,know
you,know,you
know,you,write
you,write,on
peter,aren't,you
aren't,you,gonna
you,gonna,help
<s>,don't,you
don't,you,think
you,think,it
you,think,it
think,it,would
it,would,be
after,all,you
all,you,were
you,were,the
<s>,let,me
let,me,see
me,see,if
see,if,it
if,it,smells
it,smells,like
peter,can,you
can,you,get
you,get,all
peter,do,you
do,you,hope
you,hope,they
you,hope,they
hope,they,have
they,have,all
<s>,i,don't
i,don't,think
though,are,they
are,they,<\s>
<s>,see,i
see,i,know
i,know,you
i,know,you
know,you,broke
you,broke,one
one,of,them
of,them,<\s>
<s>,are,you
are,you,taking
you,taking,a
<s>,is,she
is,she,a
she,a,good
<s>,he,didn't
he,didn't,eat
breakfast,but,i
but,i,don't
i,don't,think
peter,were,you
were,you,happy
you,happy,when
happy,when,you
when,you,were
you,were,a
what,d,you
d,you,think
you,think,that
<s>,he,forgot
he,forgot,<\s>
where,is,it
is,it,<\s>
<s>,what's,it
what's,it,on
it,on,top
<s>,do,you
do,you,wanna
you,wanna,answer
or,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,get
to,get,it
get,it,<\s>
<s>,shall,i
shall,i,bring
i,bring,jennifer
<s>,okay,you
okay,you,watch
you,watch,her
you,watch,her
watch,her,okay
her,okay,<\s>
i'll,put,her
put,her,right
her,right,here
here,and,you
and,you,can
you,can,watch
can,watch,her
watch,her,okay
her,okay,<\s>
um,do,you
do,you,want
you,want,the
<s>,no,i
no,i,didn't
i,didn't,xxx
<s>,well,i
well,i,will
i,will,i'm
gonna,put,it
put,it,all
it,all,away
that,makes,me
makes,me,happy
me,happy,what's
xxx,bothering,her
bothering,her,<\s>
jennifer,did,you
did,you,finish
you,finish,your
<s>,can,you
can,you,catch
you,catch,it
you,catch,it
catch,it,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,throw
to,throw,it
throw,it,higher
it,higher,<\s>
<s>,are,you
are,you,ready
you,ready,<\s>
you're,ready,you
ready,you,hafta
you,hafta,look
look,at,me
at,me,so
me,so,you
me,so,you
so,you,know
you,know,where
too,don't,you
don't,you,<\s>
front,of,you
of,you,<\s>
you're,calling,it
calling,it,tire
it,tire,now
<s>,remember,you
remember,you,saw
you,saw,pictures
<s>,you,want
you,want,it
you,want,it
want,it,<\s>
<s>,what're,you
what're,you,gonna
you,gonna,do
do,with,it
with,it,<\s>
<s>,did,you
did,you,break
you,break,another
<s>,no,she
no,she,doesn't
she,doesn't,<\s>
<s>,don't,you
don't,you,want
you,want,lois
to,fix,it
fix,it,<\s>
<s>,i,think
i,think,she
i,think,she
think,she,hasta
she,hasta,bend
hasta,bend,she
bend,she,can't
she,can't,sit
<s>,can,you
can,you,bend
you,bend,her
you,bend,her
bend,her,<\s>
<s>,is,she
is,she,gonna
she,gonna,eat
who,do,you
do,you,wanna
you,wanna,do
who's,that,i
that,i,don't
i,don't,know
i'll,give,you
give,you,a
you,a,lifesaver
<s>,do,you
do,you,want
you,want,a
<s>,do,you
do,you,promise
you,promise,me
you,promise,me
promise,me,you
promise,me,you
me,you,won't
me,you,won't
you,won't,spit
won't,spit,it
spit,it,out
it,out,<\s>
<s>,carry,it
carry,it,<\s>
<s>,don't,you
don't,you,think
you,think,she's
sit,on,it
on,it,<\s>
<s>,you,wan
you,wan,sit
sit,on,it
on,it,<\s>
sit,on,it
on,it,the
it,the,same
same,time,you
time,you,can
you,can,why
why,don't,you
don't,you,stand
you,stand,in
<s>,here,we
here,we,go
we,go,over
<s>,you,like
you,like,that
gonna,make,it
make,it,<\s>
belt,here,we
here,we,go
we,go,<\s>
this,afternoon,we
afternoon,we,can
we,can,go
<s>,i,think
i,think,jennifer
wanna,ride,she
ride,she,doesn't
she,doesn't,seem
it's,because,i
because,i,took
i,took,her
i,took,her
took,her,off
her,off,<\s>
why,don't,you
don't,you,do
you,do,it
you,do,it
do,it,by
it,by,yourself
<s>,you,going
you,going,round
crash,crash,you
crash,you,hafta
you,hafta,be
be,careful,you
careful,you,can't
you,can't,run
<s>,oh,i
oh,i,think
i,think,that's
<s>,did,you
did,you,finish
you,finish,it
you,finish,it
finish,it,<\s>
<s>,i,don't
i,don't,think
room,do,you
do,you,<\s>
pete,don't,you
don't,you,wan
you,wan,help
<s>,what're,you
what're,you,gonna
you,gonna,do
<s>,where're,you
where're,you,gonna
you,gonna,go
<s>,what're,you
what're,you,gonna
you,gonna,sing
<s>,you,mean
you,mean,the
<s>,are,you
are,you,on
you,on,a
<s>,xxx,he
xxx,he,took
he,took,peter
<s>,me,<\s>
<s>,i,wouldn't
i,wouldn't,fit
<s>,you,want
you,want,jenny
why,don't,you
don't,you,practice
you,practice,for
<s>,i,didn't
i,didn't,i'm
not,touching,her
touching,her,<\s>
<s>,jennifer,you
jennifer,you,wan
you,wan,sit
<s>,i,don't
i,don't,think
don't,think,she
think,she,does
she,does,<\s>
oh,honey,i
honey,i,don't
i,don't,think
don't,think,she
think,she,wants
she,wants,to
why,don't,you
don't,you,show
you,show,patsy
patsy,how,you
how,you,ride
you,ride,backwards
<s>,where,you
where,you,been
you,been,<\s>
where,were,you
were,you,<\s>
<s>,i,don't
i,don't,think
now,honey,she
honey,she,doesn't
she,doesn't,sound
happy,when,i
when,i,put
i,put,her
i,put,her
put,her,there
her,there,last
<s>,am,i
am,i,in
i,in,your
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,move
what,if,i
if,i,move
i,move,back
there,can,you
can,you,get
you,get,by
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,take
we'll,put,her
put,her,on
her,on,the
what,do,you
do,you,want
you,want,<\s>
<s>,i,don't
i,don't,see
don't,see,it
see,it,where
it,where,is
where,is,it
is,it,<\s>
watch,out,you
out,you,might
you,might,run
<s>,you,wan
you,wan,go
<s>,i,think
i,think,you're
<s>,you,finished
you,finished,<\s>
well,what're,you
what're,you,doing
you,doing,<\s>
okay,well,you
well,you,left
you,left,that
<s>,you,scared
you,scared,jennifer
peter,did,you
did,you,finish
you,finish,the
<s>,you,had
you,had,an
<s>,you,wan
you,wan,play
play,with,it
with,it,<\s>
<s>,d,you
d,you,know
you,know,how
to,take,it
take,it,out
it,out,<\s>
<s>,did,you
did,you,tell
you,tell,patsy
and,loi,you
loi,you,didn't
you,didn't,have
<s>,no,i
no,i,put
i,put,him
i,put,him
put,him,in
him,in,his
bed,but,he
but,he,just
he,just,couldn't
<s>,what're,you
what're,you,doing
you,doing,<\s>
<s>,putting,it
putting,it,back
it,back,on
what,should,i
should,i,do
i,do,<\s>
okay,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,put
to,put,it
put,it,on
it,on,or
or,take,it
take,it,off
it,off,<\s>
<s>,are,we
are,we,making
we,making,more
<s>,you,don't
you,don't,want
don't,want,her
want,her,to
her,to,help
see,if,we
if,we,can
we,can,put
<s>,d,you
d,you,know
you,know,how
<s>,it,doesn't
it,doesn't,seem
come,is,it
is,it,stuck
it,stuck,<\s>
<s>,you,looking
you,looking,for
<s>,you,looking
you,looking,for
<s>,i,don't
i,don't,know
know,does,it
does,it,<\s>
<s>,there,it
there,it,goes
it,goes,one
truck,excuse,me
excuse,me,<\s>
<s>,you,know
you,know,butch
waiting,for,you
for,you,to
you,to,come
out,isn't,it
